N = 5;
T = 14;
K = 4;
C = 292.0;
furnance = 2;
color = 2;
machines = [4 5 6 7];
products = [187 167 169 126 430];
MINik = [[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0]];
MAXik = [[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0]];
Pik = [[3.6868608000000003 3.6868608000000003 3.6868608000000003 3.6868608000000003],[4.576572 4.576572 4.576572 4.576572],[4.576572 4.576572 4.576572 4.576572],[2.5616001600000002 2.5616001600000002 2.5616001600000002 2.5616001600000002],[2.9571696000000003 2.9571696000000003 2.9571696000000003 2.9571696000000003]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 319.0 0.0 0.0 0.0 0.0 0.0 0.0 141.0],[0.0 0.0 0.0 0.0 0.0 0.0 292.0 0.0 0.0 0.0 0.0 0.0 0.0 327.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 334.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 114.0],[0.0 0.0 0.0 0.0 0.0 0.0 283.0 0.0 0.0 0.0 0.0 0.0 0.0 85.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[8.0 11.0 1.0E9 14.0],[14.0 15.0 1.0E9 14.0],[5.0 7.0 9.0 10.0],[9.0 7.0 11.0 12.0]]
[[9.0 7.0 1.0E9 11.0],[0.0 0.0 0.0 0.0],[9.0 12.0 1.0E9 12.0],[6.0 7.0 10.0 11.0],[9.0 10.0 7.0 7.0]]
[[7.0 10.0 1.0E9 12.0],[10.0 11.0 1.0E9 13.0],[0.0 0.0 0.0 0.0],[6.0 7.0 7.0 7.0],[8.0 8.0 12.0 11.0]]
[[7.0 6.0 1.0E9 14.0],[10.0 15.0 1.0E9 12.0],[11.0 12.0 1.0E9 9.0],[0.0 0.0 0.0 0.0],[7.0 6.0 11.0 7.0]]
[[9.0 10.0 1.0E9 11.0],[10.0 8.0 1.0E9 9.0],[10.0 10.0 1.0E9 10.0],[5.0 7.0 6.0 11.0],[0.0 0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0 0.0],[8.0 11.0 1.0E9 14.0],[14.0 15.0 1.0E9 14.0],[5.0 7.0 9.0 10.0],[9.0 7.0 11.0 12.0]]
[[9.0 7.0 1.0E9 11.0],[0.0 0.0 0.0 0.0],[9.0 12.0 1.0E9 12.0],[6.0 7.0 10.0 11.0],[9.0 10.0 7.0 7.0]]
[[7.0 10.0 1.0E9 12.0],[10.0 11.0 1.0E9 13.0],[0.0 0.0 0.0 0.0],[6.0 7.0 7.0 7.0],[8.0 8.0 12.0 11.0]]
[[7.0 6.0 1.0E9 14.0],[10.0 15.0 1.0E9 12.0],[11.0 12.0 1.0E9 9.0],[0.0 0.0 0.0 0.0],[7.0 6.0 11.0 7.0]]
[[9.0 10.0 1.0E9 11.0],[10.0 8.0 1.0E9 9.0],[10.0 10.0 1.0E9 10.0],[5.0 7.0 6.0 11.0],[0.0 0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
