N = 10;
T = 14;
K = 3;
C = 219.0;
furnance = 2;
color = 3;
machines = [4 5 6];
products = [463 230 14 226 94 10 15 133 66 244];
MINik = [[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0]];
MAXik = [[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0]];
Pik = [[4.4933616 4.4933616 4.4933616],[3.2452056000000002 3.2452056000000002 3.2452056000000002],[3.84048 3.84048 3.84048],[2.92068504 2.92068504 2.92068504],[3.072384 3.072384 3.072384],[3.84048 3.84048 3.84048],[3.8020752 3.8020752 3.8020752],[2.784348 2.784348 2.784348],[2.8675584 2.8675584 2.8675584],[3.3460182 3.3460182 3.3460182]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 93.0 0.0 0.0 0.0 0.0 0.0 0.0 103.0],[0.0 0.0 0.0 0.0 0.0 0.0 123.0 0.0 0.0 0.0 0.0 0.0 0.0 120.0],[0.0 0.0 0.0 0.0 0.0 0.0 93.0 0.0 0.0 0.0 0.0 0.0 0.0 93.0],[0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0],[0.0 0.0 0.0 0.0 0.0 0.0 98.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0],[0.0 0.0 0.0 0.0 0.0 0.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0],[0.0 0.0 0.0 0.0 0.0 0.0 80.0 0.0 0.0 0.0 0.0 0.0 0.0 122.0],[0.0 0.0 0.0 0.0 0.0 0.0 118.0 0.0 0.0 0.0 0.0 0.0 0.0 82.0],[0.0 0.0 0.0 0.0 0.0 0.0 120.0 0.0 0.0 0.0 0.0 0.0 0.0 42.0]];
Sijk = [[[0.0 0.0 0.0],[8.0 9.0 10.0],[12.0 11.0 1.0E9],[9.0 6.0 12.0],[6.0 9.0 1.0E9],[7.0 9.0 1.0E9],[10.0 10.0 1.0E9],[5.0 5.0 10.0],[6.0 9.0 8.0],[6.0 8.0 7.0]]
[[9.0 13.0 1.0E9],[0.0 0.0 0.0],[11.0 9.0 1.0E9],[6.0 7.0 7.0],[8.0 6.0 1.0E9],[11.0 11.0 1.0E9],[9.0 8.0 1.0E9],[9.0 9.0 7.0],[7.0 8.0 7.0],[9.0 11.0 12.0]]
[[10.0 9.0 1.0E9],[11.0 10.0 8.0],[0.0 0.0 0.0],[10.0 7.0 12.0],[8.0 9.0 1.0E9],[10.0 11.0 1.0E9],[12.0 8.0 1.0E9],[7.0 5.0 10.0],[9.0 7.0 9.0],[10.0 10.0 12.0]]
[[9.0 13.0 1.0E9],[6.0 7.0 11.0],[8.0 9.0 1.0E9],[0.0 0.0 0.0],[6.0 6.0 1.0E9],[12.0 10.0 1.0E9],[10.0 12.0 1.0E9],[5.0 8.0 9.0],[6.0 7.0 11.0],[11.0 7.0 8.0]]
[[13.0 12.0 1.0E9],[7.0 8.0 10.0],[12.0 7.0 1.0E9],[10.0 8.0 7.0],[0.0 0.0 0.0],[7.0 7.0 1.0E9],[7.0 13.0 1.0E9],[5.0 8.0 9.0],[5.0 9.0 10.0],[6.0 7.0 7.0]]
[[14.0 14.0 1.0E9],[10.0 11.0 10.0],[7.0 12.0 1.0E9],[8.0 6.0 8.0],[8.0 6.0 1.0E9],[0.0 0.0 0.0],[12.0 12.0 1.0E9],[6.0 7.0 9.0],[7.0 6.0 11.0],[10.0 9.0 12.0]]
[[10.0 11.0 1.0E9],[9.0 7.0 9.0],[10.0 12.0 1.0E9],[8.0 6.0 8.0],[6.0 6.0 1.0E9],[7.0 11.0 1.0E9],[0.0 0.0 0.0],[7.0 8.0 11.0],[5.0 7.0 8.0],[10.0 10.0 8.0]]
[[13.0 12.0 1.0E9],[11.0 8.0 7.0],[9.0 7.0 1.0E9],[9.0 9.0 11.0],[7.0 10.0 1.0E9],[7.0 8.0 1.0E9],[10.0 9.0 1.0E9],[0.0 0.0 0.0],[8.0 9.0 11.0],[10.0 11.0 8.0]]
[[14.0 8.0 1.0E9],[8.0 11.0 7.0],[9.0 8.0 1.0E9],[7.0 8.0 11.0],[10.0 9.0 1.0E9],[9.0 9.0 1.0E9],[9.0 10.0 1.0E9],[9.0 6.0 7.0],[0.0 0.0 0.0],[8.0 7.0 10.0]]
[[14.0 15.0 1.0E9],[9.0 8.0 9.0],[12.0 12.0 1.0E9],[7.0 8.0 11.0],[10.0 9.0 1.0E9],[12.0 8.0 1.0E9],[10.0 9.0 1.0E9],[8.0 5.0 7.0],[9.0 6.0 9.0],[0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0],[8.0 9.0 10.0],[12.0 11.0 1.0E9],[9.0 6.0 12.0],[6.0 9.0 1.0E9],[7.0 9.0 1.0E9],[10.0 10.0 1.0E9],[5.0 5.0 10.0],[6.0 9.0 8.0],[6.0 8.0 7.0]]
[[9.0 13.0 1.0E9],[0.0 0.0 0.0],[11.0 9.0 1.0E9],[6.0 7.0 7.0],[8.0 6.0 1.0E9],[11.0 11.0 1.0E9],[9.0 8.0 1.0E9],[9.0 9.0 7.0],[7.0 8.0 7.0],[9.0 11.0 12.0]]
[[10.0 9.0 1.0E9],[11.0 10.0 8.0],[0.0 0.0 0.0],[10.0 7.0 12.0],[8.0 9.0 1.0E9],[10.0 11.0 1.0E9],[12.0 8.0 1.0E9],[7.0 5.0 10.0],[9.0 7.0 9.0],[10.0 10.0 12.0]]
[[9.0 13.0 1.0E9],[6.0 7.0 11.0],[8.0 9.0 1.0E9],[0.0 0.0 0.0],[6.0 6.0 1.0E9],[12.0 10.0 1.0E9],[10.0 12.0 1.0E9],[5.0 8.0 9.0],[6.0 7.0 11.0],[11.0 7.0 8.0]]
[[13.0 12.0 1.0E9],[7.0 8.0 10.0],[12.0 7.0 1.0E9],[10.0 8.0 7.0],[0.0 0.0 0.0],[7.0 7.0 1.0E9],[7.0 13.0 1.0E9],[5.0 8.0 9.0],[5.0 9.0 10.0],[6.0 7.0 7.0]]
[[14.0 14.0 1.0E9],[10.0 11.0 10.0],[7.0 12.0 1.0E9],[8.0 6.0 8.0],[8.0 6.0 1.0E9],[0.0 0.0 0.0],[12.0 12.0 1.0E9],[6.0 7.0 9.0],[7.0 6.0 11.0],[10.0 9.0 12.0]]
