N = 5;
T = 7;
K = 3;
C = 219.0;
furnance = 2;
color = 5;
machines = [4 5 6];
products = [399 236 508 414 44];
MINik = [[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0]];
MAXik = [[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 20.0]];
Pik = [[2.9811726000000003 2.9811726000000003 2.9811726000000003],[2.5059132 2.5059132 2.5059132],[1.792224 1.792224 1.792224],[3.84048 3.84048 3.84048],[3.328416 3.328416 3.328416]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 237.0],[0.0 0.0 0.0 0.0 0.0 0.0 104.0],[0.0 0.0 0.0 0.0 0.0 0.0 68.0],[0.0 0.0 0.0 0.0 0.0 0.0 98.0],[0.0 0.0 0.0 0.0 0.0 0.0 53.0]];
Sijk = [[[0.0 0.0 0.0],[8.0 8.0 9.0],[6.0 6.0 7.0],[8.0 8.0 1.0E9],[11.0 6.0 13.0]]
[[6.0 8.0 12.0],[0.0 0.0 0.0],[4.0 3.0 5.0],[13.0 8.0 1.0E9],[7.0 8.0 11.0]]
[[10.0 10.0 9.0],[5.0 7.0 8.0],[0.0 0.0 0.0],[13.0 12.0 1.0E9],[7.0 7.0 13.0]]
[[8.0 6.0 10.0],[6.0 6.0 7.0],[4.0 4.0 5.0],[0.0 0.0 0.0],[7.0 8.0 11.0]]
[[10.0 10.0 8.0],[8.0 7.0 9.0],[6.0 6.0 5.0],[9.0 10.0 1.0E9],[0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0],[8.0 8.0 9.0],[6.0 6.0 7.0],[8.0 8.0 1.0E9],[11.0 6.0 13.0]]
[[6.0 8.0 12.0],[0.0 0.0 0.0],[4.0 3.0 5.0],[13.0 8.0 1.0E9],[7.0 8.0 11.0]]
[[10.0 10.0 9.0],[5.0 7.0 8.0],[0.0 0.0 0.0],[13.0 12.0 1.0E9],[7.0 7.0 13.0]]
[[8.0 6.0 10.0],[6.0 6.0 7.0],[4.0 4.0 5.0],[0.0 0.0 0.0],[7.0 8.0 11.0]]
[[10.0 10.0 8.0],[8.0 7.0 9.0],[6.0 6.0 5.0],[9.0 10.0 1.0E9],[0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
