N = 5;
T = 7;
K = 2;
C = 146.0;
furnance = 2;
color = 2;
machines = [4 5];
products = [169 53 136 173 411];
MINik = [[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0]];
MAXik = [[16.0 16.0],[16.0 16.0],[16.0 16.0],[16.0 16.0],[16.0 16.0]];
Pik = [[4.576572 4.576572],[1.36209024 1.36209024],[2.784348 2.784348],[4.3781472 4.3781472],[3.936492 3.936492]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 117.0],[0.0 0.0 0.0 0.0 0.0 0.0 104.0],[0.0 0.0 0.0 0.0 0.0 0.0 71.0],[0.0 0.0 0.0 0.0 0.0 0.0 165.0],[0.0 0.0 0.0 0.0 0.0 0.0 50.0]];
Sijk = [[[0.0 0.0],[3.0 4.0],[7.0 7.0],[14.0 8.0],[9.0 10.0]]
[[14.0 13.0],[0.0 0.0],[8.0 9.0],[14.0 14.0],[12.0 11.0]]
[[13.0 9.0],[4.0 3.0],[0.0 0.0],[9.0 13.0],[10.0 13.0]]
[[9.0 11.0],[5.0 4.0],[7.0 8.0],[0.0 0.0],[10.0 13.0]]
[[12.0 10.0],[4.0 5.0],[6.0 9.0],[8.0 9.0],[0.0 0.0]]];
Cijk = [[[0.0 0.0],[3.0 4.0],[7.0 7.0],[14.0 8.0],[9.0 10.0]]
[[14.0 13.0],[0.0 0.0],[8.0 9.0],[14.0 14.0],[12.0 11.0]]
[[13.0 9.0],[4.0 3.0],[0.0 0.0],[9.0 13.0],[10.0 13.0]]
[[9.0 11.0],[5.0 4.0],[7.0 8.0],[0.0 0.0],[10.0 13.0]]
[[12.0 10.0],[4.0 5.0],[6.0 9.0],[8.0 9.0],[0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
