N = 5;
T = 7;
K = 1;
C = 73.0;
furnance = 2;
color = 2;
machines = [4];
products = [190 423 418 465 187];
MINik = [[12.0],[12.0],[12.0],[12.0],[12.0]];
MAXik = [[16.0],[16.0],[16.0],[16.0],[16.0]];
Pik = [[3.4820352000000003],[4.4933616],[4.4933616],[4.4933616],[3.6868608000000003]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 82.0],[0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 80.0],[0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0]];
Sijk = [[[0.0],[13.0],[11.0],[10.0],[8.0]]
[[8.0],[0.0],[14.0],[12.0],[10.0]]
[[8.0],[10.0],[0.0],[9.0],[11.0]]
[[8.0],[14.0],[14.0],[0.0],[12.0]]
[[9.0],[8.0],[13.0],[14.0],[0.0]]];
Cijk = [[[0.0],[13.0],[11.0],[10.0],[8.0]]
[[8.0],[0.0],[14.0],[12.0],[10.0]]
[[8.0],[10.0],[0.0],[9.0],[11.0]]
[[8.0],[14.0],[14.0],[0.0],[12.0]]
[[9.0],[8.0],[13.0],[14.0],[0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
