N = 20;
T = 7;
K = 4;
C = 292.0;
furnance = 2;
color = 2;
machines = [4 5 6 7];
products = [418 173 171 146 73 438 193 71 430 202 109 53 240 157 136 187 423 169 413 411];
MINik = [[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0]];
MAXik = [[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0]];
Pik = [[4.4933616 4.4933616 4.4933616 4.4933616],[4.3781472 4.3781472 4.3781472 4.3781472],[4.608576 4.608576 4.608576 4.608576],[2.112264 2.112264 2.112264 2.112264],[2.128266 2.128266 2.128266 2.128266],[4.4149518 4.4149518 4.4149518 4.4149518],[3.4820352000000003 3.4820352000000003 3.4820352000000003 3.4820352000000003],[2.0066508 2.0066508 2.0066508 2.0066508],[2.9571696000000003 2.9571696000000003 2.9571696000000003 2.9571696000000003],[4.928616 4.928616 4.928616 4.928616],[1.12014 1.12014 1.12014 1.12014],[1.36209024 1.36209024 1.36209024 1.36209024],[3.2089130640000003 3.2089130640000003 3.2089130640000003 3.2089130640000003],[2.88036 2.88036 2.88036 2.88036],[2.784348 2.784348 2.784348 2.784348],[3.6868608000000003 3.6868608000000003 3.6868608000000003 3.6868608000000003],[4.4933616 4.4933616 4.4933616 4.4933616],[4.576572 4.576572 4.576572 4.576572],[4.3781472 4.3781472 4.3781472 4.3781472],[3.936492 3.936492 3.936492 3.936492]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 71.0],[0.0 0.0 0.0 0.0 0.0 0.0 81.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 27.0],[0.0 0.0 0.0 0.0 0.0 0.0 34.0],[0.0 0.0 0.0 0.0 0.0 0.0 81.0],[0.0 0.0 0.0 0.0 0.0 0.0 55.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 63.0],[0.0 0.0 0.0 0.0 0.0 0.0 14.0],[0.0 0.0 0.0 0.0 0.0 0.0 34.0],[0.0 0.0 0.0 0.0 0.0 0.0 51.0],[0.0 0.0 0.0 0.0 0.0 0.0 36.0],[0.0 0.0 0.0 0.0 0.0 0.0 80.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0],[0.0 0.0 0.0 0.0 0.0 0.0 62.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[13.0 14.0 1.0E9 15.0],[11.0 15.0 1.0E9 12.0],[6.0 6.0 9.0 6.0],[4.0 6.0 8.0 7.0],[8.0 12.0 1.0E9 12.0],[8.0 8.0 1.0E9 8.0],[4.0 5.0 6.0 7.0],[9.0 7.0 9.0 8.0],[12.0 12.0 1.0E9 11.0],[3.0 3.0 3.0 3.0],[4.0 4.0 4.0 5.0],[8.0 10.0 12.0 13.0],[9.0 7.0 7.0 10.0],[9.0 6.0 10.0 11.0],[12.0 9.0 1.0E9 10.0],[15.0 8.0 14.0 8.0],[9.0 10.0 1.0E9 12.0],[8.0 9.0 1.0E9 13.0],[8.0 9.0 1.0E9 10.0]]
[[14.0 12.0 11.0 13.0],[0.0 0.0 0.0 0.0],[14.0 8.0 1.0E9 12.0],[6.0 7.0 5.0 5.0],[5.0 6.0 6.0 7.0],[10.0 9.0 1.0E9 8.0],[7.0 8.0 1.0E9 14.0],[4.0 6.0 5.0 7.0],[8.0 7.0 11.0 10.0],[13.0 11.0 1.0E9 12.0],[3.0 3.0 3.0 5.0],[3.0 4.0 4.0 3.0],[11.0 6.0 7.0 8.0],[7.0 6.0 10.0 11.0],[6.0 8.0 8.0 8.0],[11.0 10.0 1.0E9 14.0],[8.0 14.0 11.0 9.0],[14.0 10.0 1.0E9 8.0],[9.0 12.0 1.0E9 8.0],[10.0 8.0 1.0E9 12.0]]
[[10.0 9.0 13.0 10.0],[12.0 14.0 1.0E9 10.0],[0.0 0.0 0.0 0.0],[7.0 6.0 6.0 8.0],[7.0 5.0 7.0 7.0],[15.0 9.0 1.0E9 10.0],[11.0 7.0 1.0E9 10.0],[6.0 7.0 7.0 5.0],[7.0 6.0 7.0 8.0],[11.0 8.0 1.0E9 9.0],[3.0 2.0 5.0 3.0],[4.0 4.0 4.0 4.0],[6.0 10.0 13.0 11.0],[6.0 10.0 8.0 8.0],[6.0 9.0 8.0 6.0],[12.0 7.0 1.0E9 15.0],[8.0 13.0 11.0 10.0],[10.0 14.0 1.0E9 12.0],[12.0 8.0 1.0E9 9.0],[10.0 11.0 1.0E9 14.0]]
[[10.0 14.0 9.0 10.0],[10.0 14.0 1.0E9 10.0],[13.0 13.0 1.0E9 14.0],[0.0 0.0 0.0 0.0],[5.0 7.0 7.0 9.0],[13.0 10.0 1.0E9 13.0],[11.0 6.0 1.0E9 10.0],[4.0 5.0 5.0 6.0],[6.0 8.0 7.0 9.0],[14.0 12.0 1.0E9 13.0],[2.0 3.0 4.0 3.0],[3.0 3.0 4.0 5.0],[10.0 7.0 13.0 7.0],[9.0 9.0 7.0 6.0],[5.0 9.0 7.0 7.0],[7.0 11.0 1.0E9 14.0],[11.0 12.0 12.0 11.0],[14.0 11.0 1.0E9 10.0],[14.0 9.0 1.0E9 9.0],[9.0 10.0 1.0E9 11.0]]
[[12.0 8.0 11.0 10.0],[13.0 11.0 1.0E9 15.0],[8.0 8.0 1.0E9 9.0],[5.0 6.0 8.0 5.0],[0.0 0.0 0.0 0.0],[13.0 11.0 1.0E9 11.0],[7.0 10.0 1.0E9 13.0],[6.0 5.0 6.0 5.0],[9.0 9.0 9.0 9.0],[15.0 8.0 1.0E9 11.0],[3.0 4.0 4.0 5.0],[4.0 4.0 4.0 4.0],[9.0 8.0 7.0 8.0],[8.0 9.0 11.0 10.0],[9.0 7.0 7.0 9.0],[12.0 12.0 1.0E9 8.0],[13.0 8.0 8.0 12.0],[9.0 14.0 1.0E9 15.0],[10.0 12.0 1.0E9 13.0],[12.0 7.0 1.0E9 15.0]]
[[13.0 15.0 13.0 11.0],[9.0 11.0 1.0E9 11.0],[15.0 14.0 1.0E9 10.0],[4.0 6.0 7.0 8.0],[6.0 5.0 6.0 5.0],[0.0 0.0 0.0 0.0],[8.0 7.0 1.0E9 8.0],[6.0 6.0 7.0 6.0],[5.0 8.0 10.0 11.0],[13.0 10.0 1.0E9 11.0],[2.0 3.0 4.0 4.0],[3.0 3.0 5.0 5.0],[6.0 11.0 13.0 8.0],[7.0 7.0 9.0 12.0],[9.0 9.0 6.0 8.0],[9.0 12.0 1.0E9 13.0],[14.0 10.0 9.0 9.0],[13.0 15.0 1.0E9 15.0],[13.0 12.0 1.0E9 12.0],[10.0 8.0 1.0E9 13.0]]
