N = 5;
T = 7;
K = 4;
C = 292.0;
furnance = 2;
color = 1;
machines = [4 5 6 7];
products = [124 118 76 229 178];
MINik = [[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0]];
MAXik = [[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0]];
Pik = [[2.3938992000000003 2.3938992000000003 2.3938992000000003 2.3938992000000003],[2.88036 2.88036 2.88036 2.88036],[3.3028128 3.3028128 3.3028128 3.3028128],[2.9162044799999998 2.9162044799999998 2.9162044799999998 2.9162044799999998],[4.9094136 4.9094136 4.9094136 4.9094136]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 176.0],[0.0 0.0 0.0 0.0 0.0 0.0 331.0],[0.0 0.0 0.0 0.0 0.0 0.0 126.0],[0.0 0.0 0.0 0.0 0.0 0.0 177.0],[0.0 0.0 0.0 0.0 0.0 0.0 62.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[6.0 6.0 6.0 11.0],[8.0 8.0 1.0E9 11.0],[9.0 7.0 10.0 7.0],[12.0 15.0 1.0E9 14.0]]
[[5.0 6.0 8.0 8.0],[0.0 0.0 0.0 0.0],[6.0 6.0 1.0E9 11.0],[9.0 9.0 10.0 8.0],[14.0 10.0 1.0E9 15.0]]
[[7.0 7.0 7.0 7.0],[7.0 5.0 12.0 8.0],[0.0 0.0 0.0 0.0],[9.0 8.0 9.0 10.0],[10.0 9.0 1.0E9 13.0]]
[[8.0 8.0 10.0 8.0],[6.0 8.0 11.0 7.0],[7.0 10.0 1.0E9 8.0],[0.0 0.0 0.0 0.0],[10.0 11.0 1.0E9 11.0]]
[[5.0 6.0 8.0 9.0],[7.0 7.0 8.0 12.0],[9.0 11.0 1.0E9 11.0],[9.0 9.0 11.0 9.0],[0.0 0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0 0.0],[6.0 6.0 6.0 11.0],[8.0 8.0 1.0E9 11.0],[9.0 7.0 10.0 7.0],[12.0 15.0 1.0E9 14.0]]
[[5.0 6.0 8.0 8.0],[0.0 0.0 0.0 0.0],[6.0 6.0 1.0E9 11.0],[9.0 9.0 10.0 8.0],[14.0 10.0 1.0E9 15.0]]
[[7.0 7.0 7.0 7.0],[7.0 5.0 12.0 8.0],[0.0 0.0 0.0 0.0],[9.0 8.0 9.0 10.0],[10.0 9.0 1.0E9 13.0]]
[[8.0 8.0 10.0 8.0],[6.0 8.0 11.0 7.0],[7.0 10.0 1.0E9 8.0],[0.0 0.0 0.0 0.0],[10.0 11.0 1.0E9 11.0]]
[[5.0 6.0 8.0 9.0],[7.0 7.0 8.0 12.0],[9.0 11.0 1.0E9 11.0],[9.0 9.0 11.0 9.0],[0.0 0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
