N = 10;
T = 14;
K = 4;
C = 292.0;
furnance = 2;
color = 5;
machines = [4 5 6 7];
products = [447 434 131 422 513 128 406 444 398 259];
MINik = [[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0]];
MAXik = [[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0]];
Pik = [[2.79586944 2.79586944 2.79586944 2.79586944],[2.9955743999999997 2.9955743999999997 2.9955743999999997 2.9955743999999997],[2.5795224 2.5795224 2.5795224 2.5795224],[3.456432 3.456432 3.456432 3.456432],[4.435114319999999 4.435114319999999 4.435114319999999 4.435114319999999],[2.5616001600000002 2.5616001600000002 2.5616001600000002 2.5616001600000002],[3.84048 3.84048 3.84048 3.84048],[2.16027 2.16027 2.16027 2.16027],[2.9379672 2.9379672 2.9379672 2.9379672],[4.0453056 4.0453056 4.0453056 4.0453056]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 152.0 0.0 0.0 0.0 0.0 0.0 0.0 80.0],[0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 95.0],[0.0 0.0 0.0 0.0 0.0 0.0 107.0 0.0 0.0 0.0 0.0 0.0 0.0 162.0],[0.0 0.0 0.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 143.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 162.0],[0.0 0.0 0.0 0.0 0.0 0.0 110.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0],[0.0 0.0 0.0 0.0 0.0 0.0 158.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0],[0.0 0.0 0.0 0.0 0.0 0.0 161.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 163.0 0.0 0.0 0.0 0.0 0.0 0.0 155.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[7.0 6.0 9.0 9.0],[7.0 6.0 9.0 9.0],[11.0 11.0 12.0 8.0],[8.0 11.0 1.0E9 9.0],[7.0 5.0 8.0 6.0],[9.0 8.0 9.0 10.0],[6.0 6.0 6.0 9.0],[9.0 8.0 11.0 12.0],[11.0 9.0 1.0E9 10.0]]
[[9.0 7.0 1.0E9 11.0],[0.0 0.0 0.0 0.0],[5.0 6.0 10.0 8.0],[11.0 11.0 10.0 9.0],[9.0 9.0 1.0E9 14.0],[5.0 6.0 10.0 8.0],[7.0 11.0 13.0 8.0],[6.0 4.0 5.0 5.0],[9.0 6.0 12.0 7.0],[9.0 10.0 1.0E9 12.0]]
[[6.0 6.0 1.0E9 9.0],[6.0 6.0 7.0 8.0],[0.0 0.0 0.0 0.0],[7.0 6.0 8.0 9.0],[10.0 14.0 1.0E9 13.0],[6.0 6.0 10.0 10.0],[7.0 10.0 10.0 13.0],[7.0 4.0 7.0 9.0],[7.0 7.0 8.0 10.0],[11.0 12.0 1.0E9 9.0]]
[[6.0 9.0 1.0E9 8.0],[8.0 9.0 9.0 10.0],[7.0 7.0 10.0 9.0],[0.0 0.0 0.0 0.0],[13.0 10.0 1.0E9 15.0],[7.0 9.0 9.0 8.0],[8.0 10.0 14.0 10.0],[6.0 4.0 8.0 7.0],[10.0 6.0 11.0 7.0],[7.0 9.0 1.0E9 10.0]]
[[8.0 8.0 1.0E9 10.0],[8.0 7.0 7.0 12.0],[8.0 8.0 9.0 9.0],[9.0 10.0 8.0 10.0],[0.0 0.0 0.0 0.0],[7.0 8.0 9.0 8.0],[8.0 7.0 14.0 15.0],[7.0 4.0 6.0 9.0],[6.0 6.0 8.0 10.0],[9.0 8.0 1.0E9 10.0]]
[[7.0 8.0 1.0E9 9.0],[8.0 6.0 8.0 9.0],[7.0 7.0 6.0 7.0],[7.0 10.0 8.0 8.0],[10.0 12.0 1.0E9 13.0],[0.0 0.0 0.0 0.0],[8.0 8.0 13.0 15.0],[5.0 4.0 7.0 8.0],[8.0 8.0 9.0 10.0],[12.0 7.0 1.0E9 8.0]]
