N = 5;
T = 7;
K = 4;
C = 292.0;
furnance = 2;
color = 5;
machines = [4 5 6 7];
products = [510 37 405 79 245];
MINik = [[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0]];
MAXik = [[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0]];
Pik = [[3.98897856 3.98897856 3.98897856 3.98897856],[3.168396 3.168396 3.168396 3.168396],[2.72034 2.72034 2.72034 2.72034],[2.9699712000000003 2.9699712000000003 2.9699712000000003 2.9699712000000003],[2.5910438399999998 2.5910438399999998 2.5910438399999998 2.5910438399999998]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 178.0],[0.0 0.0 0.0 0.0 0.0 0.0 152.0],[0.0 0.0 0.0 0.0 0.0 0.0 329.0],[0.0 0.0 0.0 0.0 0.0 0.0 76.0],[0.0 0.0 0.0 0.0 0.0 0.0 140.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[8.0 10.0 8.0 10.0],[6.0 5.0 11.0 9.0],[6.0 7.0 6.0 7.0],[7.0 6.0 6.0 9.0]]
[[13.0 7.0 1.0E9 10.0],[0.0 0.0 0.0 0.0],[7.0 8.0 7.0 9.0],[8.0 9.0 7.0 11.0],[8.0 7.0 8.0 7.0]]
[[11.0 10.0 1.0E9 9.0],[10.0 6.0 13.0 9.0],[0.0 0.0 0.0 0.0],[6.0 7.0 11.0 7.0],[8.0 7.0 9.0 10.0]]
[[10.0 12.0 1.0E9 10.0],[9.0 10.0 8.0 7.0],[8.0 8.0 8.0 9.0],[0.0 0.0 0.0 0.0],[8.0 7.0 9.0 9.0]]
[[12.0 13.0 1.0E9 14.0],[8.0 6.0 11.0 10.0],[6.0 8.0 8.0 9.0],[9.0 8.0 10.0 8.0],[0.0 0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0 0.0],[8.0 10.0 8.0 10.0],[6.0 5.0 11.0 9.0],[6.0 7.0 6.0 7.0],[7.0 6.0 6.0 9.0]]
[[13.0 7.0 1.0E9 10.0],[0.0 0.0 0.0 0.0],[7.0 8.0 7.0 9.0],[8.0 9.0 7.0 11.0],[8.0 7.0 8.0 7.0]]
[[11.0 10.0 1.0E9 9.0],[10.0 6.0 13.0 9.0],[0.0 0.0 0.0 0.0],[6.0 7.0 11.0 7.0],[8.0 7.0 9.0 10.0]]
[[10.0 12.0 1.0E9 10.0],[9.0 10.0 8.0 7.0],[8.0 8.0 8.0 9.0],[0.0 0.0 0.0 0.0],[8.0 7.0 9.0 9.0]]
[[12.0 13.0 1.0E9 14.0],[8.0 6.0 11.0 10.0],[6.0 8.0 8.0 9.0],[9.0 8.0 10.0 8.0],[0.0 0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
