N = 5;
T = 14;
K = 4;
C = 292.0;
furnance = 2;
color = 3;
machines = [4 5 6 7];
products = [233 223 463 232 230];
MINik = [[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0]];
MAXik = [[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0]];
Pik = [[3.00325536 3.00325536 3.00325536 3.00325536],[4.032504 4.032504 4.032504 4.032504],[4.4933616 4.4933616 4.4933616 4.4933616],[3.456432 3.456432 3.456432 3.456432],[3.2452056000000002 3.2452056000000002 3.2452056000000002 3.2452056000000002]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 163.0 0.0 0.0 0.0 0.0 0.0 0.0 86.0],[0.0 0.0 0.0 0.0 0.0 0.0 167.0 0.0 0.0 0.0 0.0 0.0 0.0 154.0],[0.0 0.0 0.0 0.0 0.0 0.0 324.0 0.0 0.0 0.0 0.0 0.0 0.0 186.0],[0.0 0.0 0.0 0.0 0.0 0.0 132.0 0.0 0.0 0.0 0.0 0.0 0.0 265.0],[0.0 0.0 0.0 0.0 0.0 0.0 238.0 0.0 0.0 0.0 0.0 0.0 0.0 338.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[9.0 13.0 1.0E9 12.0],[10.0 13.0 1.0E9 9.0],[7.0 11.0 14.0 10.0],[11.0 7.0 10.0 13.0]]
[[7.0 8.0 10.0 8.0],[0.0 0.0 0.0 0.0],[14.0 10.0 1.0E9 10.0],[11.0 11.0 12.0 8.0],[10.0 8.0 13.0 9.0]]
[[5.0 6.0 12.0 12.0],[9.0 12.0 1.0E9 8.0],[0.0 0.0 0.0 0.0],[8.0 8.0 9.0 11.0],[6.0 6.0 13.0 7.0]]
[[9.0 9.0 9.0 7.0],[13.0 10.0 1.0E9 14.0],[14.0 9.0 1.0E9 12.0],[0.0 0.0 0.0 0.0],[10.0 8.0 12.0 8.0]]
[[9.0 6.0 12.0 11.0],[12.0 10.0 1.0E9 11.0],[12.0 8.0 1.0E9 9.0],[11.0 11.0 14.0 8.0],[0.0 0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0 0.0],[9.0 13.0 1.0E9 12.0],[10.0 13.0 1.0E9 9.0],[7.0 11.0 14.0 10.0],[11.0 7.0 10.0 13.0]]
[[7.0 8.0 10.0 8.0],[0.0 0.0 0.0 0.0],[14.0 10.0 1.0E9 10.0],[11.0 11.0 12.0 8.0],[10.0 8.0 13.0 9.0]]
[[5.0 6.0 12.0 12.0],[9.0 12.0 1.0E9 8.0],[0.0 0.0 0.0 0.0],[8.0 8.0 9.0 11.0],[6.0 6.0 13.0 7.0]]
[[9.0 9.0 9.0 7.0],[13.0 10.0 1.0E9 14.0],[14.0 9.0 1.0E9 12.0],[0.0 0.0 0.0 0.0],[10.0 8.0 12.0 8.0]]
[[9.0 6.0 12.0 11.0],[12.0 10.0 1.0E9 11.0],[12.0 8.0 1.0E9 9.0],[11.0 11.0 14.0 8.0],[0.0 0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
