N = 5;
T = 7;
K = 2;
C = 146.0;
furnance = 2;
color = 6;
machines = [4 5];
products = [115 257 419 205 175];
MINik = [[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0],[12.0 12.0]];
MAXik = [[16.0 16.0],[16.0 16.0],[16.0 16.0],[16.0 16.0],[16.0 16.0]];
Pik = [[3.456432 3.456432],[3.52044 3.52044],[4.032504 4.032504],[5.28066 5.28066],[3.648456 3.648456]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 165.0],[0.0 0.0 0.0 0.0 0.0 0.0 103.0],[0.0 0.0 0.0 0.0 0.0 0.0 164.0],[0.0 0.0 0.0 0.0 0.0 0.0 93.0]];
Sijk = [[[0.0 0.0],[11.0 7.0],[13.0 10.0],[12.0 10.0],[10.0 11.0]]
[[8.0 7.0],[0.0 0.0],[11.0 8.0],[14.0 14.0],[11.0 12.0]]
[[9.0 8.0],[8.0 7.0],[0.0 0.0],[12.0 9.0],[9.0 8.0]]
[[7.0 12.0],[11.0 12.0],[10.0 9.0],[0.0 0.0],[9.0 7.0]]
[[9.0 8.0],[11.0 7.0],[9.0 11.0],[14.0 8.0],[0.0 0.0]]];
Cijk = [[[0.0 0.0],[11.0 7.0],[13.0 10.0],[12.0 10.0],[10.0 11.0]]
[[8.0 7.0],[0.0 0.0],[11.0 8.0],[14.0 14.0],[11.0 12.0]]
[[9.0 8.0],[8.0 7.0],[0.0 0.0],[12.0 9.0],[9.0 8.0]]
[[7.0 12.0],[11.0 12.0],[10.0 9.0],[0.0 0.0],[9.0 7.0]]
[[9.0 8.0],[11.0 7.0],[9.0 11.0],[14.0 8.0],[0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
