N = 5;
T = 7;
K = 5;
C = 365.0;
furnance = 2;
color = 1;
machines = [4 5 6 7 8];
products = [106 145 78 170 204];
MINik = [[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0]];
MAXik = [[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0]];
Pik = [[3.5556444 3.5556444 3.5556444 3.5556444 3.5556444],[3.1107888 3.1107888 3.1107888 3.1107888 3.1107888],[1.856232 1.856232 1.856232 1.856232 1.856232],[4.576572 4.576572 4.576572 4.576572 4.576572],[3.744468 3.744468 3.744468 3.744468 3.744468]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 375.0],[0.0 0.0 0.0 0.0 0.0 0.0 415.0],[0.0 0.0 0.0 0.0 0.0 0.0 160.0],[0.0 0.0 0.0 0.0 0.0 0.0 131.0],[0.0 0.0 0.0 0.0 0.0 0.0 227.0]];
Sijk = [[[0.0 0.0 0.0 0.0 0.0],[10.0 7.0 7.0 11.0 12.0],[6.0 5.0 4.0 7.0 5.0],[10.0 14.0 1.0E9 13.0 11.0],[12.0 12.0 1.0E9 11.0 15.0]]
[[9.0 7.0 1.0E9 13.0 10.0],[0.0 0.0 0.0 0.0 0.0],[4.0 4.0 7.0 4.0 5.0],[12.0 15.0 1.0E9 8.0 13.0],[7.0 8.0 1.0E9 8.0 11.0]]
[[8.0 12.0 1.0E9 8.0 10.0],[9.0 8.0 12.0 12.0 11.0],[0.0 0.0 0.0 0.0 0.0],[15.0 10.0 1.0E9 8.0 13.0],[8.0 11.0 1.0E9 8.0 9.0]]
[[8.0 9.0 1.0E9 14.0 10.0],[7.0 10.0 13.0 12.0 13.0],[5.0 6.0 7.0 7.0 5.0],[0.0 0.0 0.0 0.0 0.0],[10.0 10.0 1.0E9 13.0 10.0]]
[[9.0 10.0 1.0E9 12.0 8.0],[6.0 9.0 13.0 10.0 13.0],[5.0 5.0 6.0 5.0 5.0],[13.0 14.0 1.0E9 13.0 9.0],[0.0 0.0 0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0 0.0 0.0],[10.0 7.0 7.0 11.0 12.0],[6.0 5.0 4.0 7.0 5.0],[10.0 14.0 1.0E9 13.0 11.0],[12.0 12.0 1.0E9 11.0 15.0]]
[[9.0 7.0 1.0E9 13.0 10.0],[0.0 0.0 0.0 0.0 0.0],[4.0 4.0 7.0 4.0 5.0],[12.0 15.0 1.0E9 8.0 13.0],[7.0 8.0 1.0E9 8.0 11.0]]
[[8.0 12.0 1.0E9 8.0 10.0],[9.0 8.0 12.0 12.0 11.0],[0.0 0.0 0.0 0.0 0.0],[15.0 10.0 1.0E9 8.0 13.0],[8.0 11.0 1.0E9 8.0 9.0]]
[[8.0 9.0 1.0E9 14.0 10.0],[7.0 10.0 13.0 12.0 13.0],[5.0 6.0 7.0 7.0 5.0],[0.0 0.0 0.0 0.0 0.0],[10.0 10.0 1.0E9 13.0 10.0]]
[[9.0 10.0 1.0E9 12.0 8.0],[6.0 9.0 13.0 10.0 13.0],[5.0 5.0 6.0 5.0 5.0],[13.0 14.0 1.0E9 13.0 9.0],[0.0 0.0 0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
