N = 10;
T = 7;
K = 5;
C = 365.0;
furnance = 2;
color = 2;
machines = [4 5 6 7 8];
products = [130 166 418 423 53 146 171 190 73 413];
MINik = [[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0]];
MAXik = [[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0]];
Pik = [[2.6499312 2.6499312 2.6499312 2.6499312 2.6499312],[5.408676 5.408676 5.408676 5.408676 5.408676],[4.4933616 4.4933616 4.4933616 4.4933616 4.4933616],[4.4933616 4.4933616 4.4933616 4.4933616 4.4933616],[1.36209024 1.36209024 1.36209024 1.36209024 1.36209024],[2.112264 2.112264 2.112264 2.112264 2.112264],[4.608576 4.608576 4.608576 4.608576 4.608576],[3.4820352000000003 3.4820352000000003 3.4820352000000003 3.4820352000000003 3.4820352000000003],[2.128266 2.128266 2.128266 2.128266 2.128266],[4.3781472 4.3781472 4.3781472 4.3781472 4.3781472]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 161.0],[0.0 0.0 0.0 0.0 0.0 0.0 86.0],[0.0 0.0 0.0 0.0 0.0 0.0 129.0],[0.0 0.0 0.0 0.0 0.0 0.0 200.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0],[0.0 0.0 0.0 0.0 0.0 0.0 67.0],[0.0 0.0 0.0 0.0 0.0 0.0 205.0],[0.0 0.0 0.0 0.0 0.0 0.0 209.0],[0.0 0.0 0.0 0.0 0.0 0.0 88.0],[0.0 0.0 0.0 0.0 0.0 0.0 70.0]];
Sijk = [[[0.0 0.0 0.0 0.0 0.0],[9.0 10.0 1.0E9 11.0 8.0],[13.0 10.0 15.0 14.0 11.0],[15.0 11.0 13.0 12.0 8.0],[4.0 4.0 5.0 6.0 5.0],[4.0 5.0 7.0 8.0 8.0],[8.0 10.0 1.0E9 12.0 13.0],[10.0 10.0 1.0E9 12.0 12.0],[7.0 7.0 7.0 7.0 8.0],[14.0 11.0 1.0E9 8.0 15.0]]
[[5.0 7.0 11.0 8.0 10.0],[0.0 0.0 0.0 0.0 0.0],[10.0 13.0 12.0 11.0 10.0],[8.0 8.0 10.0 10.0 13.0],[3.0 3.0 4.0 3.0 4.0],[4.0 6.0 5.0 7.0 6.0],[10.0 11.0 1.0E9 8.0 13.0],[7.0 7.0 1.0E9 13.0 11.0],[6.0 7.0 9.0 8.0 5.0],[12.0 14.0 1.0E9 9.0 14.0]]
[[7.0 5.0 6.0 9.0 9.0],[9.0 14.0 1.0E9 11.0 13.0],[0.0 0.0 0.0 0.0 0.0],[12.0 13.0 12.0 15.0 10.0],[3.0 3.0 6.0 5.0 5.0],[7.0 7.0 6.0 7.0 7.0],[13.0 13.0 1.0E9 13.0 12.0],[8.0 8.0 1.0E9 9.0 10.0],[7.0 7.0 8.0 8.0 7.0],[11.0 9.0 1.0E9 8.0 9.0]]
[[6.0 7.0 8.0 9.0 9.0],[9.0 12.0 1.0E9 8.0 13.0],[12.0 13.0 14.0 14.0 14.0],[0.0 0.0 0.0 0.0 0.0],[4.0 3.0 4.0 4.0 4.0],[6.0 4.0 8.0 7.0 6.0],[10.0 11.0 1.0E9 10.0 9.0],[7.0 11.0 1.0E9 13.0 13.0],[5.0 6.0 6.0 5.0 9.0],[12.0 13.0 1.0E9 10.0 12.0]]
[[9.0 6.0 11.0 8.0 8.0],[13.0 13.0 1.0E9 10.0 15.0],[13.0 8.0 13.0 11.0 10.0],[9.0 10.0 11.0 9.0 13.0],[0.0 0.0 0.0 0.0 0.0],[6.0 6.0 5.0 9.0 5.0],[10.0 14.0 1.0E9 10.0 13.0],[7.0 7.0 1.0E9 12.0 11.0],[7.0 7.0 6.0 5.0 6.0],[10.0 9.0 1.0E9 9.0 10.0]]
[[5.0 5.0 7.0 6.0 7.0],[13.0 10.0 1.0E9 13.0 13.0],[12.0 9.0 10.0 8.0 9.0],[8.0 13.0 14.0 11.0 12.0],[4.0 3.0 4.0 6.0 4.0],[0.0 0.0 0.0 0.0 0.0],[11.0 8.0 1.0E9 11.0 13.0],[7.0 7.0 1.0E9 8.0 13.0],[5.0 7.0 5.0 6.0 7.0],[14.0 13.0 1.0E9 14.0 11.0]]
