N = 5;
T = 14;
K = 3;
C = 219.0;
furnance = 2;
color = 6;
machines = [4 5 6];
products = [77 201 175 205 176];
MINik = [[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0]];
MAXik = [[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 20.0]];
Pik = [[1.856232 1.856232 1.856232],[5.28066 5.28066 5.28066],[3.648456 3.648456 3.648456],[5.28066 5.28066 5.28066],[4.3781472 4.3781472 4.3781472]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 207.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0],[0.0 0.0 0.0 0.0 0.0 0.0 249.0 0.0 0.0 0.0 0.0 0.0 0.0 202.0],[0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 140.0],[0.0 0.0 0.0 0.0 0.0 0.0 67.0 0.0 0.0 0.0 0.0 0.0 0.0 235.0],[0.0 0.0 0.0 0.0 0.0 0.0 182.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0]];
Sijk = [[[0.0 0.0 0.0],[9.0 13.0 1.0E9],[8.0 7.0 1.0E9],[11.0 12.0 1.0E9],[12.0 12.0 11.0]]
[[6.0 6.0 7.0],[0.0 0.0 0.0],[8.0 8.0 1.0E9],[9.0 11.0 1.0E9],[13.0 12.0 14.0]]
[[5.0 4.0 7.0],[9.0 14.0 1.0E9],[0.0 0.0 0.0],[13.0 10.0 1.0E9],[13.0 12.0 11.0]]
[[5.0 5.0 6.0],[10.0 9.0 1.0E9],[10.0 11.0 1.0E9],[0.0 0.0 0.0],[10.0 8.0 11.0]]
[[4.0 5.0 6.0],[15.0 14.0 1.0E9],[7.0 8.0 1.0E9],[13.0 9.0 1.0E9],[0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0],[9.0 13.0 1.0E9],[8.0 7.0 1.0E9],[11.0 12.0 1.0E9],[12.0 12.0 11.0]]
[[6.0 6.0 7.0],[0.0 0.0 0.0],[8.0 8.0 1.0E9],[9.0 11.0 1.0E9],[13.0 12.0 14.0]]
[[5.0 4.0 7.0],[9.0 14.0 1.0E9],[0.0 0.0 0.0],[13.0 10.0 1.0E9],[13.0 12.0 11.0]]
[[5.0 5.0 6.0],[10.0 9.0 1.0E9],[10.0 11.0 1.0E9],[0.0 0.0 0.0],[10.0 8.0 11.0]]
[[4.0 5.0 6.0],[15.0 14.0 1.0E9],[7.0 8.0 1.0E9],[13.0 9.0 1.0E9],[0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
