N = 20;
T = 14;
K = 3;
C = 219.0;
furnance = 2;
color = 6;
machines = [4 5 6];
products = [159 115 55 48 120 11 258 54 419 256 8 77 111 23 3 158 24 117 176 156];
MINik = [[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0]];
MAXik = [[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0]];
Pik = [[4.390948799999999 4.390948799999999 4.390948799999999],[3.456432 3.456432 3.456432],[4.390948799999999 4.390948799999999 4.390948799999999],[4.4549568 4.4549568 4.4549568],[2.88036 2.88036 2.88036],[3.84048 3.84048 3.84048],[5.184648 5.184648 5.184648],[4.390948799999999 4.390948799999999 4.390948799999999],[4.032504 4.032504 4.032504],[3.52044 3.52044 3.52044],[3.36042 3.36042 3.36042],[1.856232 1.856232 1.856232],[4.032504 4.032504 4.032504],[3.7252656 3.7252656 3.7252656],[3.7739116800000003 3.7739116800000003 3.7739116800000003],[2.88036 2.88036 2.88036],[4.0357044 4.0357044 4.0357044],[3.888486 3.888486 3.888486],[4.3781472 4.3781472 4.3781472],[2.496312 2.496312 2.496312]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0],[0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 62.0],[0.0 0.0 0.0 0.0 0.0 0.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0 60.0],[0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0],[0.0 0.0 0.0 0.0 0.0 0.0 49.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0],[0.0 0.0 0.0 0.0 0.0 0.0 59.0 0.0 0.0 0.0 0.0 0.0 0.0 61.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0],[0.0 0.0 0.0 0.0 0.0 0.0 51.0 0.0 0.0 0.0 0.0 0.0 0.0 51.0],[0.0 0.0 0.0 0.0 0.0 0.0 45.0 0.0 0.0 0.0 0.0 0.0 0.0 45.0],[0.0 0.0 0.0 0.0 0.0 0.0 43.0 0.0 0.0 0.0 0.0 0.0 0.0 43.0],[0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0],[0.0 0.0 0.0 0.0 0.0 0.0 51.0 0.0 0.0 0.0 0.0 0.0 0.0 51.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0],[0.0 0.0 0.0 0.0 0.0 0.0 61.0 0.0 0.0 0.0 0.0 0.0 0.0 61.0],[0.0 0.0 0.0 0.0 0.0 0.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 60.0],[0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0]];
Sijk = [[[0.0 0.0 0.0],[11.0 9.0 9.0],[13.0 13.0 15.0],[9.0 12.0 10.0],[10.0 8.0 11.0],[13.0 7.0 1.0E9],[9.0 12.0 1.0E9],[14.0 10.0 15.0],[11.0 12.0 14.0],[10.0 6.0 1.0E9],[11.0 7.0 10.0],[4.0 4.0 8.0],[8.0 11.0 1.0E9],[9.0 7.0 1.0E9],[8.0 8.0 11.0],[5.0 6.0 8.0],[12.0 10.0 12.0],[10.0 8.0 10.0],[10.0 13.0 10.0],[7.0 7.0 7.0]]
[[8.0 10.0 1.0E9],[0.0 0.0 0.0],[12.0 13.0 13.0],[15.0 8.0 9.0],[9.0 8.0 7.0],[7.0 11.0 1.0E9],[9.0 14.0 1.0E9],[10.0 13.0 10.0],[7.0 10.0 9.0],[7.0 11.0 1.0E9],[7.0 10.0 8.0],[5.0 5.0 7.0],[10.0 9.0 1.0E9],[11.0 7.0 1.0E9],[8.0 9.0 12.0],[9.0 6.0 6.0],[9.0 11.0 9.0],[8.0 11.0 10.0],[12.0 13.0 14.0],[7.0 5.0 8.0]]
[[14.0 10.0 1.0E9],[7.0 8.0 14.0],[0.0 0.0 0.0],[13.0 12.0 9.0],[7.0 9.0 11.0],[11.0 10.0 1.0E9],[9.0 11.0 1.0E9],[14.0 9.0 9.0],[12.0 13.0 10.0],[7.0 9.0 1.0E9],[10.0 10.0 10.0],[4.0 5.0 8.0],[13.0 11.0 1.0E9],[11.0 7.0 1.0E9],[11.0 8.0 15.0],[6.0 8.0 11.0],[12.0 9.0 14.0],[7.0 7.0 9.0],[9.0 11.0 12.0],[8.0 6.0 8.0]]
[[9.0 13.0 1.0E9],[11.0 7.0 12.0],[14.0 14.0 12.0],[0.0 0.0 0.0],[9.0 7.0 11.0],[10.0 8.0 1.0E9],[11.0 11.0 1.0E9],[13.0 8.0 9.0],[9.0 12.0 15.0],[7.0 7.0 1.0E9],[7.0 8.0 9.0],[4.0 4.0 6.0],[8.0 13.0 1.0E9],[11.0 12.0 1.0E9],[12.0 8.0 10.0],[7.0 8.0 9.0],[12.0 13.0 13.0],[10.0 8.0 14.0],[9.0 11.0 14.0],[6.0 8.0 10.0]]
[[12.0 14.0 1.0E9],[8.0 7.0 8.0],[11.0 13.0 12.0],[13.0 13.0 14.0],[0.0 0.0 0.0],[9.0 9.0 1.0E9],[14.0 9.0 1.0E9],[10.0 9.0 12.0],[13.0 9.0 12.0],[10.0 8.0 1.0E9],[9.0 7.0 9.0],[6.0 6.0 8.0],[11.0 10.0 1.0E9],[11.0 10.0 1.0E9],[12.0 9.0 13.0],[8.0 9.0 10.0],[10.0 13.0 11.0],[10.0 12.0 13.0],[12.0 8.0 9.0],[8.0 7.0 10.0]]
[[13.0 14.0 1.0E9],[6.0 11.0 11.0],[8.0 15.0 12.0],[8.0 8.0 8.0],[9.0 9.0 10.0],[0.0 0.0 0.0],[10.0 10.0 1.0E9],[11.0 10.0 8.0],[13.0 13.0 9.0],[9.0 11.0 1.0E9],[10.0 8.0 10.0],[6.0 6.0 6.0],[9.0 8.0 1.0E9],[9.0 11.0 1.0E9],[11.0 11.0 15.0],[8.0 8.0 7.0],[13.0 10.0 11.0],[9.0 10.0 12.0],[12.0 8.0 13.0],[8.0 8.0 9.0]]
[[10.0 9.0 1.0E9],[11.0 8.0 11.0],[14.0 9.0 9.0],[15.0 10.0 10.0],[8.0 6.0 8.0],[9.0 11.0 1.0E9],[0.0 0.0 0.0],[10.0 12.0 8.0],[10.0 7.0 14.0],[9.0 9.0 1.0E9],[6.0 10.0 8.0],[5.0 5.0 8.0],[9.0 8.0 1.0E9],[7.0 11.0 1.0E9],[12.0 9.0 10.0],[5.0 7.0 9.0],[9.0 12.0 11.0],[8.0 11.0 10.0],[10.0 10.0 15.0],[6.0 7.0 10.0]]
[[11.0 12.0 1.0E9],[8.0 7.0 12.0],[11.0 9.0 8.0],[8.0 11.0 11.0],[5.0 8.0 9.0],[9.0 13.0 1.0E9],[9.0 15.0 1.0E9],[0.0 0.0 0.0],[13.0 9.0 8.0],[11.0 8.0 1.0E9],[7.0 9.0 8.0],[6.0 6.0 6.0],[8.0 10.0 1.0E9],[12.0 8.0 1.0E9],[9.0 9.0 8.0],[7.0 8.0 9.0],[11.0 10.0 13.0],[10.0 13.0 8.0],[12.0 13.0 9.0],[8.0 5.0 6.0]]
[[14.0 11.0 1.0E9],[11.0 8.0 12.0],[14.0 11.0 9.0],[14.0 13.0 14.0],[9.0 10.0 9.0],[9.0 11.0 1.0E9],[9.0 9.0 1.0E9],[13.0 14.0 11.0],[0.0 0.0 0.0],[8.0 6.0 1.0E9],[6.0 8.0 13.0],[4.0 6.0 7.0],[9.0 10.0 1.0E9],[9.0 11.0 1.0E9],[7.0 9.0 10.0],[6.0 9.0 11.0],[10.0 11.0 14.0],[8.0 9.0 14.0],[8.0 9.0 13.0],[5.0 8.0 6.0]]
[[8.0 14.0 1.0E9],[8.0 6.0 8.0],[12.0 9.0 13.0],[14.0 14.0 9.0],[6.0 7.0 11.0],[10.0 11.0 1.0E9],[10.0 9.0 1.0E9],[11.0 14.0 13.0],[9.0 11.0 12.0],[0.0 0.0 0.0],[7.0 6.0 13.0],[4.0 6.0 8.0],[10.0 8.0 1.0E9],[11.0 9.0 1.0E9],[10.0 8.0 10.0],[9.0 6.0 12.0],[8.0 10.0 13.0],[9.0 7.0 13.0],[8.0 14.0 15.0],[5.0 7.0 7.0]]
[[11.0 11.0 1.0E9],[7.0 9.0 10.0],[14.0 9.0 9.0],[12.0 11.0 10.0],[8.0 7.0 10.0],[9.0 11.0 1.0E9],[9.0 12.0 1.0E9],[13.0 8.0 10.0],[9.0 13.0 8.0],[7.0 12.0 1.0E9],[0.0 0.0 0.0],[6.0 6.0 7.0],[11.0 13.0 1.0E9],[8.0 8.0 1.0E9],[12.0 12.0 10.0],[8.0 8.0 8.0],[10.0 13.0 9.0],[10.0 12.0 13.0],[8.0 12.0 13.0],[5.0 8.0 7.0]]
[[14.0 12.0 1.0E9],[10.0 10.0 14.0],[14.0 8.0 12.0],[15.0 11.0 10.0],[7.0 6.0 9.0],[10.0 7.0 1.0E9],[14.0 13.0 1.0E9],[10.0 12.0 13.0],[11.0 8.0 9.0],[8.0 11.0 1.0E9],[11.0 8.0 10.0],[0.0 0.0 0.0],[9.0 8.0 1.0E9],[8.0 12.0 1.0E9],[11.0 7.0 8.0],[7.0 7.0 7.0],[13.0 13.0 10.0],[12.0 8.0 14.0],[8.0 9.0 9.0],[7.0 5.0 8.0]]
[[12.0 13.0 1.0E9],[10.0 7.0 8.0],[12.0 8.0 9.0],[13.0 14.0 10.0],[8.0 7.0 10.0],[13.0 9.0 1.0E9],[14.0 8.0 1.0E9],[9.0 10.0 9.0],[8.0 10.0 11.0],[7.0 8.0 1.0E9],[10.0 8.0 9.0],[5.0 4.0 7.0],[0.0 0.0 0.0],[8.0 11.0 1.0E9],[12.0 11.0 11.0],[6.0 6.0 9.0],[8.0 9.0 10.0],[7.0 12.0 13.0],[13.0 13.0 9.0],[5.0 7.0 8.0]]
[[14.0 11.0 1.0E9],[8.0 7.0 8.0],[13.0 11.0 8.0],[9.0 12.0 10.0],[7.0 6.0 9.0],[12.0 8.0 1.0E9],[9.0 8.0 1.0E9],[10.0 14.0 9.0],[8.0 11.0 12.0],[8.0 10.0 1.0E9],[8.0 10.0 11.0],[5.0 6.0 7.0],[13.0 7.0 1.0E9],[0.0 0.0 0.0],[9.0 12.0 10.0],[7.0 10.0 6.0],[10.0 12.0 15.0],[11.0 7.0 13.0],[11.0 13.0 9.0],[5.0 5.0 6.0]]
[[10.0 10.0 1.0E9],[9.0 11.0 13.0],[12.0 8.0 9.0],[12.0 11.0 14.0],[9.0 9.0 10.0],[9.0 10.0 1.0E9],[12.0 8.0 1.0E9],[10.0 13.0 11.0],[10.0 11.0 8.0],[11.0 8.0 1.0E9],[9.0 8.0 8.0],[6.0 5.0 6.0],[9.0 7.0 1.0E9],[8.0 8.0 1.0E9],[0.0 0.0 0.0],[6.0 8.0 10.0],[9.0 8.0 14.0],[8.0 11.0 12.0],[8.0 10.0 14.0],[6.0 8.0 10.0]]
[[11.0 12.0 1.0E9],[8.0 9.0 12.0],[10.0 12.0 11.0],[13.0 8.0 15.0],[6.0 6.0 6.0],[9.0 10.0 1.0E9],[10.0 12.0 1.0E9],[11.0 13.0 10.0],[8.0 10.0 10.0],[10.0 10.0 1.0E9],[10.0 10.0 12.0],[5.0 5.0 4.0],[13.0 11.0 1.0E9],[8.0 10.0 1.0E9],[9.0 9.0 9.0],[0.0 0.0 0.0],[7.0 12.0 15.0],[10.0 11.0 12.0],[10.0 13.0 10.0],[7.0 6.0 9.0]]
[[8.0 10.0 1.0E9],[7.0 11.0 13.0],[8.0 11.0 15.0],[8.0 10.0 11.0],[6.0 9.0 12.0],[12.0 7.0 1.0E9],[8.0 11.0 1.0E9],[12.0 13.0 12.0],[13.0 10.0 8.0],[6.0 9.0 1.0E9],[10.0 10.0 12.0],[4.0 6.0 8.0],[10.0 8.0 1.0E9],[11.0 11.0 1.0E9],[8.0 11.0 8.0],[10.0 9.0 9.0],[0.0 0.0 0.0],[12.0 11.0 10.0],[12.0 8.0 14.0],[6.0 7.0 6.0]]
[[13.0 8.0 1.0E9],[7.0 10.0 10.0],[10.0 12.0 14.0],[14.0 12.0 9.0],[9.0 6.0 7.0],[10.0 12.0 1.0E9],[10.0 12.0 1.0E9],[10.0 11.0 9.0],[11.0 7.0 13.0],[7.0 8.0 1.0E9],[7.0 8.0 11.0],[4.0 6.0 4.0],[10.0 10.0 1.0E9],[10.0 9.0 1.0E9],[7.0 11.0 9.0],[6.0 9.0 8.0],[7.0 12.0 9.0],[0.0 0.0 0.0],[9.0 14.0 8.0],[7.0 6.0 6.0]]
[[8.0 10.0 1.0E9],[8.0 7.0 11.0],[13.0 13.0 10.0],[10.0 9.0 11.0],[8.0 7.0 9.0],[7.0 8.0 1.0E9],[13.0 13.0 1.0E9],[13.0 10.0 12.0],[12.0 8.0 11.0],[8.0 10.0 1.0E9],[11.0 10.0 10.0],[5.0 6.0 7.0],[9.0 9.0 1.0E9],[7.0 9.0 1.0E9],[7.0 12.0 13.0],[6.0 6.0 9.0],[7.0 8.0 9.0],[10.0 8.0 15.0],[0.0 0.0 0.0],[6.0 6.0 8.0]]
[[9.0 10.0 1.0E9],[9.0 8.0 13.0],[11.0 11.0 13.0],[14.0 13.0 12.0],[7.0 6.0 6.0],[12.0 7.0 1.0E9],[13.0 9.0 1.0E9],[13.0 14.0 9.0],[9.0 9.0 11.0],[9.0 7.0 1.0E9],[11.0 6.0 10.0],[6.0 5.0 8.0],[12.0 12.0 1.0E9],[7.0 10.0 1.0E9],[10.0 7.0 13.0],[5.0 9.0 11.0],[10.0 12.0 12.0],[11.0 8.0 12.0],[14.0 12.0 10.0],[0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0],[11.0 9.0 9.0],[13.0 13.0 15.0],[9.0 12.0 10.0],[10.0 8.0 11.0],[13.0 7.0 1.0E9],[9.0 12.0 1.0E9],[14.0 10.0 15.0],[11.0 12.0 14.0],[10.0 6.0 1.0E9],[11.0 7.0 10.0],[4.0 4.0 8.0],[8.0 11.0 1.0E9],[9.0 7.0 1.0E9],[8.0 8.0 11.0],[5.0 6.0 8.0],[12.0 10.0 12.0],[10.0 8.0 10.0],[10.0 13.0 10.0],[7.0 7.0 7.0]]
[[8.0 10.0 1.0E9],[0.0 0.0 0.0],[12.0 13.0 13.0],[15.0 8.0 9.0],[9.0 8.0 7.0],[7.0 11.0 1.0E9],[9.0 14.0 1.0E9],[10.0 13.0 10.0],[7.0 10.0 9.0],[7.0 11.0 1.0E9],[7.0 10.0 8.0],[5.0 5.0 7.0],[10.0 9.0 1.0E9],[11.0 7.0 1.0E9],[8.0 9.0 12.0],[9.0 6.0 6.0],[9.0 11.0 9.0],[8.0 11.0 10.0],[12.0 13.0 14.0],[7.0 5.0 8.0]]
