N = 5;
T = 7;
K = 4;
C = 292.0;
furnance = 2;
color = 3;
machines = [4 5 6 7];
products = [243 230 233 235 224];
MINik = [[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0]];
MAXik = [[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0]];
Pik = [[3.3460182 3.3460182 3.3460182 3.3460182],[3.2452056000000002 3.2452056000000002 3.2452056000000002 3.2452056000000002],[3.00325536 3.00325536 3.00325536 3.00325536],[3.1916949119999996 3.1916949119999996 3.1916949119999996 3.1916949119999996],[4.32054 4.32054 4.32054 4.32054]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 42.0],[0.0 0.0 0.0 0.0 0.0 0.0 186.0],[0.0 0.0 0.0 0.0 0.0 0.0 115.0],[0.0 0.0 0.0 0.0 0.0 0.0 331.0],[0.0 0.0 0.0 0.0 0.0 0.0 319.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[8.0 8.0 9.0 13.0],[8.0 6.0 10.0 11.0],[8.0 8.0 8.0 13.0],[12.0 11.0 1.0E9 12.0]]
[[11.0 6.0 1.0E9 11.0],[0.0 0.0 0.0 0.0],[9.0 7.0 8.0 11.0],[9.0 7.0 8.0 9.0],[13.0 12.0 1.0E9 9.0]]
[[8.0 9.0 1.0E9 14.0],[6.0 10.0 12.0 8.0],[0.0 0.0 0.0 0.0],[8.0 6.0 12.0 8.0],[14.0 10.0 1.0E9 14.0]]
[[9.0 10.0 1.0E9 10.0],[6.0 6.0 8.0 12.0],[6.0 6.0 8.0 9.0],[0.0 0.0 0.0 0.0],[10.0 11.0 1.0E9 13.0]]
[[9.0 8.0 1.0E9 9.0],[8.0 8.0 9.0 11.0],[9.0 9.0 12.0 7.0],[9.0 7.0 9.0 8.0],[0.0 0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0 0.0],[8.0 8.0 9.0 13.0],[8.0 6.0 10.0 11.0],[8.0 8.0 8.0 13.0],[12.0 11.0 1.0E9 12.0]]
[[11.0 6.0 1.0E9 11.0],[0.0 0.0 0.0 0.0],[9.0 7.0 8.0 11.0],[9.0 7.0 8.0 9.0],[13.0 12.0 1.0E9 9.0]]
[[8.0 9.0 1.0E9 14.0],[6.0 10.0 12.0 8.0],[0.0 0.0 0.0 0.0],[8.0 6.0 12.0 8.0],[14.0 10.0 1.0E9 14.0]]
[[9.0 10.0 1.0E9 10.0],[6.0 6.0 8.0 12.0],[6.0 6.0 8.0 9.0],[0.0 0.0 0.0 0.0],[10.0 11.0 1.0E9 13.0]]
[[9.0 8.0 1.0E9 9.0],[8.0 8.0 9.0 11.0],[9.0 9.0 12.0 7.0],[9.0 7.0 9.0 8.0],[0.0 0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
