N = 20;
T = 14;
K = 3;
C = 219.0;
furnance = 2;
color = 5;
machines = [4 5 6];
products = [41 442 174 508 468 400 43 150 37 464 148 450 435 440 417 34 237 125 434 79];
MINik = [[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0]];
MAXik = [[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0]];
Pik = [[3.6868608000000003 3.6868608000000003 3.6868608000000003],[3.81743712 3.81743712 3.81743712],[3.648456 3.648456 3.648456],[1.792224 1.792224 1.792224],[3.92497056 3.92497056 3.92497056],[3.13383168 3.13383168 3.13383168],[3.6868608000000003 3.6868608000000003 3.6868608000000003],[2.8291536 2.8291536 2.8291536],[3.168396 3.168396 3.168396],[4.1477184 4.1477184 4.1477184],[2.6627327999999997 2.6627327999999997 2.6627327999999997],[2.5462382399999997 2.5462382399999997 2.5462382399999997],[4.4149518 4.4149518 4.4149518],[2.80035 2.80035 2.80035],[3.456432 3.456432 3.456432],[3.1619952000000002 3.1619952000000002 3.1619952000000002],[2.688336 2.688336 2.688336],[2.5616001600000002 2.5616001600000002 2.5616001600000002],[2.9955743999999997 2.9955743999999997 2.9955743999999997],[2.9699712000000003 2.9699712000000003 2.9699712000000003]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0],[0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0],[0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 22.0],[0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0],[0.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 45.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0],[0.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 40.0],[0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0],[0.0 0.0 0.0 0.0 0.0 0.0 34.0 0.0 0.0 0.0 0.0 0.0 0.0 42.0],[0.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 59.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0],[0.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0 35.0],[0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0],[0.0 0.0 0.0 0.0 0.0 0.0 43.0 0.0 0.0 0.0 0.0 0.0 0.0 43.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 40.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0],[0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0]];
Sijk = [[[0.0 0.0 0.0],[11.0 10.0 1.0E9],[9.0 7.0 1.0E9],[6.0 5.0 7.0],[10.0 10.0 1.0E9],[8.0 7.0 8.0],[9.0 7.0 1.0E9],[9.0 9.0 10.0],[9.0 6.0 8.0],[7.0 10.0 1.0E9],[8.0 8.0 8.0],[5.0 8.0 8.0],[11.0 15.0 1.0E9],[5.0 9.0 1.0E9],[11.0 7.0 10.0],[10.0 9.0 9.0],[5.0 8.0 6.0],[6.0 7.0 8.0],[9.0 9.0 7.0],[6.0 6.0 11.0]]
[[11.0 12.0 1.0E9],[0.0 0.0 0.0],[10.0 8.0 1.0E9],[4.0 5.0 4.0],[10.0 11.0 1.0E9],[10.0 8.0 10.0],[10.0 8.0 1.0E9],[8.0 6.0 9.0],[6.0 10.0 12.0],[13.0 7.0 1.0E9],[6.0 7.0 6.0],[7.0 8.0 8.0],[10.0 14.0 1.0E9],[5.0 6.0 1.0E9],[7.0 6.0 14.0],[8.0 8.0 13.0],[9.0 6.0 11.0],[5.0 5.0 8.0],[8.0 5.0 12.0],[7.0 9.0 11.0]]
[[10.0 7.0 1.0E9],[9.0 9.0 1.0E9],[0.0 0.0 0.0],[4.0 5.0 7.0],[10.0 8.0 1.0E9],[10.0 9.0 8.0],[12.0 10.0 1.0E9],[9.0 6.0 12.0],[6.0 8.0 11.0],[9.0 13.0 1.0E9],[6.0 5.0 10.0],[8.0 6.0 8.0],[11.0 14.0 1.0E9],[9.0 8.0 1.0E9],[8.0 10.0 13.0],[7.0 6.0 8.0],[8.0 5.0 8.0],[7.0 8.0 9.0],[10.0 6.0 10.0],[10.0 8.0 10.0]]
[[9.0 8.0 1.0E9],[9.0 11.0 1.0E9],[12.0 10.0 1.0E9],[0.0 0.0 0.0],[10.0 12.0 1.0E9],[9.0 6.0 12.0],[12.0 8.0 1.0E9],[8.0 9.0 8.0],[6.0 7.0 7.0],[10.0 10.0 1.0E9],[8.0 6.0 8.0],[7.0 8.0 8.0],[12.0 14.0 1.0E9],[8.0 7.0 1.0E9],[7.0 6.0 8.0],[9.0 8.0 12.0],[7.0 9.0 9.0],[7.0 8.0 9.0],[7.0 6.0 8.0],[6.0 10.0 7.0]]
[[11.0 12.0 1.0E9],[11.0 11.0 1.0E9],[12.0 12.0 1.0E9],[5.0 6.0 4.0],[0.0 0.0 0.0],[8.0 10.0 11.0],[9.0 12.0 1.0E9],[8.0 6.0 7.0],[10.0 7.0 7.0],[10.0 11.0 1.0E9],[7.0 7.0 9.0],[6.0 7.0 8.0],[14.0 11.0 1.0E9],[7.0 8.0 1.0E9],[9.0 9.0 9.0],[10.0 9.0 8.0],[7.0 8.0 8.0],[6.0 8.0 10.0],[9.0 7.0 8.0],[9.0 9.0 7.0]]
[[9.0 6.0 1.0E9],[12.0 8.0 1.0E9],[10.0 9.0 1.0E9],[5.0 5.0 5.0],[13.0 10.0 1.0E9],[0.0 0.0 0.0],[8.0 11.0 1.0E9],[5.0 8.0 9.0],[10.0 6.0 10.0],[14.0 11.0 1.0E9],[7.0 6.0 6.0],[5.0 8.0 8.0],[12.0 14.0 1.0E9],[6.0 9.0 1.0E9],[11.0 7.0 9.0],[8.0 8.0 13.0],[5.0 6.0 11.0],[5.0 7.0 6.0],[9.0 7.0 10.0],[9.0 6.0 9.0]]
[[11.0 7.0 1.0E9],[10.0 12.0 1.0E9],[9.0 10.0 1.0E9],[6.0 4.0 7.0],[11.0 9.0 1.0E9],[9.0 8.0 11.0],[0.0 0.0 0.0],[9.0 7.0 8.0],[9.0 10.0 12.0],[10.0 10.0 1.0E9],[9.0 8.0 11.0],[6.0 8.0 10.0],[9.0 12.0 1.0E9],[7.0 5.0 1.0E9],[11.0 9.0 13.0],[6.0 8.0 10.0],[6.0 8.0 10.0],[8.0 8.0 10.0],[7.0 7.0 12.0],[9.0 7.0 8.0]]
