N = 5;
T = 7;
K = 4;
C = 292.0;
furnance = 2;
color = 6;
machines = [4 5 6 7];
products = [466 201 419 24 175];
MINik = [[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0]];
MAXik = [[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0]];
Pik = [[4.4933616 4.4933616 4.4933616 4.4933616],[5.28066 5.28066 5.28066 5.28066],[4.032504 4.032504 4.032504 4.032504],[4.0357044 4.0357044 4.0357044 4.0357044],[3.648456 3.648456 3.648456 3.648456]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 71.0],[0.0 0.0 0.0 0.0 0.0 0.0 324.0],[0.0 0.0 0.0 0.0 0.0 0.0 64.0],[0.0 0.0 0.0 0.0 0.0 0.0 284.0],[0.0 0.0 0.0 0.0 0.0 0.0 324.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[13.0 8.0 1.0E9 11.0],[7.0 13.0 10.0 11.0],[7.0 10.0 9.0 10.0],[9.0 7.0 1.0E9 13.0]]
[[10.0 10.0 1.0E9 12.0],[0.0 0.0 0.0 0.0],[9.0 9.0 9.0 9.0],[7.0 12.0 11.0 12.0],[11.0 10.0 1.0E9 8.0]]
[[10.0 12.0 1.0E9 14.0],[10.0 8.0 1.0E9 10.0],[0.0 0.0 0.0 0.0],[7.0 13.0 13.0 10.0],[8.0 9.0 1.0E9 14.0]]
[[9.0 9.0 1.0E9 13.0],[14.0 10.0 1.0E9 15.0],[10.0 12.0 12.0 15.0],[0.0 0.0 0.0 0.0],[12.0 10.0 1.0E9 13.0]]
[[13.0 12.0 1.0E9 13.0],[15.0 13.0 1.0E9 10.0],[13.0 8.0 9.0 15.0],[13.0 10.0 15.0 9.0],[0.0 0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0 0.0],[13.0 8.0 1.0E9 11.0],[7.0 13.0 10.0 11.0],[7.0 10.0 9.0 10.0],[9.0 7.0 1.0E9 13.0]]
[[10.0 10.0 1.0E9 12.0],[0.0 0.0 0.0 0.0],[9.0 9.0 9.0 9.0],[7.0 12.0 11.0 12.0],[11.0 10.0 1.0E9 8.0]]
[[10.0 12.0 1.0E9 14.0],[10.0 8.0 1.0E9 10.0],[0.0 0.0 0.0 0.0],[7.0 13.0 13.0 10.0],[8.0 9.0 1.0E9 14.0]]
[[9.0 9.0 1.0E9 13.0],[14.0 10.0 1.0E9 15.0],[10.0 12.0 12.0 15.0],[0.0 0.0 0.0 0.0],[12.0 10.0 1.0E9 13.0]]
[[13.0 12.0 1.0E9 13.0],[15.0 13.0 1.0E9 10.0],[13.0 8.0 9.0 15.0],[13.0 10.0 15.0 9.0],[0.0 0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
