N = 5;
T = 7;
K = 3;
C = 219.0;
furnance = 2;
color = 6;
machines = [4 5 6];
products = [54 176 139 111 120];
MINik = [[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0]];
MAXik = [[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 20.0]];
Pik = [[4.390948799999999 4.390948799999999 4.390948799999999],[4.3781472 4.3781472 4.3781472],[2.9379672 2.9379672 2.9379672],[4.032504 4.032504 4.032504],[2.88036 2.88036 2.88036]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 196.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0],[0.0 0.0 0.0 0.0 0.0 0.0 248.0],[0.0 0.0 0.0 0.0 0.0 0.0 103.0],[0.0 0.0 0.0 0.0 0.0 0.0 147.0]];
Sijk = [[[0.0 0.0 0.0],[14.0 10.0 10.0],[7.0 8.0 6.0],[13.0 8.0 1.0E9],[8.0 9.0 7.0]]
[[9.0 12.0 10.0],[0.0 0.0 0.0],[10.0 5.0 9.0],[8.0 8.0 1.0E9],[8.0 8.0 9.0]]
[[10.0 10.0 14.0],[12.0 11.0 12.0],[0.0 0.0 0.0],[7.0 9.0 1.0E9],[7.0 8.0 7.0]]
[[12.0 10.0 11.0],[12.0 12.0 12.0],[7.0 10.0 12.0],[0.0 0.0 0.0],[7.0 8.0 7.0]]
[[8.0 11.0 12.0],[9.0 13.0 14.0],[8.0 7.0 11.0],[9.0 8.0 1.0E9],[0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0],[14.0 10.0 10.0],[7.0 8.0 6.0],[13.0 8.0 1.0E9],[8.0 9.0 7.0]]
[[9.0 12.0 10.0],[0.0 0.0 0.0],[10.0 5.0 9.0],[8.0 8.0 1.0E9],[8.0 8.0 9.0]]
[[10.0 10.0 14.0],[12.0 11.0 12.0],[0.0 0.0 0.0],[7.0 9.0 1.0E9],[7.0 8.0 7.0]]
[[12.0 10.0 11.0],[12.0 12.0 12.0],[7.0 10.0 12.0],[0.0 0.0 0.0],[7.0 8.0 7.0]]
[[8.0 11.0 12.0],[9.0 13.0 14.0],[8.0 7.0 11.0],[9.0 8.0 1.0E9],[0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
