N = 5;
T = 14;
K = 1;
C = 73.0;
furnance = 2;
color = 3;
machines = [4];
products = [239 463 235 238 185];
MINik = [[12.0],[12.0],[12.0],[12.0],[12.0]];
MAXik = [[16.0],[16.0],[16.0],[16.0],[16.0]];
Pik = [[3.3591398399999997],[4.4933616],[3.1916949119999996],[3.6292536],[3.8276784]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 42.0 0.0 0.0 0.0 0.0 0.0 0.0 42.0],[0.0 0.0 0.0 0.0 0.0 0.0 81.0 0.0 0.0 0.0 0.0 0.0 0.0 81.0],[0.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 40.0],[0.0 0.0 0.0 0.0 0.0 0.0 81.0 0.0 0.0 0.0 0.0 0.0 0.0 78.0],[0.0 0.0 0.0 0.0 0.0 0.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0]];
Sijk = [[[0.0],[9.0],[7.0],[11.0],[8.0]]
[[8.0],[0.0],[9.0],[11.0],[8.0]]
[[9.0],[13.0],[0.0],[7.0],[12.0]]
[[6.0],[10.0],[9.0],[0.0],[11.0]]
[[8.0],[8.0],[8.0],[10.0],[0.0]]];
Cijk = [[[0.0],[9.0],[7.0],[11.0],[8.0]]
[[8.0],[0.0],[9.0],[11.0],[8.0]]
[[9.0],[13.0],[0.0],[7.0],[12.0]]
[[6.0],[10.0],[9.0],[0.0],[11.0]]
[[8.0],[8.0],[8.0],[10.0],[0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
