N = 5;
T = 7;
K = 5;
C = 365.0;
furnance = 2;
color = 3;
machines = [4 5 6 7 8];
products = [94 66 232 220 233];
MINik = [[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0]];
MAXik = [[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0]];
Pik = [[3.072384 3.072384 3.072384 3.072384 3.072384],[2.8675584 2.8675584 2.8675584 2.8675584 2.8675584],[3.456432 3.456432 3.456432 3.456432 3.456432],[2.784348 2.784348 2.784348 2.784348 2.784348],[3.00325536 3.00325536 3.00325536 3.00325536 3.00325536]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 398.0],[0.0 0.0 0.0 0.0 0.0 0.0 201.0],[0.0 0.0 0.0 0.0 0.0 0.0 221.0],[0.0 0.0 0.0 0.0 0.0 0.0 35.0],[0.0 0.0 0.0 0.0 0.0 0.0 86.0]];
Sijk = [[[0.0 0.0 0.0 0.0 0.0],[10.0 5.0 11.0 9.0 7.0],[11.0 11.0 12.0 8.0 8.0],[5.0 8.0 1.0E9 9.0 10.0],[5.0 6.0 11.0 8.0 11.0]]
[[7.0 7.0 1.0E9 11.0 7.0],[0.0 0.0 0.0 0.0 0.0],[11.0 7.0 14.0 13.0 9.0],[9.0 9.0 1.0E9 9.0 6.0],[6.0 8.0 7.0 11.0 9.0]]
[[10.0 6.0 1.0E9 12.0 7.0],[9.0 6.0 9.0 10.0 10.0],[0.0 0.0 0.0 0.0 0.0],[5.0 7.0 1.0E9 10.0 6.0],[7.0 10.0 7.0 12.0 8.0]]
[[7.0 9.0 1.0E9 7.0 12.0],[9.0 7.0 7.0 9.0 9.0],[7.0 7.0 12.0 8.0 9.0],[0.0 0.0 0.0 0.0 0.0],[7.0 8.0 7.0 8.0 8.0]]
[[9.0 7.0 1.0E9 12.0 10.0],[8.0 6.0 11.0 7.0 9.0],[7.0 6.0 12.0 8.0 9.0],[5.0 6.0 1.0E9 9.0 11.0],[0.0 0.0 0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0 0.0 0.0],[10.0 5.0 11.0 9.0 7.0],[11.0 11.0 12.0 8.0 8.0],[5.0 8.0 1.0E9 9.0 10.0],[5.0 6.0 11.0 8.0 11.0]]
[[7.0 7.0 1.0E9 11.0 7.0],[0.0 0.0 0.0 0.0 0.0],[11.0 7.0 14.0 13.0 9.0],[9.0 9.0 1.0E9 9.0 6.0],[6.0 8.0 7.0 11.0 9.0]]
[[10.0 6.0 1.0E9 12.0 7.0],[9.0 6.0 9.0 10.0 10.0],[0.0 0.0 0.0 0.0 0.0],[5.0 7.0 1.0E9 10.0 6.0],[7.0 10.0 7.0 12.0 8.0]]
[[7.0 9.0 1.0E9 7.0 12.0],[9.0 7.0 7.0 9.0 9.0],[7.0 7.0 12.0 8.0 9.0],[0.0 0.0 0.0 0.0 0.0],[7.0 8.0 7.0 8.0 8.0]]
[[9.0 7.0 1.0E9 12.0 10.0],[8.0 6.0 11.0 7.0 9.0],[7.0 6.0 12.0 8.0 9.0],[5.0 6.0 1.0E9 9.0 11.0],[0.0 0.0 0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
