N = 5;
T = 14;
K = 5;
C = 365.0;
furnance = 2;
color = 6;
machines = [4 5 6 7 8];
products = [120 139 156 161 201];
MINik = [[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0]];
MAXik = [[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0]];
Pik = [[2.88036 2.88036 2.88036 2.88036 2.88036],[2.9379672 2.9379672 2.9379672 2.9379672 2.9379672],[2.496312 2.496312 2.496312 2.496312 2.496312],[4.1477184 4.1477184 4.1477184 4.1477184 4.1477184],[5.28066 5.28066 5.28066 5.28066 5.28066]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 221.0],[0.0 0.0 0.0 0.0 0.0 0.0 393.0 0.0 0.0 0.0 0.0 0.0 0.0 329.0],[0.0 0.0 0.0 0.0 0.0 0.0 311.0 0.0 0.0 0.0 0.0 0.0 0.0 412.0],[0.0 0.0 0.0 0.0 0.0 0.0 132.0 0.0 0.0 0.0 0.0 0.0 0.0 132.0],[0.0 0.0 0.0 0.0 0.0 0.0 84.0 0.0 0.0 0.0 0.0 0.0 0.0 168.0]];
Sijk = [[[0.0 0.0 0.0 0.0 0.0],[7.0 8.0 11.0 11.0 10.0],[7.0 6.0 9.0 10.0 9.0],[11.0 11.0 1.0E9 9.0 8.0],[11.0 8.0 1.0E9 14.0 9.0]]
[[6.0 7.0 8.0 7.0 9.0],[0.0 0.0 0.0 0.0 0.0],[8.0 8.0 7.0 9.0 9.0],[10.0 10.0 1.0E9 8.0 9.0],[8.0 12.0 1.0E9 13.0 11.0]]
[[10.0 9.0 8.0 12.0 11.0],[8.0 9.0 7.0 9.0 10.0],[0.0 0.0 0.0 0.0 0.0],[11.0 10.0 1.0E9 8.0 11.0],[14.0 12.0 1.0E9 11.0 15.0]]
[[6.0 6.0 12.0 8.0 8.0],[9.0 6.0 9.0 12.0 11.0],[5.0 6.0 10.0 6.0 10.0],[0.0 0.0 0.0 0.0 0.0],[10.0 14.0 1.0E9 8.0 15.0]]
[[9.0 6.0 9.0 11.0 11.0],[5.0 8.0 10.0 7.0 10.0],[6.0 8.0 7.0 8.0 9.0],[14.0 13.0 1.0E9 11.0 12.0],[0.0 0.0 0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0 0.0 0.0],[7.0 8.0 11.0 11.0 10.0],[7.0 6.0 9.0 10.0 9.0],[11.0 11.0 1.0E9 9.0 8.0],[11.0 8.0 1.0E9 14.0 9.0]]
[[6.0 7.0 8.0 7.0 9.0],[0.0 0.0 0.0 0.0 0.0],[8.0 8.0 7.0 9.0 9.0],[10.0 10.0 1.0E9 8.0 9.0],[8.0 12.0 1.0E9 13.0 11.0]]
[[10.0 9.0 8.0 12.0 11.0],[8.0 9.0 7.0 9.0 10.0],[0.0 0.0 0.0 0.0 0.0],[11.0 10.0 1.0E9 8.0 11.0],[14.0 12.0 1.0E9 11.0 15.0]]
[[6.0 6.0 12.0 8.0 8.0],[9.0 6.0 9.0 12.0 11.0],[5.0 6.0 10.0 6.0 10.0],[0.0 0.0 0.0 0.0 0.0],[10.0 14.0 1.0E9 8.0 15.0]]
[[9.0 6.0 9.0 11.0 11.0],[5.0 8.0 10.0 7.0 10.0],[6.0 8.0 7.0 8.0 9.0],[14.0 13.0 1.0E9 11.0 12.0],[0.0 0.0 0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
