N = 5;
T = 14;
K = 1;
C = 73.0;
furnance = 2;
color = 1;
machines = [4];
products = [72 178 129 170 85];
MINik = [[12.0],[12.0],[12.0],[12.0],[12.0]];
MAXik = [[16.0],[16.0],[16.0],[16.0],[16.0]];
Pik = [[2.128266],[4.9094136],[2.5616001600000002],[4.576572],[1.632204]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0],[0.0 0.0 0.0 0.0 0.0 0.0 62.0 0.0 0.0 0.0 0.0 0.0 0.0 82.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0],[0.0 0.0 0.0 0.0 0.0 0.0 82.0 0.0 0.0 0.0 0.0 0.0 0.0 81.0],[0.0 0.0 0.0 0.0 0.0 0.0 41.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0]];
Sijk = [[[0.0],[8.0],[6.0],[15.0],[5.0]]
[[5.0],[0.0],[7.0],[8.0],[4.0]]
[[6.0],[8.0],[0.0],[13.0],[3.0]]
[[5.0],[9.0],[7.0],[0.0],[4.0]]
[[6.0],[13.0],[8.0],[14.0],[0.0]]];
Cijk = [[[0.0],[8.0],[6.0],[15.0],[5.0]]
[[5.0],[0.0],[7.0],[8.0],[4.0]]
[[6.0],[8.0],[0.0],[13.0],[3.0]]
[[5.0],[9.0],[7.0],[0.0],[4.0]]
[[6.0],[13.0],[8.0],[14.0],[0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
