N = 5;
T = 7;
K = 4;
C = 292.0;
furnance = 2;
color = 2;
machines = [4 5 6 7];
products = [187 53 71 240 467];
MINik = [[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0]];
MAXik = [[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0]];
Pik = [[3.6868608000000003 3.6868608000000003 3.6868608000000003 3.6868608000000003],[1.36209024 1.36209024 1.36209024 1.36209024],[2.0066508 2.0066508 2.0066508 2.0066508],[3.2089130640000003 3.2089130640000003 3.2089130640000003 3.2089130640000003],[4.4933616 4.4933616 4.4933616 4.4933616]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 212.0],[0.0 0.0 0.0 0.0 0.0 0.0 17.0],[0.0 0.0 0.0 0.0 0.0 0.0 83.0],[0.0 0.0 0.0 0.0 0.0 0.0 41.0],[0.0 0.0 0.0 0.0 0.0 0.0 317.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[3.0 4.0 4.0 4.0],[6.0 5.0 7.0 6.0],[7.0 6.0 9.0 8.0],[11.0 13.0 1.0E9 10.0]]
[[9.0 9.0 1.0E9 9.0],[0.0 0.0 0.0 0.0],[5.0 5.0 6.0 8.0],[8.0 10.0 11.0 10.0],[13.0 11.0 1.0E9 8.0]]
[[12.0 7.0 1.0E9 10.0],[4.0 3.0 5.0 4.0],[0.0 0.0 0.0 0.0],[7.0 9.0 11.0 11.0],[12.0 14.0 1.0E9 12.0]]
[[9.0 12.0 1.0E9 10.0],[5.0 4.0 6.0 4.0],[7.0 6.0 6.0 5.0],[0.0 0.0 0.0 0.0],[12.0 15.0 1.0E9 11.0]]
[[7.0 8.0 1.0E9 12.0],[4.0 4.0 6.0 3.0],[5.0 6.0 6.0 8.0],[8.0 7.0 8.0 8.0],[0.0 0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0 0.0],[3.0 4.0 4.0 4.0],[6.0 5.0 7.0 6.0],[7.0 6.0 9.0 8.0],[11.0 13.0 1.0E9 10.0]]
[[9.0 9.0 1.0E9 9.0],[0.0 0.0 0.0 0.0],[5.0 5.0 6.0 8.0],[8.0 10.0 11.0 10.0],[13.0 11.0 1.0E9 8.0]]
[[12.0 7.0 1.0E9 10.0],[4.0 3.0 5.0 4.0],[0.0 0.0 0.0 0.0],[7.0 9.0 11.0 11.0],[12.0 14.0 1.0E9 12.0]]
[[9.0 12.0 1.0E9 10.0],[5.0 4.0 6.0 4.0],[7.0 6.0 6.0 5.0],[0.0 0.0 0.0 0.0],[12.0 15.0 1.0E9 11.0]]
[[7.0 8.0 1.0E9 12.0],[4.0 4.0 6.0 3.0],[5.0 6.0 6.0 8.0],[8.0 7.0 8.0 8.0],[0.0 0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
