N = 5;
T = 14;
K = 1;
C = 73.0;
furnance = 2;
color = 6;
machines = [4];
products = [257 258 161 183 77];
MINik = [[12.0],[12.0],[12.0],[12.0],[12.0]];
MAXik = [[16.0],[16.0],[16.0],[16.0],[16.0]];
Pik = [[3.52044],[5.184648],[4.1477184],[3.744468],[1.856232]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 45.0 0.0 0.0 0.0 0.0 0.0 0.0 45.0],[0.0 0.0 0.0 0.0 0.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 66.0],[0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0]];
Sijk = [[[0.0],[15.0],[7.0],[10.0],[4.0]]
[[12.0],[0.0],[11.0],[12.0],[4.0]]
[[7.0],[9.0],[0.0],[12.0],[6.0]]
[[10.0],[10.0],[13.0],[0.0],[4.0]]
[[11.0],[12.0],[12.0],[7.0],[0.0]]];
Cijk = [[[0.0],[15.0],[7.0],[10.0],[4.0]]
[[12.0],[0.0],[11.0],[12.0],[4.0]]
[[7.0],[9.0],[0.0],[12.0],[6.0]]
[[10.0],[10.0],[13.0],[0.0],[4.0]]
[[11.0],[12.0],[12.0],[7.0],[0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
