N = 20;
T = 14;
K = 5;
C = 365.0;
furnance = 2;
color = 5;
machines = [4 5 6 7 8];
products = [203 267 152 464 210 245 225 459 122 228 405 450 128 134 435 447 449 422 402 114];
MINik = [[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0]];
MAXik = [[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0]];
Pik = [[3.744468 3.744468 3.744468 3.744468 3.744468],[4.301337599999999 4.301337599999999 4.301337599999999 4.301337599999999 4.301337599999999],[3.5972496 3.5972496 3.5972496 3.5972496 3.5972496],[4.1477184 4.1477184 4.1477184 4.1477184 4.1477184],[5.044854528000001 5.044854528000001 5.044854528000001 5.044854528000001 5.044854528000001],[2.5910438399999998 2.5910438399999998 2.5910438399999998 2.5910438399999998 2.5910438399999998],[2.52447552 2.52447552 2.52447552 2.52447552 2.52447552],[4.032504 4.032504 4.032504 4.032504 4.032504],[2.6390498399999998 2.6390498399999998 2.6390498399999998 2.6390498399999998 2.6390498399999998],[2.5059132 2.5059132 2.5059132 2.5059132 2.5059132],[2.72034 2.72034 2.72034 2.72034 2.72034],[2.5462382399999997 2.5462382399999997 2.5462382399999997 2.5462382399999997 2.5462382399999997],[2.5616001600000002 2.5616001600000002 2.5616001600000002 2.5616001600000002 2.5616001600000002],[2.784348 2.784348 2.784348 2.784348 2.784348],[4.4149518 4.4149518 4.4149518 4.4149518 4.4149518],[2.79586944 2.79586944 2.79586944 2.79586944 2.79586944],[2.24028 2.24028 2.24028 2.24028 2.24028],[3.456432 3.456432 3.456432 3.456432 3.456432],[2.6931366 2.6931366 2.6931366 2.6931366 2.6931366],[9.6012 9.6012 9.6012 9.6012 9.6012]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 98.0 0.0 0.0 0.0 0.0 0.0 0.0 68.0],[0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0],[0.0 0.0 0.0 0.0 0.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0],[0.0 0.0 0.0 0.0 0.0 0.0 103.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0],[0.0 0.0 0.0 0.0 0.0 0.0 101.0 0.0 0.0 0.0 0.0 0.0 0.0 82.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0],[0.0 0.0 0.0 0.0 0.0 0.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0 103.0],[0.0 0.0 0.0 0.0 0.0 0.0 104.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 40.0],[0.0 0.0 0.0 0.0 0.0 0.0 102.0 0.0 0.0 0.0 0.0 0.0 0.0 102.0],[0.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 81.0],[0.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0],[0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 99.0 0.0 0.0 0.0 0.0 0.0 0.0 102.0],[0.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0 98.0],[0.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0],[0.0 0.0 0.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 103.0],[0.0 0.0 0.0 0.0 0.0 0.0 43.0 0.0 0.0 0.0 0.0 0.0 0.0 43.0],[0.0 0.0 0.0 0.0 0.0 0.0 103.0 0.0 0.0 0.0 0.0 0.0 0.0 101.0]];
Sijk = [[[0.0 0.0 0.0 0.0 0.0],[10.0 10.0 1.0E9 15.0 14.0],[10.0 9.0 10.0 10.0 8.0],[11.0 8.0 1.0E9 11.0 10.0],[13.0 11.0 1.0E9 12.0 10.0],[9.0 6.0 11.0 7.0 7.0],[6.0 6.0 7.0 6.0 10.0],[8.0 11.0 1.0E9 13.0 8.0],[7.0 7.0 6.0 10.0 6.0],[7.0 8.0 10.0 10.0 8.0],[6.0 6.0 10.0 7.0 10.0],[7.0 8.0 8.0 9.0 8.0],[6.0 7.0 11.0 6.0 9.0],[6.0 9.0 9.0 10.0 9.0],[11.0 12.0 1.0E9 12.0 14.0],[5.0 9.0 1.0E9 10.0 9.0],[7.0 4.0 8.0 7.0 9.0],[6.0 9.0 11.0 11.0 11.0],[7.0 6.0 11.0 9.0 9.0],[11.0 14.0 11.0 8.0 11.0]]
[[7.0 12.0 1.0E9 8.0 15.0],[0.0 0.0 0.0 0.0 0.0],[10.0 7.0 9.0 14.0 14.0],[9.0 11.0 1.0E9 8.0 11.0],[9.0 11.0 1.0E9 9.0 10.0],[8.0 8.0 7.0 7.0 10.0],[5.0 5.0 7.0 9.0 10.0],[12.0 9.0 1.0E9 8.0 15.0],[7.0 8.0 7.0 7.0 7.0],[7.0 8.0 8.0 6.0 10.0],[8.0 7.0 6.0 7.0 10.0],[7.0 6.0 11.0 11.0 8.0],[6.0 7.0 8.0 10.0 9.0],[9.0 7.0 8.0 8.0 10.0],[10.0 11.0 1.0E9 9.0 15.0],[9.0 6.0 1.0E9 8.0 6.0],[6.0 7.0 5.0 8.0 9.0],[10.0 8.0 14.0 8.0 13.0],[9.0 6.0 8.0 11.0 10.0],[13.0 9.0 12.0 12.0 9.0]]
[[9.0 10.0 1.0E9 8.0 14.0],[12.0 10.0 1.0E9 14.0 12.0],[0.0 0.0 0.0 0.0 0.0],[10.0 13.0 1.0E9 9.0 14.0],[10.0 10.0 1.0E9 10.0 14.0],[8.0 6.0 11.0 7.0 7.0],[5.0 8.0 7.0 10.0 6.0],[8.0 13.0 1.0E9 14.0 9.0],[6.0 6.0 8.0 9.0 10.0],[7.0 7.0 9.0 8.0 9.0],[6.0 7.0 8.0 9.0 11.0],[7.0 7.0 9.0 7.0 10.0],[7.0 7.0 6.0 6.0 8.0],[6.0 6.0 7.0 7.0 8.0],[14.0 11.0 1.0E9 12.0 14.0],[6.0 6.0 1.0E9 10.0 10.0],[6.0 5.0 6.0 5.0 7.0],[10.0 8.0 10.0 8.0 13.0],[7.0 5.0 8.0 9.0 8.0],[14.0 10.0 15.0 11.0 10.0]]
[[9.0 12.0 1.0E9 8.0 11.0],[14.0 14.0 1.0E9 12.0 12.0],[11.0 9.0 13.0 12.0 10.0],[0.0 0.0 0.0 0.0 0.0],[11.0 11.0 1.0E9 13.0 12.0],[7.0 8.0 10.0 9.0 6.0],[8.0 8.0 6.0 8.0 7.0],[13.0 10.0 1.0E9 13.0 15.0],[5.0 8.0 10.0 8.0 8.0],[5.0 5.0 9.0 7.0 6.0],[5.0 6.0 9.0 11.0 9.0],[7.0 7.0 9.0 7.0 7.0],[7.0 8.0 9.0 8.0 9.0],[5.0 6.0 11.0 7.0 10.0],[12.0 10.0 1.0E9 15.0 12.0],[6.0 6.0 1.0E9 7.0 10.0],[6.0 4.0 7.0 9.0 5.0],[9.0 7.0 13.0 9.0 10.0],[6.0 8.0 9.0 7.0 7.0],[10.0 9.0 11.0 10.0 10.0]]
[[8.0 9.0 1.0E9 8.0 11.0],[13.0 8.0 1.0E9 12.0 8.0],[12.0 7.0 9.0 10.0 10.0],[13.0 13.0 1.0E9 15.0 14.0],[0.0 0.0 0.0 0.0 0.0],[8.0 6.0 10.0 9.0 8.0],[5.0 6.0 9.0 8.0 9.0],[8.0 10.0 1.0E9 10.0 13.0],[9.0 6.0 6.0 10.0 7.0],[6.0 7.0 10.0 10.0 9.0],[7.0 7.0 7.0 8.0 11.0],[9.0 8.0 9.0 8.0 6.0],[7.0 8.0 7.0 10.0 6.0],[6.0 8.0 9.0 11.0 8.0],[12.0 8.0 1.0E9 8.0 13.0],[8.0 6.0 1.0E9 9.0 6.0],[5.0 4.0 5.0 6.0 9.0],[10.0 9.0 14.0 11.0 12.0],[7.0 7.0 6.0 7.0 9.0],[12.0 13.0 10.0 9.0 11.0]]
[[8.0 8.0 1.0E9 11.0 8.0],[13.0 10.0 1.0E9 11.0 8.0],[7.0 8.0 11.0 10.0 10.0],[8.0 13.0 1.0E9 13.0 12.0],[8.0 12.0 1.0E9 9.0 14.0],[0.0 0.0 0.0 0.0 0.0],[5.0 5.0 10.0 9.0 8.0],[9.0 8.0 1.0E9 15.0 12.0],[7.0 8.0 6.0 6.0 6.0],[7.0 8.0 8.0 8.0 8.0],[9.0 8.0 6.0 9.0 10.0],[8.0 6.0 10.0 7.0 7.0],[6.0 6.0 7.0 7.0 6.0],[9.0 6.0 6.0 9.0 7.0],[10.0 10.0 1.0E9 9.0 14.0],[8.0 6.0 1.0E9 6.0 9.0],[5.0 7.0 9.0 6.0 8.0],[10.0 8.0 9.0 13.0 14.0],[8.0 8.0 10.0 10.0 8.0],[14.0 10.0 9.0 10.0 8.0]]
