N = 10;
T = 14;
K = 3;
C = 219.0;
furnance = 2;
color = 2;
machines = [4 5 6];
products = [171 136 418 193 467 428 190 130 423 71];
MINik = [[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0]];
MAXik = [[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0]];
Pik = [[4.608576 4.608576 4.608576],[2.784348 2.784348 2.784348],[4.4933616 4.4933616 4.4933616],[3.4820352000000003 3.4820352000000003 3.4820352000000003],[4.4933616 4.4933616 4.4933616],[3.9172896 3.9172896 3.9172896],[3.4820352000000003 3.4820352000000003 3.4820352000000003],[2.6499312 2.6499312 2.6499312],[4.4933616 4.4933616 4.4933616],[2.0066508 2.0066508 2.0066508]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 125.0],[0.0 0.0 0.0 0.0 0.0 0.0 126.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0],[0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 115.0],[0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 121.0],[0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 89.0],[0.0 0.0 0.0 0.0 0.0 0.0 120.0 0.0 0.0 0.0 0.0 0.0 0.0 42.0],[0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0]];
Sijk = [[[0.0 0.0 0.0],[5.0 7.0 11.0],[11.0 8.0 9.0],[6.0 7.0 1.0E9],[14.0 9.0 1.0E9],[8.0 8.0 1.0E9],[7.0 11.0 1.0E9],[6.0 6.0 8.0],[14.0 13.0 12.0],[7.0 6.0 8.0]]
[[13.0 13.0 1.0E9],[0.0 0.0 0.0],[11.0 8.0 12.0],[11.0 9.0 1.0E9],[10.0 11.0 1.0E9],[12.0 7.0 1.0E9],[11.0 8.0 1.0E9],[6.0 6.0 10.0],[9.0 8.0 13.0],[6.0 5.0 7.0]]
[[10.0 15.0 1.0E9],[8.0 9.0 8.0],[0.0 0.0 0.0],[9.0 8.0 1.0E9],[13.0 11.0 1.0E9],[12.0 10.0 1.0E9],[7.0 8.0 1.0E9],[5.0 6.0 10.0],[10.0 8.0 11.0],[4.0 7.0 5.0]]
[[14.0 12.0 1.0E9],[8.0 5.0 9.0],[11.0 15.0 10.0],[0.0 0.0 0.0],[10.0 15.0 1.0E9],[10.0 7.0 1.0E9],[9.0 11.0 1.0E9],[6.0 6.0 7.0],[9.0 13.0 14.0],[4.0 4.0 6.0]]
[[10.0 14.0 1.0E9],[6.0 8.0 7.0],[9.0 8.0 9.0],[9.0 6.0 1.0E9],[0.0 0.0 0.0],[13.0 9.0 1.0E9],[6.0 7.0 1.0E9],[9.0 9.0 7.0],[14.0 14.0 10.0],[7.0 5.0 7.0]]
[[12.0 12.0 1.0E9],[6.0 6.0 9.0],[14.0 13.0 10.0],[11.0 8.0 1.0E9],[14.0 9.0 1.0E9],[0.0 0.0 0.0],[9.0 8.0 1.0E9],[8.0 8.0 10.0],[13.0 9.0 8.0],[5.0 5.0 6.0]]
[[13.0 12.0 1.0E9],[8.0 7.0 8.0],[14.0 12.0 12.0],[7.0 11.0 1.0E9],[11.0 14.0 1.0E9],[7.0 8.0 1.0E9],[0.0 0.0 0.0],[5.0 6.0 8.0],[13.0 13.0 13.0],[7.0 6.0 8.0]]
[[13.0 11.0 1.0E9],[8.0 9.0 10.0],[11.0 10.0 15.0],[9.0 10.0 1.0E9],[12.0 11.0 1.0E9],[13.0 8.0 1.0E9],[10.0 8.0 1.0E9],[0.0 0.0 0.0],[12.0 11.0 13.0],[6.0 6.0 5.0]]
[[8.0 14.0 1.0E9],[9.0 6.0 11.0],[11.0 9.0 10.0],[11.0 9.0 1.0E9],[9.0 8.0 1.0E9],[10.0 9.0 1.0E9],[8.0 10.0 1.0E9],[8.0 8.0 6.0],[0.0 0.0 0.0],[6.0 6.0 8.0]]
[[11.0 12.0 1.0E9],[6.0 9.0 10.0],[10.0 14.0 11.0],[9.0 7.0 1.0E9],[10.0 8.0 1.0E9],[11.0 9.0 1.0E9],[7.0 8.0 1.0E9],[8.0 7.0 10.0],[11.0 12.0 13.0],[0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0],[5.0 7.0 11.0],[11.0 8.0 9.0],[6.0 7.0 1.0E9],[14.0 9.0 1.0E9],[8.0 8.0 1.0E9],[7.0 11.0 1.0E9],[6.0 6.0 8.0],[14.0 13.0 12.0],[7.0 6.0 8.0]]
[[13.0 13.0 1.0E9],[0.0 0.0 0.0],[11.0 8.0 12.0],[11.0 9.0 1.0E9],[10.0 11.0 1.0E9],[12.0 7.0 1.0E9],[11.0 8.0 1.0E9],[6.0 6.0 10.0],[9.0 8.0 13.0],[6.0 5.0 7.0]]
[[10.0 15.0 1.0E9],[8.0 9.0 8.0],[0.0 0.0 0.0],[9.0 8.0 1.0E9],[13.0 11.0 1.0E9],[12.0 10.0 1.0E9],[7.0 8.0 1.0E9],[5.0 6.0 10.0],[10.0 8.0 11.0],[4.0 7.0 5.0]]
[[14.0 12.0 1.0E9],[8.0 5.0 9.0],[11.0 15.0 10.0],[0.0 0.0 0.0],[10.0 15.0 1.0E9],[10.0 7.0 1.0E9],[9.0 11.0 1.0E9],[6.0 6.0 7.0],[9.0 13.0 14.0],[4.0 4.0 6.0]]
[[10.0 14.0 1.0E9],[6.0 8.0 7.0],[9.0 8.0 9.0],[9.0 6.0 1.0E9],[0.0 0.0 0.0],[13.0 9.0 1.0E9],[6.0 7.0 1.0E9],[9.0 9.0 7.0],[14.0 14.0 10.0],[7.0 5.0 7.0]]
[[12.0 12.0 1.0E9],[6.0 6.0 9.0],[14.0 13.0 10.0],[11.0 8.0 1.0E9],[14.0 9.0 1.0E9],[0.0 0.0 0.0],[9.0 8.0 1.0E9],[8.0 8.0 10.0],[13.0 9.0 8.0],[5.0 5.0 6.0]]
[[13.0 12.0 1.0E9],[8.0 7.0 8.0],[14.0 12.0 12.0],[7.0 11.0 1.0E9],[11.0 14.0 1.0E9],[7.0 8.0 1.0E9],[0.0 0.0 0.0],[5.0 6.0 8.0],[13.0 13.0 13.0],[7.0 6.0 8.0]]
[[13.0 11.0 1.0E9],[8.0 9.0 10.0],[11.0 10.0 15.0],[9.0 10.0 1.0E9],[12.0 11.0 1.0E9],[13.0 8.0 1.0E9],[10.0 8.0 1.0E9],[0.0 0.0 0.0],[12.0 11.0 13.0],[6.0 6.0 5.0]]
[[8.0 14.0 1.0E9],[9.0 6.0 11.0],[11.0 9.0 10.0],[11.0 9.0 1.0E9],[9.0 8.0 1.0E9],[10.0 9.0 1.0E9],[8.0 10.0 1.0E9],[8.0 8.0 6.0],[0.0 0.0 0.0],[6.0 6.0 8.0]]
[[11.0 12.0 1.0E9],[6.0 9.0 10.0],[10.0 14.0 11.0],[9.0 7.0 1.0E9],[10.0 8.0 1.0E9],[11.0 9.0 1.0E9],[7.0 8.0 1.0E9],[8.0 7.0 10.0],[11.0 12.0 13.0],[0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2];
