N = 5;
T = 14;
K = 1;
C = 73.0;
furnance = 2;
color = 5;
machines = [4];
products = [457 37 400 210 174];
MINik = [[12.0],[12.0],[12.0],[12.0],[12.0]];
MAXik = [[16.0],[16.0],[16.0],[16.0],[16.0]];
Pik = [[2.6659332],[3.168396],[3.13383168],[5.044854528000001],[3.648456]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 68.0 0.0 0.0 0.0 0.0 0.0 0.0 68.0],[0.0 0.0 0.0 0.0 0.0 0.0 81.0 0.0 0.0 0.0 0.0 0.0 0.0 40.0],[0.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 80.0],[0.0 0.0 0.0 0.0 0.0 0.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0],[0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0]];
Sijk = [[[0.0],[10.0],[10.0],[13.0],[11.0]]
[[8.0],[0.0],[10.0],[15.0],[10.0]]
[[5.0],[8.0],[0.0],[12.0],[7.0]]
[[8.0],[7.0],[7.0],[0.0],[10.0]]
[[6.0],[10.0],[9.0],[11.0],[0.0]]];
Cijk = [[[0.0],[10.0],[10.0],[13.0],[11.0]]
[[8.0],[0.0],[10.0],[15.0],[10.0]]
[[5.0],[8.0],[0.0],[12.0],[7.0]]
[[8.0],[7.0],[7.0],[0.0],[10.0]]
[[6.0],[10.0],[9.0],[11.0],[0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
