N = 20;
T = 7;
K = 5;
C = 365.0;
furnance = 2;
color = 2;
machines = [4 5 6 7 8];
products = [73 169 240 428 109 167 438 465 418 130 423 157 136 187 190 53 467 195 409 172];
MINik = [[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0]];
MAXik = [[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0]];
Pik = [[2.128266 2.128266 2.128266 2.128266 2.128266],[4.576572 4.576572 4.576572 4.576572 4.576572],[3.2089130640000003 3.2089130640000003 3.2089130640000003 3.2089130640000003 3.2089130640000003],[3.9172896 3.9172896 3.9172896 3.9172896 3.9172896],[1.12014 1.12014 1.12014 1.12014 1.12014],[4.576572 4.576572 4.576572 4.576572 4.576572],[4.4149518 4.4149518 4.4149518 4.4149518 4.4149518],[4.4933616 4.4933616 4.4933616 4.4933616 4.4933616],[4.4933616 4.4933616 4.4933616 4.4933616 4.4933616],[2.6499312 2.6499312 2.6499312 2.6499312 2.6499312],[4.4933616 4.4933616 4.4933616 4.4933616 4.4933616],[2.88036 2.88036 2.88036 2.88036 2.88036],[2.784348 2.784348 2.784348 2.784348 2.784348],[3.6868608000000003 3.6868608000000003 3.6868608000000003 3.6868608000000003 3.6868608000000003],[3.4820352000000003 3.4820352000000003 3.4820352000000003 3.4820352000000003 3.4820352000000003],[1.36209024 1.36209024 1.36209024 1.36209024 1.36209024],[4.4933616 4.4933616 4.4933616 4.4933616 4.4933616],[4.4933616 4.4933616 4.4933616 4.4933616 4.4933616],[5.184648 5.184648 5.184648 5.184648 5.184648],[4.3781472 4.3781472 4.3781472 4.3781472 4.3781472]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 34.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 102.0],[0.0 0.0 0.0 0.0 0.0 0.0 62.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0],[0.0 0.0 0.0 0.0 0.0 0.0 73.0],[0.0 0.0 0.0 0.0 0.0 0.0 105.0],[0.0 0.0 0.0 0.0 0.0 0.0 102.0],[0.0 0.0 0.0 0.0 0.0 0.0 71.0],[0.0 0.0 0.0 0.0 0.0 0.0 42.0],[0.0 0.0 0.0 0.0 0.0 0.0 102.0],[0.0 0.0 0.0 0.0 0.0 0.0 100.0],[0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 17.0],[0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 102.0],[0.0 0.0 0.0 0.0 0.0 0.0 66.0],[0.0 0.0 0.0 0.0 0.0 0.0 101.0]];
Sijk = [[[0.0 0.0 0.0 0.0 0.0],[9.0 13.0 1.0E9 14.0 12.0],[9.0 6.0 10.0 11.0 10.0],[13.0 11.0 1.0E9 12.0 8.0],[3.0 3.0 5.0 3.0 4.0],[8.0 11.0 1.0E9 9.0 9.0],[9.0 10.0 1.0E9 15.0 9.0],[13.0 14.0 1.0E9 14.0 8.0],[9.0 13.0 15.0 10.0 9.0],[6.0 5.0 9.0 8.0 6.0],[12.0 10.0 9.0 8.0 12.0],[9.0 8.0 8.0 9.0 11.0],[8.0 8.0 6.0 10.0 8.0],[7.0 6.0 1.0E9 11.0 8.0],[7.0 7.0 1.0E9 13.0 14.0],[3.0 3.0 5.0 5.0 4.0],[8.0 10.0 1.0E9 9.0 13.0],[13.0 10.0 1.0E9 11.0 10.0],[15.0 9.0 1.0E9 11.0 14.0],[12.0 12.0 1.0E9 14.0 8.0]]
[[5.0 5.0 6.0 8.0 8.0],[0.0 0.0 0.0 0.0 0.0],[9.0 6.0 9.0 11.0 10.0],[13.0 7.0 1.0E9 12.0 11.0],[2.0 3.0 3.0 3.0 5.0],[15.0 13.0 1.0E9 13.0 14.0],[9.0 10.0 1.0E9 11.0 13.0],[14.0 12.0 1.0E9 9.0 8.0],[9.0 14.0 13.0 13.0 13.0],[7.0 9.0 9.0 9.0 10.0],[10.0 9.0 15.0 12.0 10.0],[8.0 7.0 9.0 8.0 10.0],[9.0 9.0 6.0 8.0 10.0],[11.0 10.0 1.0E9 14.0 9.0],[9.0 9.0 1.0E9 14.0 14.0],[3.0 4.0 4.0 3.0 5.0],[14.0 15.0 1.0E9 14.0 11.0],[14.0 9.0 1.0E9 9.0 11.0],[8.0 13.0 1.0E9 12.0 10.0],[13.0 14.0 1.0E9 9.0 13.0]]
[[5.0 6.0 6.0 6.0 7.0],[15.0 10.0 1.0E9 8.0 12.0],[0.0 0.0 0.0 0.0 0.0],[12.0 8.0 1.0E9 11.0 8.0],[3.0 3.0 4.0 4.0 4.0],[9.0 12.0 1.0E9 14.0 10.0],[8.0 9.0 1.0E9 12.0 11.0],[14.0 9.0 1.0E9 13.0 10.0],[13.0 13.0 13.0 10.0 8.0],[6.0 5.0 10.0 11.0 9.0],[8.0 10.0 9.0 13.0 8.0],[8.0 9.0 7.0 6.0 10.0],[6.0 8.0 7.0 10.0 7.0],[7.0 10.0 1.0E9 9.0 9.0],[7.0 9.0 1.0E9 14.0 11.0],[4.0 4.0 5.0 4.0 5.0],[14.0 10.0 1.0E9 14.0 10.0],[9.0 11.0 1.0E9 8.0 9.0],[11.0 14.0 1.0E9 12.0 9.0],[11.0 8.0 1.0E9 12.0 11.0]]
[[6.0 5.0 6.0 6.0 9.0],[11.0 11.0 1.0E9 14.0 11.0],[11.0 7.0 8.0 8.0 11.0],[0.0 0.0 0.0 0.0 0.0],[3.0 3.0 4.0 3.0 5.0],[12.0 14.0 1.0E9 12.0 9.0],[13.0 12.0 1.0E9 12.0 14.0],[9.0 10.0 1.0E9 12.0 10.0],[13.0 11.0 10.0 15.0 9.0],[5.0 7.0 10.0 8.0 10.0],[13.0 14.0 13.0 13.0 11.0],[6.0 7.0 7.0 7.0 8.0],[7.0 7.0 9.0 11.0 6.0],[8.0 10.0 1.0E9 13.0 14.0],[10.0 8.0 1.0E9 13.0 13.0],[5.0 4.0 6.0 4.0 3.0],[14.0 12.0 1.0E9 8.0 14.0],[13.0 8.0 1.0E9 12.0 10.0],[12.0 10.0 1.0E9 9.0 11.0],[8.0 8.0 1.0E9 15.0 13.0]]
[[7.0 4.0 5.0 8.0 7.0],[9.0 9.0 1.0E9 8.0 15.0],[7.0 7.0 12.0 11.0 13.0],[9.0 8.0 1.0E9 10.0 10.0],[0.0 0.0 0.0 0.0 0.0],[12.0 9.0 1.0E9 8.0 10.0],[14.0 14.0 1.0E9 12.0 11.0],[13.0 11.0 1.0E9 14.0 14.0],[13.0 11.0 9.0 12.0 15.0],[7.0 6.0 8.0 10.0 7.0],[8.0 9.0 11.0 12.0 13.0],[9.0 5.0 11.0 8.0 10.0],[8.0 9.0 9.0 10.0 10.0],[7.0 7.0 1.0E9 9.0 12.0],[9.0 9.0 1.0E9 14.0 13.0],[3.0 3.0 4.0 4.0 5.0],[8.0 11.0 1.0E9 13.0 9.0],[9.0 8.0 1.0E9 14.0 12.0],[9.0 8.0 1.0E9 10.0 12.0],[8.0 14.0 1.0E9 9.0 10.0]]
[[5.0 7.0 6.0 6.0 5.0],[13.0 9.0 1.0E9 10.0 11.0],[9.0 7.0 8.0 11.0 9.0],[9.0 10.0 1.0E9 9.0 14.0],[3.0 3.0 4.0 3.0 4.0],[0.0 0.0 0.0 0.0 0.0],[9.0 11.0 1.0E9 14.0 14.0],[14.0 13.0 1.0E9 14.0 9.0],[8.0 11.0 9.0 12.0 9.0],[5.0 5.0 11.0 9.0 10.0],[12.0 12.0 15.0 14.0 12.0],[6.0 6.0 8.0 9.0 12.0],[6.0 5.0 7.0 10.0 10.0],[8.0 8.0 1.0E9 13.0 10.0],[12.0 7.0 1.0E9 12.0 13.0],[4.0 4.0 5.0 5.0 6.0],[14.0 13.0 1.0E9 11.0 14.0],[13.0 12.0 1.0E9 12.0 9.0],[11.0 9.0 1.0E9 9.0 11.0],[9.0 8.0 1.0E9 13.0 13.0]]
