N = 20;
T = 7;
K = 3;
C = 219.0;
furnance = 2;
color = 5;
machines = [4 5 6];
products = [37 444 445 262 441 128 43 440 62 513 80 416 267 227 34 79 422 398 125 406];
MINik = [[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0]];
MAXik = [[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0]];
Pik = [[3.168396 3.168396 3.168396],[2.16027 2.16027 2.16027],[2.16027 2.16027 2.16027],[3.7892736 3.7892736 3.7892736],[3.4052256 3.4052256 3.4052256],[2.5616001600000002 2.5616001600000002 2.5616001600000002],[3.6868608000000003 3.6868608000000003 3.6868608000000003],[2.80035 2.80035 2.80035],[3.6868608000000003 3.6868608000000003 3.6868608000000003],[4.435114319999999 4.435114319999999 4.435114319999999],[3.9428928 3.9428928 3.9428928],[3.392424 3.392424 3.392424],[4.301337599999999 4.301337599999999 4.301337599999999],[3.13383168 3.13383168 3.13383168],[3.1619952000000002 3.1619952000000002 3.1619952000000002],[2.9699712000000003 2.9699712000000003 2.9699712000000003],[3.456432 3.456432 3.456432],[2.9379672 2.9379672 2.9379672],[2.5616001600000002 2.5616001600000002 2.5616001600000002],[3.84048 3.84048 3.84048]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 50.0],[0.0 0.0 0.0 0.0 0.0 0.0 34.0],[0.0 0.0 0.0 0.0 0.0 0.0 34.0],[0.0 0.0 0.0 0.0 0.0 0.0 48.0],[0.0 0.0 0.0 0.0 0.0 0.0 43.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 35.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0],[0.0 0.0 0.0 0.0 0.0 0.0 62.0],[0.0 0.0 0.0 0.0 0.0 0.0 43.0],[0.0 0.0 0.0 0.0 0.0 0.0 55.0],[0.0 0.0 0.0 0.0 0.0 0.0 50.0],[0.0 0.0 0.0 0.0 0.0 0.0 40.0],[0.0 0.0 0.0 0.0 0.0 0.0 38.0],[0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0],[0.0 0.0 0.0 0.0 0.0 0.0 61.0]];
Sijk = [[[0.0 0.0 0.0],[5.0 7.0 7.0],[6.0 4.0 6.0],[12.0 7.0 1.0E9],[10.0 7.0 1.0E9],[8.0 6.0 10.0],[9.0 10.0 1.0E9],[8.0 7.0 1.0E9],[9.0 8.0 1.0E9],[10.0 11.0 1.0E9],[13.0 12.0 10.0],[9.0 10.0 1.0E9],[11.0 9.0 1.0E9],[9.0 9.0 12.0],[8.0 9.0 11.0],[10.0 10.0 12.0],[7.0 7.0 13.0],[7.0 9.0 11.0],[5.0 7.0 8.0],[9.0 12.0 13.0]]
[[10.0 6.0 9.0],[0.0 0.0 0.0],[7.0 7.0 8.0],[10.0 11.0 1.0E9],[11.0 9.0 1.0E9],[5.0 7.0 7.0],[12.0 11.0 1.0E9],[9.0 9.0 1.0E9],[8.0 9.0 1.0E9],[11.0 12.0 1.0E9],[8.0 8.0 12.0],[8.0 6.0 1.0E9],[7.0 8.0 1.0E9],[9.0 8.0 9.0],[6.0 7.0 7.0],[10.0 9.0 11.0],[6.0 11.0 10.0],[8.0 6.0 9.0],[8.0 6.0 9.0],[7.0 8.0 9.0]]
[[8.0 7.0 9.0],[6.0 5.0 7.0],[0.0 0.0 0.0],[12.0 7.0 1.0E9],[8.0 9.0 1.0E9],[8.0 6.0 10.0],[10.0 10.0 1.0E9],[9.0 7.0 1.0E9],[9.0 8.0 1.0E9],[9.0 9.0 1.0E9],[12.0 7.0 10.0],[10.0 8.0 1.0E9],[11.0 10.0 1.0E9],[6.0 7.0 8.0],[6.0 7.0 11.0],[10.0 7.0 12.0],[9.0 11.0 9.0],[8.0 9.0 8.0],[8.0 6.0 9.0],[7.0 12.0 9.0]]
[[10.0 10.0 8.0],[7.0 5.0 5.0],[7.0 7.0 6.0],[0.0 0.0 0.0],[11.0 10.0 1.0E9],[5.0 8.0 10.0],[8.0 8.0 1.0E9],[5.0 8.0 1.0E9],[11.0 10.0 1.0E9],[11.0 11.0 1.0E9],[8.0 7.0 15.0],[10.0 8.0 1.0E9],[14.0 7.0 1.0E9],[9.0 6.0 10.0],[10.0 9.0 12.0],[9.0 6.0 9.0],[10.0 9.0 14.0],[7.0 5.0 11.0],[5.0 8.0 10.0],[7.0 10.0 13.0]]
[[7.0 6.0 9.0],[5.0 5.0 9.0],[4.0 7.0 8.0],[11.0 8.0 1.0E9],[0.0 0.0 0.0],[6.0 6.0 6.0],[11.0 11.0 1.0E9],[9.0 8.0 1.0E9],[7.0 12.0 1.0E9],[12.0 14.0 1.0E9],[12.0 7.0 12.0],[11.0 9.0 1.0E9],[13.0 9.0 1.0E9],[7.0 6.0 10.0],[8.0 6.0 12.0],[6.0 6.0 8.0],[7.0 9.0 14.0],[8.0 8.0 9.0],[8.0 6.0 10.0],[10.0 10.0 11.0]]
[[8.0 6.0 11.0],[4.0 5.0 9.0],[4.0 4.0 9.0],[9.0 9.0 1.0E9],[11.0 7.0 1.0E9],[0.0 0.0 0.0],[11.0 11.0 1.0E9],[7.0 5.0 1.0E9],[11.0 11.0 1.0E9],[14.0 12.0 1.0E9],[8.0 9.0 10.0],[8.0 7.0 1.0E9],[13.0 9.0 1.0E9],[10.0 9.0 12.0],[9.0 7.0 7.0],[10.0 7.0 8.0],[7.0 7.0 11.0],[8.0 10.0 12.0],[5.0 8.0 10.0],[9.0 12.0 13.0]]
[[9.0 9.0 13.0],[7.0 4.0 8.0],[7.0 5.0 6.0],[11.0 12.0 1.0E9],[6.0 8.0 1.0E9],[5.0 7.0 6.0],[0.0 0.0 0.0],[8.0 7.0 1.0E9],[12.0 10.0 1.0E9],[14.0 13.0 1.0E9],[12.0 10.0 9.0],[11.0 7.0 1.0E9],[8.0 9.0 1.0E9],[9.0 10.0 12.0],[10.0 9.0 10.0],[6.0 8.0 8.0],[10.0 10.0 12.0],[8.0 8.0 8.0],[7.0 5.0 10.0],[8.0 9.0 14.0]]
