N = 20;
T = 14;
K = 3;
C = 219.0;
furnance = 2;
color = 2;
machines = [4 5 6];
products = [136 418 411 428 167 438 146 73 413 166 169 430 409 193 109 126 423 240 157 53];
MINik = [[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0]];
MAXik = [[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0],[16.0 16.0 20.0]];
Pik = [[2.784348 2.784348 2.784348],[4.4933616 4.4933616 4.4933616],[3.936492 3.936492 3.936492],[3.9172896 3.9172896 3.9172896],[4.576572 4.576572 4.576572],[4.4149518 4.4149518 4.4149518],[2.112264 2.112264 2.112264],[2.128266 2.128266 2.128266],[4.3781472 4.3781472 4.3781472],[5.408676 5.408676 5.408676],[4.576572 4.576572 4.576572],[2.9571696000000003 2.9571696000000003 2.9571696000000003],[5.184648 5.184648 5.184648],[3.4820352000000003 3.4820352000000003 3.4820352000000003],[1.12014 1.12014 1.12014],[2.5616001600000002 2.5616001600000002 2.5616001600000002],[4.4933616 4.4933616 4.4933616],[3.2089130640000003 3.2089130640000003 3.2089130640000003],[2.88036 2.88036 2.88036],[1.36209024 1.36209024 1.36209024]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0 35.0],[0.0 0.0 0.0 0.0 0.0 0.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0],[0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0],[0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0],[0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 34.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0],[0.0 0.0 0.0 0.0 0.0 0.0 61.0 0.0 0.0 0.0 0.0 0.0 0.0 60.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 61.0 0.0 0.0 0.0 0.0 0.0 0.0 62.0],[0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 17.0 0.0 0.0 0.0 0.0 0.0 0.0 17.0],[0.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 40.0],[0.0 0.0 0.0 0.0 0.0 0.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 41.0 0.0 0.0 0.0 0.0 0.0 0.0 51.0],[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0],[0.0 0.0 0.0 0.0 0.0 0.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 17.0]];
Sijk = [[[0.0 0.0 0.0],[14.0 10.0 14.0],[7.0 8.0 1.0E9],[9.0 8.0 1.0E9],[10.0 13.0 1.0E9],[9.0 8.0 1.0E9],[6.0 6.0 6.0],[6.0 4.0 7.0],[12.0 14.0 1.0E9],[14.0 9.0 1.0E9],[15.0 13.0 1.0E9],[7.0 6.0 7.0],[9.0 13.0 1.0E9],[11.0 8.0 1.0E9],[3.0 2.0 5.0],[9.0 6.0 9.0],[14.0 14.0 15.0],[9.0 7.0 12.0],[6.0 9.0 11.0],[3.0 3.0 5.0]]
[[8.0 6.0 9.0],[0.0 0.0 0.0],[7.0 9.0 1.0E9],[7.0 10.0 1.0E9],[14.0 12.0 1.0E9],[9.0 10.0 1.0E9],[7.0 5.0 5.0],[5.0 4.0 7.0],[12.0 9.0 1.0E9],[8.0 8.0 1.0E9],[9.0 11.0 1.0E9],[8.0 7.0 10.0],[9.0 8.0 1.0E9],[8.0 9.0 1.0E9],[2.0 4.0 4.0],[6.0 6.0 6.0],[14.0 15.0 8.0],[6.0 10.0 7.0],[9.0 9.0 10.0],[3.0 4.0 4.0]]
[[9.0 6.0 7.0],[12.0 14.0 11.0],[0.0 0.0 0.0],[11.0 7.0 1.0E9],[10.0 10.0 1.0E9],[11.0 13.0 1.0E9],[6.0 5.0 9.0],[5.0 5.0 8.0],[9.0 13.0 1.0E9],[9.0 9.0 1.0E9],[9.0 10.0 1.0E9],[5.0 7.0 7.0],[12.0 9.0 1.0E9],[11.0 7.0 1.0E9],[2.0 3.0 4.0],[8.0 8.0 6.0],[8.0 14.0 11.0],[10.0 9.0 9.0],[9.0 6.0 11.0],[4.0 4.0 5.0]]
[[7.0 7.0 7.0],[13.0 10.0 11.0],[11.0 8.0 1.0E9],[0.0 0.0 0.0],[8.0 10.0 1.0E9],[9.0 13.0 1.0E9],[5.0 4.0 7.0],[7.0 4.0 7.0],[8.0 8.0 1.0E9],[12.0 12.0 1.0E9],[10.0 13.0 1.0E9],[7.0 6.0 9.0],[10.0 10.0 1.0E9],[7.0 7.0 1.0E9],[3.0 3.0 4.0],[5.0 7.0 9.0],[15.0 11.0 13.0],[6.0 9.0 9.0],[7.0 9.0 11.0],[4.0 4.0 5.0]]
[[8.0 5.0 8.0],[9.0 8.0 13.0],[11.0 8.0 1.0E9],[10.0 12.0 1.0E9],[0.0 0.0 0.0],[12.0 12.0 1.0E9],[6.0 5.0 8.0],[6.0 5.0 9.0],[11.0 10.0 1.0E9],[8.0 9.0 1.0E9],[11.0 9.0 1.0E9],[8.0 6.0 10.0],[9.0 11.0 1.0E9],[7.0 8.0 1.0E9],[4.0 2.0 3.0],[5.0 8.0 10.0],[10.0 9.0 8.0],[9.0 8.0 10.0],[7.0 8.0 8.0],[4.0 4.0 4.0]]
[[9.0 8.0 7.0],[14.0 15.0 9.0],[12.0 12.0 1.0E9],[7.0 11.0 1.0E9],[15.0 15.0 1.0E9],[0.0 0.0 0.0],[5.0 6.0 6.0],[7.0 6.0 6.0],[12.0 10.0 1.0E9],[13.0 8.0 1.0E9],[10.0 9.0 1.0E9],[9.0 6.0 12.0],[15.0 14.0 1.0E9],[9.0 9.0 1.0E9],[3.0 4.0 4.0],[7.0 6.0 8.0],[9.0 14.0 15.0],[8.0 9.0 10.0],[7.0 7.0 8.0],[5.0 4.0 6.0]]
[[8.0 8.0 11.0],[10.0 10.0 10.0],[13.0 10.0 1.0E9],[8.0 7.0 1.0E9],[13.0 10.0 1.0E9],[13.0 13.0 1.0E9],[0.0 0.0 0.0],[5.0 5.0 5.0],[12.0 8.0 1.0E9],[13.0 15.0 1.0E9],[9.0 9.0 1.0E9],[6.0 10.0 9.0],[10.0 12.0 1.0E9],[6.0 8.0 1.0E9],[4.0 3.0 3.0],[9.0 7.0 7.0],[14.0 13.0 14.0],[8.0 10.0 7.0],[8.0 9.0 10.0],[4.0 4.0 5.0]]
