N = 20;
T = 14;
K = 4;
C = 292.0;
furnance = 2;
color = 5;
machines = [4 5 6 7];
products = [455 503 174 468 237 432 464 148 398 404 80 422 114 449 225 266 408 131 189 448];
MINik = [[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0]];
MAXik = [[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0]];
Pik = [[3.672459 3.672459 3.672459 3.672459],[3.98897856 3.98897856 3.98897856 3.98897856],[3.648456 3.648456 3.648456 3.648456],[3.92497056 3.92497056 3.92497056 3.92497056],[2.688336 2.688336 2.688336 2.688336],[2.56032 2.56032 2.56032 2.56032],[4.1477184 4.1477184 4.1477184 4.1477184],[2.6627327999999997 2.6627327999999997 2.6627327999999997 2.6627327999999997],[2.9379672 2.9379672 2.9379672 2.9379672],[3.516919559999999 3.516919559999999 3.516919559999999 3.516919559999999],[3.9428928 3.9428928 3.9428928 3.9428928],[3.456432 3.456432 3.456432 3.456432],[9.6012 9.6012 9.6012 9.6012],[2.24028 2.24028 2.24028 2.24028],[2.52447552 2.52447552 2.52447552 2.52447552],[4.14643824 4.14643824 4.14643824 4.14643824],[4.896612 4.896612 4.896612 4.896612],[2.5795224 2.5795224 2.5795224 2.5795224],[3.4820352000000003 3.4820352000000003 3.4820352000000003 3.4820352000000003],[2.79586944 2.79586944 2.79586944 2.79586944]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 81.0],[0.0 0.0 0.0 0.0 0.0 0.0 84.0 0.0 0.0 0.0 0.0 0.0 0.0 51.0],[0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 62.0],[0.0 0.0 0.0 0.0 0.0 0.0 68.0 0.0 0.0 0.0 0.0 0.0 0.0 43.0],[0.0 0.0 0.0 0.0 0.0 0.0 81.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0],[0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0],[0.0 0.0 0.0 0.0 0.0 0.0 83.0 0.0 0.0 0.0 0.0 0.0 0.0 34.0],[0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 83.0],[0.0 0.0 0.0 0.0 0.0 0.0 45.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0],[0.0 0.0 0.0 0.0 0.0 0.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0 63.0],[0.0 0.0 0.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 79.0],[0.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0],[0.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 40.0],[0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0],[0.0 0.0 0.0 0.0 0.0 0.0 78.0 0.0 0.0 0.0 0.0 0.0 0.0 62.0],[0.0 0.0 0.0 0.0 0.0 0.0 41.0 0.0 0.0 0.0 0.0 0.0 0.0 82.0],[0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 80.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[12.0 12.0 1.0E9 15.0],[10.0 11.0 1.0E9 9.0],[11.0 13.0 1.0E9 12.0],[7.0 5.0 10.0 10.0],[5.0 7.0 8.0 6.0],[7.0 10.0 1.0E9 15.0],[8.0 5.0 7.0 10.0],[6.0 8.0 10.0 7.0],[9.0 11.0 1.0E9 9.0],[12.0 7.0 13.0 9.0],[10.0 10.0 10.0 8.0],[13.0 9.0 13.0 13.0],[5.0 5.0 8.0 6.0],[8.0 7.0 10.0 10.0],[13.0 13.0 1.0E9 12.0],[11.0 8.0 1.0E9 14.0],[7.0 6.0 11.0 10.0],[9.0 9.0 1.0E9 8.0],[8.0 7.0 1.0E9 7.0]]
[[9.0 11.0 1.0E9 13.0],[0.0 0.0 0.0 0.0],[10.0 12.0 1.0E9 10.0],[10.0 11.0 1.0E9 14.0],[9.0 8.0 7.0 8.0],[8.0 5.0 10.0 6.0],[10.0 10.0 1.0E9 11.0],[8.0 9.0 9.0 7.0],[8.0 9.0 7.0 10.0],[7.0 9.0 1.0E9 14.0],[12.0 7.0 11.0 11.0],[10.0 6.0 8.0 11.0],[15.0 13.0 13.0 12.0],[7.0 6.0 6.0 7.0],[7.0 8.0 7.0 9.0],[8.0 11.0 1.0E9 12.0],[11.0 8.0 1.0E9 13.0],[5.0 6.0 10.0 7.0],[11.0 7.0 1.0E9 12.0],[9.0 9.0 1.0E9 7.0]]
[[10.0 9.0 1.0E9 13.0],[11.0 8.0 1.0E9 12.0],[0.0 0.0 0.0 0.0],[12.0 10.0 1.0E9 10.0],[7.0 6.0 10.0 10.0],[8.0 9.0 10.0 7.0],[11.0 12.0 1.0E9 10.0],[5.0 8.0 10.0 7.0],[8.0 9.0 7.0 10.0],[7.0 11.0 1.0E9 13.0],[8.0 12.0 15.0 8.0],[7.0 10.0 12.0 9.0],[15.0 13.0 9.0 13.0],[4.0 6.0 7.0 6.0],[5.0 7.0 10.0 6.0],[11.0 8.0 1.0E9 8.0],[11.0 14.0 1.0E9 13.0],[8.0 8.0 8.0 6.0],[7.0 8.0 1.0E9 10.0],[7.0 7.0 1.0E9 10.0]]
[[8.0 7.0 1.0E9 14.0],[8.0 11.0 1.0E9 9.0],[9.0 10.0 1.0E9 14.0],[0.0 0.0 0.0 0.0],[5.0 6.0 10.0 7.0],[7.0 7.0 9.0 8.0],[9.0 13.0 1.0E9 12.0],[8.0 7.0 6.0 10.0],[9.0 7.0 9.0 8.0],[11.0 11.0 1.0E9 14.0],[11.0 9.0 10.0 11.0],[11.0 9.0 12.0 11.0],[9.0 14.0 11.0 9.0],[5.0 4.0 8.0 6.0],[5.0 5.0 6.0 10.0],[8.0 11.0 1.0E9 14.0],[13.0 8.0 1.0E9 14.0],[7.0 5.0 8.0 8.0],[7.0 8.0 1.0E9 12.0],[9.0 9.0 1.0E9 9.0]]
[[7.0 12.0 1.0E9 14.0],[10.0 10.0 1.0E9 8.0],[7.0 8.0 1.0E9 14.0],[8.0 8.0 1.0E9 14.0],[0.0 0.0 0.0 0.0],[6.0 8.0 7.0 9.0],[13.0 11.0 1.0E9 13.0],[6.0 5.0 8.0 7.0],[9.0 5.0 7.0 6.0],[8.0 10.0 1.0E9 8.0],[8.0 12.0 13.0 15.0],[11.0 9.0 14.0 10.0],[12.0 8.0 12.0 12.0],[7.0 5.0 9.0 6.0],[7.0 5.0 7.0 8.0],[9.0 10.0 1.0E9 11.0],[12.0 15.0 1.0E9 12.0],[9.0 7.0 9.0 9.0],[8.0 10.0 1.0E9 11.0],[5.0 5.0 1.0E9 6.0]]
[[12.0 8.0 1.0E9 13.0],[11.0 10.0 1.0E9 11.0],[8.0 9.0 1.0E9 11.0],[8.0 9.0 1.0E9 10.0],[6.0 9.0 9.0 7.0],[0.0 0.0 0.0 0.0],[14.0 10.0 1.0E9 15.0],[8.0 7.0 9.0 6.0],[5.0 6.0 9.0 11.0],[11.0 7.0 1.0E9 14.0],[11.0 9.0 12.0 10.0],[9.0 10.0 10.0 11.0],[12.0 14.0 12.0 12.0],[5.0 5.0 6.0 6.0],[6.0 6.0 6.0 7.0],[9.0 11.0 1.0E9 8.0],[8.0 15.0 1.0E9 14.0],[5.0 5.0 10.0 6.0],[11.0 11.0 1.0E9 10.0],[9.0 7.0 1.0E9 7.0]]
