N = 20;
T = 14;
K = 4;
C = 292.0;
furnance = 2;
color = 2;
machines = [4 5 6 7];
products = [109 171 409 136 423 411 467 146 130 430 73 71 240 53 126 166 190 187 157 438];
MINik = [[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0],[12.0 12.0 16.0 12.0]];
MAXik = [[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 0.0 20.0],[16.0 16.0 20.0 20.0],[16.0 16.0 0.0 20.0]];
Pik = [[1.12014 1.12014 1.12014 1.12014],[4.608576 4.608576 4.608576 4.608576],[5.184648 5.184648 5.184648 5.184648],[2.784348 2.784348 2.784348 2.784348],[4.4933616 4.4933616 4.4933616 4.4933616],[3.936492 3.936492 3.936492 3.936492],[4.4933616 4.4933616 4.4933616 4.4933616],[2.112264 2.112264 2.112264 2.112264],[2.6499312 2.6499312 2.6499312 2.6499312],[2.9571696000000003 2.9571696000000003 2.9571696000000003 2.9571696000000003],[2.128266 2.128266 2.128266 2.128266],[2.0066508 2.0066508 2.0066508 2.0066508],[3.2089130640000003 3.2089130640000003 3.2089130640000003 3.2089130640000003],[1.36209024 1.36209024 1.36209024 1.36209024],[2.5616001600000002 2.5616001600000002 2.5616001600000002 2.5616001600000002],[5.408676 5.408676 5.408676 5.408676],[3.4820352000000003 3.4820352000000003 3.4820352000000003 3.4820352000000003],[3.6868608000000003 3.6868608000000003 3.6868608000000003 3.6868608000000003],[2.88036 2.88036 2.88036 2.88036],[4.4149518 4.4149518 4.4149518 4.4149518]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 17.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0],[0.0 0.0 0.0 0.0 0.0 0.0 79.0 0.0 0.0 0.0 0.0 0.0 0.0 82.0],[0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0],[0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 86.0],[0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 81.0],[0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 67.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0],[0.0 0.0 0.0 0.0 0.0 0.0 81.0 0.0 0.0 0.0 0.0 0.0 0.0 42.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 34.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 41.0 0.0 0.0 0.0 0.0 0.0 0.0 51.0],[0.0 0.0 0.0 0.0 0.0 0.0 34.0 0.0 0.0 0.0 0.0 0.0 0.0 43.0],[0.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0],[0.0 0.0 0.0 0.0 0.0 0.0 83.0 0.0 0.0 0.0 0.0 0.0 0.0 69.0],[0.0 0.0 0.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 82.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[8.0 9.0 1.0E9 13.0],[14.0 14.0 1.0E9 9.0],[5.0 6.0 7.0 10.0],[10.0 9.0 9.0 14.0],[8.0 11.0 1.0E9 11.0],[10.0 8.0 1.0E9 11.0],[5.0 6.0 5.0 8.0],[7.0 6.0 11.0 8.0],[6.0 8.0 6.0 11.0],[5.0 7.0 9.0 7.0],[5.0 5.0 8.0 6.0],[10.0 7.0 9.0 11.0],[4.0 4.0 4.0 5.0],[5.0 8.0 10.0 7.0],[11.0 8.0 1.0E9 10.0],[8.0 10.0 1.0E9 10.0],[8.0 8.0 1.0E9 14.0],[8.0 9.0 7.0 10.0],[8.0 12.0 1.0E9 12.0]]
[[3.0 4.0 5.0 3.0],[0.0 0.0 0.0 0.0],[11.0 12.0 1.0E9 8.0],[8.0 6.0 10.0 6.0],[14.0 12.0 9.0 9.0],[7.0 10.0 1.0E9 11.0],[13.0 14.0 1.0E9 13.0],[7.0 7.0 6.0 8.0],[7.0 8.0 6.0 6.0],[6.0 9.0 11.0 10.0],[6.0 6.0 7.0 5.0],[4.0 6.0 5.0 5.0],[8.0 9.0 13.0 12.0],[4.0 3.0 5.0 5.0],[7.0 5.0 10.0 6.0],[11.0 13.0 1.0E9 14.0],[7.0 11.0 1.0E9 10.0],[9.0 9.0 1.0E9 9.0],[9.0 8.0 7.0 11.0],[9.0 13.0 1.0E9 15.0]]
[[3.0 3.0 4.0 5.0],[10.0 11.0 1.0E9 15.0],[0.0 0.0 0.0 0.0],[6.0 8.0 10.0 10.0],[8.0 10.0 9.0 11.0],[13.0 12.0 1.0E9 9.0],[9.0 11.0 1.0E9 14.0],[4.0 5.0 9.0 6.0],[7.0 6.0 9.0 6.0],[8.0 9.0 8.0 7.0],[7.0 4.0 6.0 6.0],[4.0 4.0 8.0 8.0],[8.0 11.0 11.0 7.0],[4.0 5.0 4.0 5.0],[7.0 9.0 10.0 9.0],[9.0 13.0 1.0E9 12.0],[11.0 8.0 1.0E9 11.0],[8.0 7.0 1.0E9 9.0],[7.0 9.0 7.0 10.0],[12.0 11.0 1.0E9 15.0]]
[[3.0 3.0 3.0 5.0],[10.0 11.0 1.0E9 12.0],[12.0 14.0 1.0E9 11.0],[0.0 0.0 0.0 0.0],[11.0 13.0 11.0 11.0],[13.0 7.0 1.0E9 11.0],[11.0 14.0 1.0E9 9.0],[4.0 6.0 5.0 7.0],[7.0 9.0 10.0 10.0],[8.0 5.0 8.0 8.0],[7.0 6.0 6.0 9.0],[6.0 6.0 6.0 7.0],[8.0 7.0 9.0 9.0],[4.0 5.0 4.0 5.0],[6.0 6.0 8.0 7.0],[9.0 9.0 1.0E9 12.0],[10.0 11.0 1.0E9 9.0],[9.0 9.0 1.0E9 8.0],[7.0 7.0 9.0 7.0],[11.0 11.0 1.0E9 10.0]]
[[3.0 4.0 4.0 5.0],[8.0 14.0 1.0E9 14.0],[11.0 13.0 1.0E9 10.0],[7.0 8.0 7.0 10.0],[0.0 0.0 0.0 0.0],[8.0 9.0 1.0E9 13.0],[14.0 8.0 1.0E9 11.0],[6.0 5.0 7.0 5.0],[7.0 8.0 7.0 8.0],[9.0 8.0 7.0 7.0],[6.0 5.0 9.0 5.0],[5.0 6.0 5.0 5.0],[6.0 9.0 9.0 8.0],[5.0 3.0 4.0 4.0],[6.0 6.0 6.0 8.0],[15.0 12.0 1.0E9 14.0],[6.0 10.0 1.0E9 10.0],[11.0 10.0 1.0E9 10.0],[10.0 10.0 7.0 11.0],[12.0 8.0 1.0E9 9.0]]
[[3.0 3.0 5.0 5.0],[14.0 8.0 1.0E9 10.0],[10.0 11.0 1.0E9 8.0],[7.0 8.0 11.0 7.0],[13.0 13.0 14.0 8.0],[0.0 0.0 0.0 0.0],[13.0 9.0 1.0E9 13.0],[4.0 5.0 5.0 8.0],[9.0 8.0 8.0 7.0],[8.0 7.0 9.0 8.0],[6.0 6.0 8.0 7.0],[5.0 6.0 8.0 5.0],[8.0 8.0 11.0 13.0],[3.0 4.0 4.0 5.0],[8.0 6.0 8.0 10.0],[12.0 8.0 1.0E9 9.0],[12.0 11.0 1.0E9 14.0],[7.0 10.0 1.0E9 8.0],[10.0 6.0 9.0 9.0],[14.0 12.0 1.0E9 14.0]]
