N = 5;
T = 14;
K = 3;
C = 219.0;
furnance = 2;
color = 1;
machines = [4 5 6];
products = [429 431 194 141 74];
MINik = [[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0],[12.0 12.0 16.0]];
MAXik = [[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 0.0],[16.0 16.0 20.0],[16.0 16.0 20.0]];
Pik = [[3.9172896 3.9172896 3.9172896],[2.9571696000000003 2.9571696000000003 2.9571696000000003],[3.4820352000000003 3.4820352000000003 3.4820352000000003],[2.6755344 2.6755344 2.6755344],[2.128266 2.128266 2.128266]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 150.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 246.0],[0.0 0.0 0.0 0.0 0.0 0.0 254.0 0.0 0.0 0.0 0.0 0.0 0.0 243.0],[0.0 0.0 0.0 0.0 0.0 0.0 34.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0],[0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0]];
Sijk = [[[0.0 0.0 0.0],[7.0 8.0 7.0],[7.0 11.0 1.0E9],[8.0 7.0 6.0],[5.0 6.0 5.0]]
[[9.0 11.0 1.0E9],[0.0 0.0 0.0],[9.0 7.0 1.0E9],[6.0 7.0 9.0],[4.0 7.0 9.0]]
[[7.0 8.0 1.0E9],[8.0 6.0 12.0],[0.0 0.0 0.0],[6.0 6.0 11.0],[4.0 5.0 9.0]]
[[9.0 8.0 1.0E9],[5.0 8.0 7.0],[9.0 8.0 1.0E9],[0.0 0.0 0.0],[6.0 6.0 8.0]]
[[11.0 8.0 1.0E9],[7.0 9.0 7.0],[8.0 9.0 1.0E9],[5.0 5.0 9.0],[0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0],[7.0 8.0 7.0],[7.0 11.0 1.0E9],[8.0 7.0 6.0],[5.0 6.0 5.0]]
[[9.0 11.0 1.0E9],[0.0 0.0 0.0],[9.0 7.0 1.0E9],[6.0 7.0 9.0],[4.0 7.0 9.0]]
[[7.0 8.0 1.0E9],[8.0 6.0 12.0],[0.0 0.0 0.0],[6.0 6.0 11.0],[4.0 5.0 9.0]]
[[9.0 8.0 1.0E9],[5.0 8.0 7.0],[9.0 8.0 1.0E9],[0.0 0.0 0.0],[6.0 6.0 8.0]]
[[11.0 8.0 1.0E9],[7.0 9.0 7.0],[8.0 9.0 1.0E9],[5.0 5.0 9.0],[0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
