N = 5;
T = 7;
K = 1;
C = 73.0;
furnance = 2;
color = 6;
machines = [4];
products = [419 139 258 160 175];
MINik = [[12.0],[12.0],[12.0],[12.0],[12.0]];
MAXik = [[16.0],[16.0],[16.0],[16.0],[16.0]];
Pik = [[4.032504],[2.9379672],[5.184648],[4.1477184],[3.648456]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 84.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 79.0],[0.0 0.0 0.0 0.0 0.0 0.0 53.0],[0.0 0.0 0.0 0.0 0.0 0.0 46.0]];
Sijk = [[[0.0],[9.0],[15.0],[7.0],[12.0]]
[[9.0],[0.0],[12.0],[8.0],[10.0]]
[[11.0],[5.0],[0.0],[10.0],[11.0]]
[[9.0],[7.0],[8.0],[0.0],[11.0]]
[[11.0],[7.0],[10.0],[8.0],[0.0]]];
Cijk = [[[0.0],[9.0],[15.0],[7.0],[12.0]]
[[9.0],[0.0],[12.0],[8.0],[10.0]]
[[11.0],[5.0],[0.0],[10.0],[11.0]]
[[9.0],[7.0],[8.0],[0.0],[11.0]]
[[11.0],[7.0],[10.0],[8.0],[0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2];
