N = 10;
T = 28;
K = 5;
C = 365.0;
furnance = 2;
color = 1;
machines = [4 5 6 7 8];
products = [137 16 88 123 85 260 4 253 106 216];
MINik = [[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0]];
MAXik = [[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0]];
Pik = [[2.784348 2.784348 2.784348 2.784348 2.784348],[3.8020752 3.8020752 3.8020752 3.8020752 3.8020752],[3.8020752 3.8020752 3.8020752 3.8020752 3.8020752],[2.71841976 2.71841976 2.71841976 2.71841976 2.71841976],[1.632204 1.632204 1.632204 1.632204 1.632204],[4.32054 4.32054 4.32054 4.32054 4.32054],[4.464558 4.464558 4.464558 4.464558 4.464558],[3.6868608000000003 3.6868608000000003 3.6868608000000003 3.6868608000000003 3.6868608000000003],[3.5556444 3.5556444 3.5556444 3.5556444 3.5556444],[4.096512 4.096512 4.096512 4.096512 4.096512]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 199.0 0.0 0.0 0.0 0.0 0.0 0.0 115.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 35.0],[0.0 0.0 0.0 0.0 0.0 0.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0 109.0 0.0 0.0 0.0 0.0 0.0 0.0 209.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0],[0.0 0.0 0.0 0.0 0.0 0.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0 203.0 0.0 0.0 0.0 0.0 0.0 0.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0 200.0],[0.0 0.0 0.0 0.0 0.0 0.0 203.0 0.0 0.0 0.0 0.0 0.0 0.0 121.0 0.0 0.0 0.0 0.0 0.0 0.0 34.0 0.0 0.0 0.0 0.0 0.0 0.0 78.0],[0.0 0.0 0.0 0.0 0.0 0.0 104.0 0.0 0.0 0.0 0.0 0.0 0.0 109.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 99.0],[0.0 0.0 0.0 0.0 0.0 0.0 69.0 0.0 0.0 0.0 0.0 0.0 0.0 69.0 0.0 0.0 0.0 0.0 0.0 0.0 198.0 0.0 0.0 0.0 0.0 0.0 0.0 138.0],[0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 200.0 0.0 0.0 0.0 0.0 0.0 0.0 200.0],[0.0 0.0 0.0 0.0 0.0 0.0 141.0 0.0 0.0 0.0 0.0 0.0 0.0 165.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 202.0],[0.0 0.0 0.0 0.0 0.0 0.0 136.0 0.0 0.0 0.0 0.0 0.0 0.0 113.0 0.0 0.0 0.0 0.0 0.0 0.0 45.0 0.0 0.0 0.0 0.0 0.0 0.0 45.0],[0.0 0.0 0.0 0.0 0.0 0.0 183.0 0.0 0.0 0.0 0.0 0.0 0.0 198.0 0.0 0.0 0.0 0.0 0.0 0.0 131.0 0.0 0.0 0.0 0.0 0.0 0.0 65.0]];
Sijk = [[[0.0 0.0 0.0 0.0 0.0],[11.0 7.0 1.0E9 14.0 15.0],[7.0 10.0 9.0 14.0 8.0],[7.0 8.0 9.0 7.0 7.0],[6.0 3.0 5.0 5.0 7.0],[8.0 11.0 8.0 14.0 13.0],[11.0 9.0 1.0E9 15.0 11.0],[10.0 11.0 14.0 9.0 15.0],[12.0 11.0 1.0E9 10.0 15.0],[12.0 9.0 1.0E9 15.0 10.0]]
[[5.0 8.0 10.0 7.0 10.0],[0.0 0.0 0.0 0.0 0.0],[11.0 8.0 11.0 13.0 14.0],[9.0 8.0 6.0 10.0 7.0],[5.0 4.0 4.0 5.0 7.0],[9.0 10.0 14.0 9.0 11.0],[13.0 13.0 1.0E9 10.0 15.0],[9.0 12.0 9.0 12.0 11.0],[11.0 9.0 1.0E9 14.0 11.0],[11.0 8.0 1.0E9 11.0 13.0]]
[[8.0 9.0 7.0 11.0 11.0],[7.0 10.0 1.0E9 13.0 15.0],[0.0 0.0 0.0 0.0 0.0],[5.0 5.0 10.0 8.0 11.0],[4.0 5.0 5.0 6.0 5.0],[8.0 8.0 9.0 15.0 9.0],[9.0 13.0 1.0E9 8.0 11.0],[9.0 9.0 14.0 14.0 12.0],[11.0 7.0 1.0E9 12.0 11.0],[13.0 12.0 1.0E9 13.0 8.0]]
[[6.0 8.0 8.0 6.0 10.0],[9.0 12.0 1.0E9 9.0 14.0],[11.0 12.0 14.0 14.0 9.0],[0.0 0.0 0.0 0.0 0.0],[5.0 5.0 6.0 4.0 4.0],[9.0 9.0 14.0 11.0 10.0],[13.0 13.0 1.0E9 9.0 11.0],[11.0 10.0 9.0 9.0 9.0],[11.0 7.0 1.0E9 9.0 8.0],[10.0 12.0 1.0E9 15.0 10.0]]
[[8.0 6.0 8.0 9.0 10.0],[10.0 8.0 1.0E9 13.0 10.0],[7.0 7.0 8.0 12.0 8.0],[9.0 7.0 11.0 8.0 8.0],[0.0 0.0 0.0 0.0 0.0],[10.0 14.0 12.0 12.0 9.0],[11.0 10.0 1.0E9 8.0 11.0],[9.0 11.0 10.0 12.0 14.0],[11.0 9.0 1.0E9 9.0 14.0],[11.0 8.0 1.0E9 14.0 8.0]]
[[8.0 7.0 10.0 10.0 11.0],[12.0 11.0 1.0E9 15.0 14.0],[10.0 10.0 12.0 11.0 14.0],[5.0 8.0 10.0 6.0 11.0],[3.0 5.0 5.0 4.0 6.0],[0.0 0.0 0.0 0.0 0.0],[11.0 9.0 1.0E9 14.0 12.0],[9.0 10.0 14.0 8.0 9.0],[12.0 7.0 1.0E9 8.0 14.0],[11.0 8.0 1.0E9 12.0 11.0]]
