N = 20;
T = 28;
K = 3;
C = 135.0;
furnance = 1;
color = 5;
machines = [1 2 3];
products = [432 44 245 250 37 7 206 403 435 406 417 399 464 177 150 404 57 36 398 42];
MINik = [[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0]];
MAXik = [[16.0 8.0 16.0],[16.0 0.0 16.0],[16.0 8.0 16.0],[16.0 8.0 0.0],[16.0 8.0 16.0],[16.0 8.0 0.0],[16.0 8.0 0.0],[16.0 8.0 16.0],[0.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[0.0 8.0 16.0],[16.0 8.0 0.0],[16.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[16.0 8.0 16.0],[0.0 8.0 16.0]];
Pik = [[2.592 2.592 2.592],[3.3696 3.3696 3.3696],[2.6231039999999997 2.6231039999999997 2.6231039999999997],[3.84912 3.84912 3.84912],[3.2076 3.2076 3.2076],[4.6656 4.6656 4.6656],[5.0625 5.0625 5.0625],[2.97432 2.97432 2.97432],[4.46958 4.46958 4.46958],[3.888 3.888 3.888],[3.4992 3.4992 3.4992],[3.01806 3.01806 3.01806],[4.19904 4.19904 4.19904],[4.97016 4.97016 4.97016],[2.86416 2.86416 2.86416],[3.5604359999999993 3.5604359999999993 3.5604359999999993],[3.73248 3.73248 3.73248],[3.42144 3.42144 3.42144],[2.97432 2.97432 2.97432],[3.73248 3.73248 3.73248]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0],[0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0],[0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0],[0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 24.0 0.0 0.0 0.0 0.0 0.0 0.0 24.0],[0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0],[0.0 0.0 0.0 0.0 0.0 0.0 24.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0],[0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0],[0.0 0.0 0.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 34.0 0.0 0.0 0.0 0.0 0.0 0.0 35.0],[0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0],[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 31.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 31.0],[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0],[0.0 0.0 0.0 0.0 0.0 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 22.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 19.0],[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0]];
Sijk = [[[0.0 0.0 0.0],[7.0 1.0E9 6.0],[7.0 4.0 7.0],[8.0 6.0 1.0E9],[8.0 5.0 5.0],[8.0 6.0 1.0E9],[8.0 5.0 1.0E9],[5.0 4.0 8.0],[1.0E9 4.0 8.0],[6.0 6.0 7.0],[6.0 5.0 7.0],[6.0 4.0 5.0],[1.0E9 4.0 8.0],[5.0 8.0 1.0E9],[9.0 3.0 9.0],[1.0E9 6.0 9.0],[1.0E9 4.0 5.0],[1.0E9 6.0 8.0],[9.0 3.0 8.0],[1.0E9 6.0 8.0]]
[[7.0 4.0 7.0],[0.0 0.0 0.0],[5.0 4.0 7.0],[9.0 4.0 1.0E9],[6.0 5.0 6.0],[6.0 6.0 1.0E9],[7.0 7.0 1.0E9],[9.0 5.0 6.0],[1.0E9 7.0 9.0],[5.0 5.0 6.0],[6.0 5.0 5.0],[8.0 5.0 5.0],[1.0E9 5.0 6.0],[9.0 6.0 1.0E9],[9.0 3.0 7.0],[1.0E9 5.0 9.0],[1.0E9 4.0 9.0],[1.0E9 4.0 9.0],[9.0 3.0 8.0],[1.0E9 6.0 5.0]]
[[7.0 4.0 6.0],[8.0 1.0E9 5.0],[0.0 0.0 0.0],[6.0 4.0 1.0E9],[7.0 4.0 9.0],[6.0 6.0 1.0E9],[9.0 6.0 1.0E9],[6.0 4.0 8.0],[1.0E9 8.0 9.0],[8.0 4.0 7.0],[5.0 6.0 6.0],[9.0 5.0 7.0],[1.0E9 4.0 6.0],[9.0 8.0 1.0E9],[6.0 3.0 9.0],[1.0E9 5.0 9.0],[1.0E9 6.0 8.0],[1.0E9 5.0 8.0],[7.0 5.0 8.0],[1.0E9 4.0 7.0]]
[[5.0 3.0 9.0],[6.0 1.0E9 6.0],[9.0 4.0 7.0],[0.0 0.0 0.0],[8.0 5.0 8.0],[8.0 7.0 1.0E9],[7.0 8.0 1.0E9],[5.0 3.0 9.0],[1.0E9 7.0 5.0],[6.0 6.0 7.0],[7.0 4.0 9.0],[5.0 5.0 5.0],[1.0E9 4.0 8.0],[6.0 5.0 1.0E9],[9.0 5.0 7.0],[1.0E9 4.0 9.0],[1.0E9 6.0 8.0],[1.0E9 4.0 8.0],[6.0 3.0 7.0],[1.0E9 6.0 7.0]]
[[6.0 4.0 5.0],[8.0 1.0E9 8.0],[7.0 5.0 5.0],[7.0 7.0 1.0E9],[0.0 0.0 0.0],[8.0 6.0 1.0E9],[7.0 6.0 1.0E9],[7.0 5.0 6.0],[1.0E9 4.0 9.0],[5.0 4.0 7.0],[8.0 5.0 9.0],[6.0 5.0 8.0],[1.0E9 7.0 9.0],[9.0 6.0 1.0E9],[8.0 4.0 6.0],[1.0E9 5.0 8.0],[1.0E9 5.0 6.0],[1.0E9 4.0 9.0],[7.0 3.0 7.0],[1.0E9 5.0 6.0]]
[[6.0 4.0 8.0],[6.0 1.0E9 9.0],[8.0 4.0 7.0],[8.0 4.0 1.0E9],[8.0 5.0 5.0],[0.0 0.0 0.0],[6.0 8.0 1.0E9],[9.0 5.0 6.0],[1.0E9 6.0 9.0],[7.0 5.0 9.0],[8.0 5.0 8.0],[8.0 5.0 8.0],[1.0E9 4.0 6.0],[5.0 6.0 1.0E9],[5.0 4.0 8.0],[1.0E9 5.0 5.0],[1.0E9 4.0 8.0],[1.0E9 4.0 5.0],[6.0 4.0 7.0],[1.0E9 6.0 9.0]]
[[5.0 4.0 7.0],[8.0 1.0E9 5.0],[5.0 5.0 8.0],[8.0 4.0 1.0E9],[5.0 5.0 7.0],[6.0 4.0 1.0E9],[0.0 0.0 0.0],[8.0 5.0 8.0],[1.0E9 7.0 9.0],[9.0 7.0 5.0],[9.0 5.0 5.0],[8.0 4.0 7.0],[1.0E9 5.0 9.0],[5.0 7.0 1.0E9],[5.0 4.0 6.0],[1.0E9 5.0 7.0],[1.0E9 6.0 9.0],[1.0E9 4.0 9.0],[8.0 4.0 8.0],[1.0E9 6.0 6.0]]
