N = 10;
T = 14;
K = 4;
C = 240.0;
furnance = 6;
color = 6;
machines = [17 18 19 20];
products = [54 3 115 77 176 48 24 201 111 162];
MINik = [[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0]];
MAXik = [[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[0.0 0.0 16.0 0.0],[0.0 0.0 16.0 8.0],[0.0 0.0 0.0 8.0]];
Pik = [[4.44528 4.44528 4.44528 4.44528],[3.820608 3.820608 3.820608 3.820608],[3.4992 3.4992 3.4992 3.4992],[1.8792 1.8792 1.8792 1.8792],[4.43232 4.43232 4.43232 4.43232],[4.51008 4.51008 4.51008 4.51008],[4.08564 4.08564 4.08564 4.08564],[5.346 5.346 5.346 5.346],[4.0824 4.0824 4.0824 4.0824],[4.08564 4.08564 4.08564 4.08564]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 137.0],[0.0 0.0 0.0 0.0 0.0 0.0 122.0 0.0 0.0 0.0 0.0 0.0 0.0 61.0],[0.0 0.0 0.0 0.0 0.0 0.0 111.0 0.0 0.0 0.0 0.0 0.0 0.0 78.0],[0.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0],[0.0 0.0 0.0 0.0 0.0 0.0 133.0 0.0 0.0 0.0 0.0 0.0 0.0 137.0],[0.0 0.0 0.0 0.0 0.0 0.0 136.0 0.0 0.0 0.0 0.0 0.0 0.0 135.0],[0.0 0.0 0.0 0.0 0.0 0.0 52.0 0.0 0.0 0.0 0.0 0.0 0.0 136.0],[0.0 0.0 0.0 0.0 0.0 0.0 68.0 0.0 0.0 0.0 0.0 0.0 0.0 68.0],[0.0 0.0 0.0 0.0 0.0 0.0 78.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0],[0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[11.0 12.0 11.0 4.0],[12.0 10.0 7.0 3.0],[4.0 7.0 5.0 3.0],[9.0 9.0 12.0 5.0],[11.0 9.0 12.0 7.0],[7.0 9.0 12.0 4.0],[1.0E9 1.0E9 12.0 1.0E9],[1.0E9 1.0E9 8.0 4.0],[1.0E9 1.0E9 1.0E9 6.0]]
[[10.0 7.0 10.0 7.0],[0.0 0.0 0.0 0.0],[8.0 12.0 7.0 5.0],[7.0 4.0 6.0 2.0],[10.0 8.0 9.0 7.0],[10.0 7.0 8.0 4.0],[9.0 7.0 11.0 5.0],[1.0E9 1.0E9 11.0 1.0E9],[1.0E9 1.0E9 12.0 4.0],[1.0E9 1.0E9 1.0E9 5.0]]
[[11.0 10.0 11.0 4.0],[9.0 7.0 10.0 4.0],[0.0 0.0 0.0 0.0],[6.0 6.0 4.0 3.0],[9.0 12.0 8.0 8.0],[8.0 11.0 10.0 7.0],[8.0 8.0 8.0 6.0],[1.0E9 1.0E9 8.0 1.0E9],[1.0E9 1.0E9 8.0 7.0],[1.0E9 1.0E9 1.0E9 7.0]]
[[7.0 8.0 9.0 6.0],[8.0 9.0 10.0 5.0],[9.0 10.0 8.0 4.0],[0.0 0.0 0.0 0.0],[10.0 7.0 10.0 5.0],[12.0 10.0 12.0 5.0],[12.0 8.0 10.0 7.0],[1.0E9 1.0E9 8.0 1.0E9],[1.0E9 1.0E9 7.0 6.0],[1.0E9 1.0E9 1.0E9 4.0]]
[[10.0 8.0 10.0 7.0],[7.0 7.0 12.0 6.0],[11.0 7.0 8.0 4.0],[8.0 7.0 5.0 3.0],[0.0 0.0 0.0 0.0],[10.0 9.0 8.0 4.0],[12.0 9.0 12.0 7.0],[1.0E9 1.0E9 9.0 1.0E9],[1.0E9 1.0E9 8.0 5.0],[1.0E9 1.0E9 1.0E9 4.0]]
[[12.0 12.0 12.0 7.0],[11.0 7.0 9.0 6.0],[7.0 7.0 9.0 4.0],[7.0 4.0 6.0 3.0],[7.0 10.0 9.0 4.0],[0.0 0.0 0.0 0.0],[12.0 10.0 10.0 4.0],[1.0E9 1.0E9 7.0 1.0E9],[1.0E9 1.0E9 7.0 6.0],[1.0E9 1.0E9 1.0E9 4.0]]
