N = 10;
T = 14;
K = 5;
C = 365.0;
furnance = 2;
color = 2;
machines = [4 5 6 7 8];
products = [173 418 202 465 240 53 190 157 71 413];
MINik = [[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0]];
MAXik = [[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0]];
Pik = [[4.3781472 4.3781472 4.3781472 4.3781472 4.3781472],[4.4933616 4.4933616 4.4933616 4.4933616 4.4933616],[4.928616 4.928616 4.928616 4.928616 4.928616],[4.4933616 4.4933616 4.4933616 4.4933616 4.4933616],[3.2089130640000003 3.2089130640000003 3.2089130640000003 3.2089130640000003 3.2089130640000003],[1.36209024 1.36209024 1.36209024 1.36209024 1.36209024],[3.4820352000000003 3.4820352000000003 3.4820352000000003 3.4820352000000003 3.4820352000000003],[2.88036 2.88036 2.88036 2.88036 2.88036],[2.0066508 2.0066508 2.0066508 2.0066508 2.0066508],[4.3781472 4.3781472 4.3781472 4.3781472 4.3781472]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 126.0 0.0 0.0 0.0 0.0 0.0 0.0 126.0],[0.0 0.0 0.0 0.0 0.0 0.0 212.0 0.0 0.0 0.0 0.0 0.0 0.0 206.0],[0.0 0.0 0.0 0.0 0.0 0.0 208.0 0.0 0.0 0.0 0.0 0.0 0.0 209.0],[0.0 0.0 0.0 0.0 0.0 0.0 143.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 202.0 0.0 0.0 0.0 0.0 0.0 0.0 51.0],[0.0 0.0 0.0 0.0 0.0 0.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 87.0],[0.0 0.0 0.0 0.0 0.0 0.0 189.0 0.0 0.0 0.0 0.0 0.0 0.0 111.0],[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 82.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0],[0.0 0.0 0.0 0.0 0.0 0.0 204.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0]];
Sijk = [[[0.0 0.0 0.0 0.0 0.0],[14.0 14.0 10.0 11.0 12.0],[11.0 12.0 1.0E9 9.0 8.0],[10.0 11.0 1.0E9 9.0 15.0],[7.0 9.0 13.0 8.0 7.0],[4.0 3.0 5.0 4.0 3.0],[7.0 7.0 1.0E9 10.0 8.0],[8.0 9.0 10.0 11.0 7.0],[6.0 6.0 8.0 7.0 8.0],[13.0 12.0 1.0E9 12.0 14.0]]
[[10.0 14.0 1.0E9 12.0 12.0],[0.0 0.0 0.0 0.0 0.0],[11.0 14.0 1.0E9 8.0 10.0],[12.0 15.0 1.0E9 9.0 12.0],[9.0 7.0 10.0 13.0 10.0],[3.0 4.0 4.0 6.0 5.0],[9.0 10.0 1.0E9 14.0 11.0],[6.0 7.0 8.0 9.0 11.0],[6.0 6.0 6.0 5.0 5.0],[11.0 12.0 1.0E9 12.0 13.0]]
[[11.0 14.0 1.0E9 13.0 13.0],[15.0 13.0 10.0 9.0 10.0],[0.0 0.0 0.0 0.0 0.0],[9.0 10.0 1.0E9 12.0 9.0],[9.0 9.0 8.0 11.0 13.0],[5.0 4.0 4.0 6.0 4.0],[8.0 9.0 1.0E9 12.0 10.0],[9.0 7.0 7.0 11.0 11.0],[6.0 7.0 5.0 5.0 6.0],[8.0 9.0 1.0E9 12.0 11.0]]
[[14.0 11.0 1.0E9 11.0 9.0],[13.0 11.0 14.0 10.0 14.0],[9.0 10.0 1.0E9 10.0 12.0],[0.0 0.0 0.0 0.0 0.0],[8.0 8.0 9.0 12.0 7.0],[4.0 3.0 4.0 4.0 4.0],[9.0 7.0 1.0E9 10.0 8.0],[8.0 8.0 7.0 8.0 8.0],[7.0 7.0 6.0 5.0 5.0],[12.0 14.0 1.0E9 13.0 15.0]]
[[9.0 14.0 1.0E9 14.0 12.0],[8.0 10.0 15.0 9.0 12.0],[15.0 12.0 1.0E9 12.0 10.0],[10.0 9.0 1.0E9 15.0 9.0],[0.0 0.0 0.0 0.0 0.0],[4.0 5.0 4.0 4.0 5.0],[9.0 9.0 1.0E9 12.0 10.0],[8.0 7.0 12.0 7.0 8.0],[5.0 4.0 8.0 5.0 6.0],[11.0 14.0 1.0E9 8.0 10.0]]
[[11.0 12.0 1.0E9 15.0 9.0],[8.0 9.0 14.0 13.0 11.0],[12.0 14.0 1.0E9 8.0 11.0],[10.0 8.0 1.0E9 10.0 9.0],[10.0 8.0 9.0 11.0 10.0],[0.0 0.0 0.0 0.0 0.0],[8.0 11.0 1.0E9 11.0 11.0],[7.0 5.0 11.0 10.0 10.0],[7.0 6.0 5.0 5.0 7.0],[13.0 10.0 1.0E9 12.0 10.0]]
