N = 10;
T = 56;
K = 4;
C = 240.0;
furnance = 6;
color = 5;
machines = [17 18 19 20];
products = [304 334 281 333 410 332 327 150 339 483];
MINik = [[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0]];
MAXik = [[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[0.0 20.0 16.0 0.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0]];
Pik = [[2.7702 2.7702 2.7702 2.7702],[3.47004 3.47004 3.47004 3.47004],[3.193344 3.193344 3.193344 3.193344],[2.558304 2.558304 2.558304 2.558304],[3.506976 3.506976 3.506976 3.506976],[2.67624 2.67624 2.67624 2.67624],[2.44944 2.44944 2.44944 2.44944],[2.86416 2.86416 2.86416 2.86416],[2.375568 2.375568 2.375568 2.375568],[2.2356 2.2356 2.2356 2.2356]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 79.0 0.0 0.0 0.0 0.0 0.0 0.0 134.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 124.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 0.0 0.0 0.0 0.0 0.0 0.0 88.0 0.0 0.0 0.0 0.0 0.0 0.0 88.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 137.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 132.0 0.0 0.0 0.0 0.0 0.0 0.0 136.0 0.0 0.0 0.0 0.0 0.0 0.0 99.0 0.0 0.0 0.0 0.0 0.0 0.0 135.0],[0.0 0.0 0.0 0.0 0.0 0.0 132.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 133.0 0.0 0.0 0.0 0.0 0.0 0.0 51.0 0.0 0.0 0.0 0.0 0.0 0.0 51.0 0.0 0.0 0.0 0.0 0.0 0.0 135.0 0.0 0.0 0.0 0.0 0.0 0.0 91.0 0.0 0.0 0.0 0.0 0.0 0.0 51.0],[0.0 0.0 0.0 0.0 0.0 0.0 133.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 137.0 0.0 0.0 0.0 0.0 0.0 0.0 132.0 0.0 0.0 0.0 0.0 0.0 0.0 81.0 0.0 0.0 0.0 0.0 0.0 0.0 114.0 0.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 137.0],[0.0 0.0 0.0 0.0 0.0 0.0 134.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 101.0 0.0 0.0 0.0 0.0 0.0 0.0 112.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 136.0],[0.0 0.0 0.0 0.0 0.0 0.0 34.0 0.0 0.0 0.0 0.0 0.0 0.0 133.0 0.0 0.0 0.0 0.0 0.0 0.0 42.0 0.0 0.0 0.0 0.0 0.0 0.0 133.0 0.0 0.0 0.0 0.0 0.0 0.0 59.0 0.0 0.0 0.0 0.0 0.0 0.0 94.0 0.0 0.0 0.0 0.0 0.0 0.0 94.0 0.0 0.0 0.0 0.0 0.0 0.0 17.0],[0.0 0.0 0.0 0.0 0.0 0.0 109.0 0.0 0.0 0.0 0.0 0.0 0.0 117.0 0.0 0.0 0.0 0.0 0.0 0.0 62.0 0.0 0.0 0.0 0.0 0.0 0.0 138.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 132.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0],[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 45.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 128.0 0.0 0.0 0.0 0.0 0.0 0.0 54.0 0.0 0.0 0.0 0.0 0.0 0.0 91.0],[0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 98.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 136.0 0.0 0.0 0.0 0.0 0.0 0.0 68.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 129.0],[0.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0 136.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 114.0 0.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0 137.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[12.0 7.0 9.0 5.0],[10.0 11.0 7.0 5.0],[10.0 9.0 8.0 4.0],[1.0E9 10.0 9.0 1.0E9],[11.0 7.0 8.0 4.0],[6.0 8.0 8.0 4.0],[7.0 12.0 7.0 4.0],[7.0 10.0 7.0 4.0],[8.0 6.0 5.0 3.0]]
[[11.0 9.0 7.0 5.0],[0.0 0.0 0.0 0.0],[7.0 7.0 6.0 4.0],[9.0 6.0 8.0 3.0],[1.0E9 12.0 7.0 1.0E9],[8.0 7.0 7.0 3.0],[7.0 7.0 8.0 3.0],[11.0 7.0 6.0 4.0],[6.0 6.0 8.0 3.0],[6.0 9.0 5.0 3.0]]
[[6.0 11.0 8.0 4.0],[12.0 10.0 6.0 3.0],[0.0 0.0 0.0 0.0],[10.0 8.0 8.0 3.0],[1.0E9 10.0 9.0 1.0E9],[7.0 11.0 8.0 5.0],[9.0 8.0 5.0 4.0],[10.0 8.0 7.0 4.0],[8.0 8.0 7.0 4.0],[9.0 7.0 8.0 4.0]]
[[10.0 10.0 6.0 3.0],[9.0 11.0 8.0 5.0],[12.0 8.0 8.0 5.0],[0.0 0.0 0.0 0.0],[1.0E9 12.0 6.0 1.0E9],[7.0 6.0 8.0 4.0],[9.0 7.0 6.0 4.0],[9.0 11.0 9.0 4.0],[7.0 6.0 5.0 4.0],[6.0 7.0 8.0 4.0]]
[[6.0 9.0 6.0 3.0],[11.0 9.0 10.0 4.0],[10.0 9.0 10.0 4.0],[9.0 10.0 6.0 4.0],[0.0 0.0 0.0 0.0],[7.0 11.0 6.0 5.0],[10.0 9.0 8.0 3.0],[9.0 10.0 7.0 5.0],[9.0 6.0 7.0 3.0],[8.0 7.0 6.0 3.0]]
[[7.0 8.0 6.0 3.0],[9.0 12.0 10.0 6.0],[9.0 12.0 7.0 3.0],[7.0 7.0 7.0 3.0],[1.0E9 11.0 7.0 1.0E9],[0.0 0.0 0.0 0.0],[10.0 7.0 8.0 3.0],[10.0 8.0 8.0 4.0],[10.0 10.0 5.0 4.0],[7.0 5.0 7.0 4.0]]
[[11.0 8.0 7.0 3.0],[12.0 11.0 11.0 4.0],[12.0 11.0 7.0 3.0],[10.0 8.0 6.0 4.0],[1.0E9 8.0 8.0 1.0E9],[9.0 11.0 6.0 5.0],[0.0 0.0 0.0 0.0],[11.0 12.0 8.0 4.0],[9.0 8.0 7.0 4.0],[7.0 8.0 5.0 3.0]]
[[7.0 9.0 7.0 4.0],[12.0 12.0 8.0 5.0],[8.0 9.0 6.0 4.0],[6.0 8.0 5.0 3.0],[1.0E9 7.0 9.0 1.0E9],[11.0 10.0 8.0 4.0],[6.0 6.0 6.0 4.0],[0.0 0.0 0.0 0.0],[6.0 6.0 5.0 4.0],[5.0 9.0 6.0 3.0]]
