N = 10;
T = 14;
K = 4;
C = 240.0;
furnance = 6;
color = 3;
machines = [17 18 19 20];
products = [232 242 230 222 66 224 463 223 21 244];
MINik = [[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0]];
MAXik = [[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[0.0 20.0 16.0 0.0],[20.0 20.0 16.0 8.0],[0.0 20.0 16.0 0.0],[0.0 0.0 16.0 0.0],[0.0 20.0 16.0 0.0],[0.0 0.0 16.0 8.0],[20.0 20.0 16.0 8.0]];
Pik = [[3.4992 3.4992 3.4992 3.4992],[3.38742 3.38742 3.38742 3.38742],[3.28536 3.28536 3.28536 3.28536],[4.2282 4.2282 4.2282 4.2282],[2.90304 2.90304 2.90304 2.90304],[4.374 4.374 4.374 4.374],[4.54896 4.54896 4.54896 4.54896],[4.0824 4.0824 4.0824 4.0824],[4.76928 4.76928 4.76928 4.76928],[3.38742 3.38742 3.38742 3.38742]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 54.0 0.0 0.0 0.0 0.0 0.0 0.0 108.0],[0.0 0.0 0.0 0.0 0.0 0.0 138.0 0.0 0.0 0.0 0.0 0.0 0.0 52.0],[0.0 0.0 0.0 0.0 0.0 0.0 67.0 0.0 0.0 0.0 0.0 0.0 0.0 67.0],[0.0 0.0 0.0 0.0 0.0 0.0 134.0 0.0 0.0 0.0 0.0 0.0 0.0 92.0],[0.0 0.0 0.0 0.0 0.0 0.0 69.0 0.0 0.0 0.0 0.0 0.0 0.0 125.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 129.0],[0.0 0.0 0.0 0.0 0.0 0.0 52.0 0.0 0.0 0.0 0.0 0.0 0.0 134.0],[0.0 0.0 0.0 0.0 0.0 0.0 129.0 0.0 0.0 0.0 0.0 0.0 0.0 91.0],[0.0 0.0 0.0 0.0 0.0 0.0 130.0 0.0 0.0 0.0 0.0 0.0 0.0 129.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[12.0 12.0 11.0 4.0],[8.0 12.0 11.0 5.0],[1.0E9 9.0 8.0 1.0E9],[7.0 8.0 8.0 4.0],[1.0E9 8.0 10.0 1.0E9],[1.0E9 1.0E9 11.0 1.0E9],[1.0E9 7.0 12.0 1.0E9],[1.0E9 1.0E9 7.0 5.0],[10.0 12.0 11.0 5.0]]
[[11.0 7.0 8.0 4.0],[0.0 0.0 0.0 0.0],[8.0 9.0 8.0 5.0],[1.0E9 8.0 10.0 1.0E9],[11.0 12.0 7.0 4.0],[1.0E9 11.0 10.0 1.0E9],[1.0E9 1.0E9 12.0 1.0E9],[1.0E9 11.0 9.0 1.0E9],[1.0E9 1.0E9 8.0 7.0],[8.0 10.0 8.0 5.0]]
[[7.0 10.0 8.0 4.0],[8.0 7.0 7.0 5.0],[0.0 0.0 0.0 0.0],[1.0E9 8.0 7.0 1.0E9],[7.0 10.0 7.0 4.0],[1.0E9 8.0 10.0 1.0E9],[1.0E9 1.0E9 9.0 1.0E9],[1.0E9 8.0 7.0 1.0E9],[1.0E9 1.0E9 12.0 8.0],[12.0 9.0 10.0 5.0]]
[[11.0 7.0 7.0 5.0],[10.0 9.0 9.0 3.0],[12.0 11.0 7.0 4.0],[0.0 0.0 0.0 0.0],[8.0 12.0 8.0 3.0],[1.0E9 12.0 10.0 1.0E9],[1.0E9 1.0E9 7.0 1.0E9],[1.0E9 12.0 10.0 1.0E9],[1.0E9 1.0E9 10.0 5.0],[10.0 10.0 8.0 4.0]]
[[8.0 8.0 10.0 5.0],[12.0 7.0 6.0 4.0],[9.0 8.0 9.0 3.0],[1.0E9 11.0 11.0 1.0E9],[0.0 0.0 0.0 0.0],[1.0E9 8.0 10.0 1.0E9],[1.0E9 1.0E9 7.0 1.0E9],[1.0E9 9.0 9.0 1.0E9],[1.0E9 1.0E9 11.0 8.0],[7.0 8.0 11.0 4.0]]
[[8.0 11.0 8.0 5.0],[11.0 7.0 6.0 6.0],[9.0 11.0 9.0 4.0],[1.0E9 9.0 11.0 1.0E9],[7.0 8.0 9.0 4.0],[0.0 0.0 0.0 0.0],[1.0E9 1.0E9 9.0 1.0E9],[1.0E9 7.0 12.0 1.0E9],[1.0E9 1.0E9 9.0 7.0],[8.0 12.0 7.0 5.0]]
