N = 10;
T = 28;
K = 3;
C = 135.0;
furnance = 1;
color = 1;
machines = [1 2 3];
products = [27 163 252 425 427 30 106 124 72 142];
MINik = [[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0]];
MAXik = [[16.0 8.0 0.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[0.0 8.0 16.0],[16.0 8.0 0.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0]];
Pik = [[4.35456 4.35456 4.35456],[3.6936 3.6936 3.6936],[3.73248 3.73248 3.73248],[4.54896 4.54896 4.54896],[3.96576 3.96576 3.96576],[4.86 4.86 4.86],[3.59964 3.59964 3.59964],[2.42352 2.42352 2.42352],[2.1546 2.1546 2.1546],[2.56608 2.56608 2.56608]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 78.0],[0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0],[0.0 0.0 0.0 0.0 0.0 0.0 31.0 0.0 0.0 0.0 0.0 0.0 0.0 62.0 0.0 0.0 0.0 0.0 0.0 0.0 62.0 0.0 0.0 0.0 0.0 0.0 0.0 62.0],[0.0 0.0 0.0 0.0 0.0 0.0 69.0 0.0 0.0 0.0 0.0 0.0 0.0 69.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0],[0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0],[0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0]];
Sijk = [[[0.0 0.0 0.0],[9.0 4.0 8.0],[8.0 4.0 5.0],[6.0 7.0 6.0],[1.0E9 5.0 9.0],[9.0 8.0 1.0E9],[7.0 5.0 6.0],[6.0 3.0 8.0],[6.0 3.0 6.0],[6.0 4.0 8.0]]
[[6.0 6.0 1.0E9],[0.0 0.0 0.0],[6.0 6.0 8.0],[7.0 6.0 6.0],[1.0E9 4.0 6.0],[9.0 6.0 1.0E9],[6.0 6.0 7.0],[7.0 4.0 5.0],[4.0 3.0 7.0],[6.0 3.0 7.0]]
[[8.0 4.0 1.0E9],[6.0 4.0 9.0],[0.0 0.0 0.0],[7.0 5.0 6.0],[1.0E9 4.0 6.0],[8.0 5.0 1.0E9],[8.0 5.0 6.0],[5.0 3.0 6.0],[7.0 4.0 4.0],[6.0 4.0 5.0]]
[[8.0 4.0 1.0E9],[6.0 5.0 8.0],[6.0 5.0 8.0],[0.0 0.0 0.0],[1.0E9 5.0 9.0],[6.0 5.0 1.0E9],[6.0 4.0 8.0],[5.0 3.0 8.0],[6.0 3.0 7.0],[7.0 3.0 8.0]]
[[9.0 7.0 1.0E9],[6.0 5.0 7.0],[6.0 4.0 5.0],[6.0 7.0 5.0],[0.0 0.0 0.0],[9.0 6.0 1.0E9],[9.0 4.0 5.0],[7.0 3.0 6.0],[6.0 4.0 4.0],[8.0 4.0 7.0]]
[[6.0 5.0 1.0E9],[5.0 4.0 9.0],[8.0 4.0 6.0],[6.0 7.0 6.0],[1.0E9 5.0 6.0],[0.0 0.0 0.0],[7.0 4.0 6.0],[5.0 3.0 8.0],[6.0 4.0 6.0],[9.0 3.0 6.0]]
[[6.0 4.0 1.0E9],[8.0 6.0 7.0],[5.0 4.0 9.0],[5.0 7.0 6.0],[1.0E9 5.0 8.0],[5.0 5.0 1.0E9],[0.0 0.0 0.0],[6.0 4.0 8.0],[6.0 3.0 5.0],[6.0 3.0 8.0]]
