N = 10;
T = 14;
K = 5;
C = 365.0;
furnance = 2;
color = 5;
machines = [4 5 6 7 8];
products = [43 237 114 508 152 398 408 459 37 442];
MINik = [[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0]];
MAXik = [[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0]];
Pik = [[3.6868608000000003 3.6868608000000003 3.6868608000000003 3.6868608000000003 3.6868608000000003],[2.688336 2.688336 2.688336 2.688336 2.688336],[9.6012 9.6012 9.6012 9.6012 9.6012],[1.792224 1.792224 1.792224 1.792224 1.792224],[3.5972496 3.5972496 3.5972496 3.5972496 3.5972496],[2.9379672 2.9379672 2.9379672 2.9379672 2.9379672],[4.896612 4.896612 4.896612 4.896612 4.896612],[4.032504 4.032504 4.032504 4.032504 4.032504],[3.168396 3.168396 3.168396 3.168396 3.168396],[3.81743712 3.81743712 3.81743712 3.81743712 3.81743712]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 203.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0],[0.0 0.0 0.0 0.0 0.0 0.0 197.0 0.0 0.0 0.0 0.0 0.0 0.0 202.0],[0.0 0.0 0.0 0.0 0.0 0.0 51.0 0.0 0.0 0.0 0.0 0.0 0.0 114.0],[0.0 0.0 0.0 0.0 0.0 0.0 103.0 0.0 0.0 0.0 0.0 0.0 0.0 92.0],[0.0 0.0 0.0 0.0 0.0 0.0 204.0 0.0 0.0 0.0 0.0 0.0 0.0 131.0],[0.0 0.0 0.0 0.0 0.0 0.0 207.0 0.0 0.0 0.0 0.0 0.0 0.0 196.0],[0.0 0.0 0.0 0.0 0.0 0.0 129.0 0.0 0.0 0.0 0.0 0.0 0.0 200.0],[0.0 0.0 0.0 0.0 0.0 0.0 81.0 0.0 0.0 0.0 0.0 0.0 0.0 141.0],[0.0 0.0 0.0 0.0 0.0 0.0 61.0 0.0 0.0 0.0 0.0 0.0 0.0 61.0]];
Sijk = [[[0.0 0.0 0.0 0.0 0.0],[9.0 9.0 7.0 11.0 8.0],[8.0 9.0 13.0 11.0 13.0],[6.0 5.0 6.0 6.0 7.0],[10.0 6.0 10.0 9.0 11.0],[7.0 10.0 11.0 12.0 11.0],[10.0 10.0 1.0E9 12.0 14.0],[9.0 11.0 1.0E9 13.0 8.0],[6.0 7.0 11.0 8.0 8.0],[9.0 12.0 1.0E9 13.0 8.0]]
[[8.0 9.0 1.0E9 14.0 10.0],[0.0 0.0 0.0 0.0 0.0],[10.0 8.0 11.0 8.0 9.0],[4.0 6.0 4.0 6.0 6.0],[7.0 12.0 8.0 11.0 8.0],[6.0 9.0 9.0 11.0 12.0],[13.0 14.0 1.0E9 14.0 9.0],[9.0 10.0 1.0E9 11.0 11.0],[9.0 10.0 10.0 7.0 11.0],[12.0 11.0 1.0E9 10.0 8.0]]
[[6.0 12.0 1.0E9 11.0 15.0],[7.0 7.0 10.0 7.0 7.0],[0.0 0.0 0.0 0.0 0.0],[6.0 4.0 6.0 6.0 5.0],[12.0 7.0 8.0 13.0 9.0],[7.0 7.0 12.0 12.0 8.0],[14.0 15.0 1.0E9 13.0 8.0],[12.0 10.0 1.0E9 13.0 9.0],[9.0 9.0 9.0 9.0 10.0],[10.0 12.0 1.0E9 13.0 12.0]]
[[12.0 8.0 1.0E9 11.0 14.0],[7.0 9.0 6.0 6.0 7.0],[14.0 10.0 9.0 9.0 13.0],[0.0 0.0 0.0 0.0 0.0],[10.0 11.0 10.0 12.0 15.0],[8.0 9.0 10.0 7.0 12.0],[11.0 9.0 1.0E9 9.0 8.0],[11.0 7.0 1.0E9 12.0 13.0],[7.0 7.0 10.0 9.0 11.0],[10.0 12.0 1.0E9 10.0 13.0]]
[[8.0 10.0 1.0E9 9.0 11.0],[8.0 7.0 10.0 9.0 10.0],[13.0 9.0 13.0 14.0 11.0],[5.0 4.0 5.0 6.0 5.0],[0.0 0.0 0.0 0.0 0.0],[7.0 9.0 12.0 10.0 12.0],[13.0 10.0 1.0E9 13.0 15.0],[13.0 11.0 1.0E9 15.0 14.0],[8.0 9.0 11.0 12.0 10.0],[8.0 9.0 1.0E9 12.0 14.0]]
[[11.0 9.0 1.0E9 9.0 14.0],[7.0 7.0 6.0 8.0 10.0],[10.0 10.0 9.0 14.0 13.0],[4.0 6.0 4.0 8.0 5.0],[7.0 10.0 14.0 15.0 13.0],[0.0 0.0 0.0 0.0 0.0],[8.0 14.0 1.0E9 11.0 15.0],[12.0 10.0 1.0E9 8.0 14.0],[8.0 8.0 11.0 9.0 11.0],[12.0 12.0 1.0E9 10.0 11.0]]
