N = 10;
T = 56;
K = 3;
C = 135.0;
furnance = 1;
color = 6;
machines = [1 2 3];
products = [246 158 115 215 182 159 32 117 120 156];
MINik = [[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0]];
MAXik = [[16.0 8.0 0.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 0.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[16.0 8.0 0.0],[16.0 0.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0]];
Pik = [[3.93984 3.93984 3.93984],[2.916 2.916 2.916],[3.4992 3.4992 3.4992],[4.51008 4.51008 4.51008],[4.20552 4.20552 4.20552],[4.44528 4.44528 4.44528],[5.508 5.508 5.508],[3.9366 3.9366 3.9366],[2.916 2.916 2.916],[2.5272 2.5272 2.5272]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0],[0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0],[0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 72.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0],[0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0 72.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0],[0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 72.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0],[0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 72.0]];
Sijk = [[[0.0 0.0 0.0],[6.0 5.0 9.0],[8.0 5.0 8.0],[6.0 7.0 1.0E9],[1.0E9 7.0 5.0],[1.0E9 6.0 6.0],[6.0 9.0 1.0E9],[7.0 1.0E9 6.0],[5.0 5.0 7.0],[5.0 4.0 7.0]]
[[7.0 6.0 1.0E9],[0.0 0.0 0.0],[7.0 6.0 6.0],[6.0 7.0 1.0E9],[1.0E9 6.0 9.0],[1.0E9 5.0 5.0],[7.0 9.0 1.0E9],[6.0 1.0E9 6.0],[9.0 5.0 5.0],[5.0 4.0 5.0]]
[[5.0 5.0 1.0E9],[7.0 4.0 7.0],[0.0 0.0 0.0],[8.0 5.0 1.0E9],[1.0E9 6.0 6.0],[1.0E9 5.0 7.0],[8.0 8.0 1.0E9],[5.0 1.0E9 8.0],[9.0 4.0 9.0],[6.0 3.0 5.0]]
[[5.0 4.0 1.0E9],[8.0 4.0 8.0],[9.0 6.0 9.0],[0.0 0.0 0.0],[1.0E9 4.0 6.0],[1.0E9 6.0 6.0],[6.0 9.0 1.0E9],[9.0 1.0E9 6.0],[6.0 3.0 5.0],[7.0 3.0 8.0]]
[[5.0 6.0 1.0E9],[7.0 5.0 6.0],[7.0 5.0 7.0],[6.0 7.0 1.0E9],[0.0 0.0 0.0],[1.0E9 4.0 8.0],[9.0 7.0 1.0E9],[8.0 1.0E9 8.0],[8.0 4.0 6.0],[6.0 4.0 6.0]]
[[6.0 6.0 1.0E9],[6.0 5.0 6.0],[6.0 4.0 6.0],[6.0 5.0 1.0E9],[1.0E9 4.0 7.0],[0.0 0.0 0.0],[6.0 7.0 1.0E9],[8.0 1.0E9 7.0],[8.0 5.0 7.0],[8.0 3.0 5.0]]
[[7.0 6.0 1.0E9],[9.0 4.0 5.0],[9.0 5.0 6.0],[7.0 5.0 1.0E9],[1.0E9 6.0 9.0],[1.0E9 5.0 7.0],[0.0 0.0 0.0],[6.0 1.0E9 7.0],[8.0 4.0 7.0],[7.0 3.0 6.0]]
