N = 10;
T = 14;
K = 5;
C = 365.0;
furnance = 2;
color = 3;
machines = [4 5 6 7 8];
products = [233 244 218 15 232 230 223 94 10 185];
MINik = [[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0]];
MAXik = [[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0]];
Pik = [[3.00325536 3.00325536 3.00325536 3.00325536 3.00325536],[3.3460182 3.3460182 3.3460182 3.3460182 3.3460182],[2.63584944 2.63584944 2.63584944 2.63584944 2.63584944],[3.8020752 3.8020752 3.8020752 3.8020752 3.8020752],[3.456432 3.456432 3.456432 3.456432 3.456432],[3.2452056000000002 3.2452056000000002 3.2452056000000002 3.2452056000000002 3.2452056000000002],[4.032504 4.032504 4.032504 4.032504 4.032504],[3.072384 3.072384 3.072384 3.072384 3.072384],[3.84048 3.84048 3.84048 3.84048 3.84048],[3.8276784 3.8276784 3.8276784 3.8276784 3.8276784]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 86.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0],[0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 160.0],[0.0 0.0 0.0 0.0 0.0 0.0 42.0 0.0 0.0 0.0 0.0 0.0 0.0 198.0],[0.0 0.0 0.0 0.0 0.0 0.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 60.0],[0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 88.0],[0.0 0.0 0.0 0.0 0.0 0.0 200.0 0.0 0.0 0.0 0.0 0.0 0.0 145.0],[0.0 0.0 0.0 0.0 0.0 0.0 199.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0],[0.0 0.0 0.0 0.0 0.0 0.0 204.0 0.0 0.0 0.0 0.0 0.0 0.0 78.0],[0.0 0.0 0.0 0.0 0.0 0.0 205.0 0.0 0.0 0.0 0.0 0.0 0.0 204.0],[0.0 0.0 0.0 0.0 0.0 0.0 110.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0]];
Sijk = [[[0.0 0.0 0.0 0.0 0.0],[8.0 10.0 10.0 12.0 9.0],[8.0 6.0 1.0E9 7.0 8.0],[11.0 10.0 1.0E9 12.0 9.0],[10.0 8.0 12.0 12.0 13.0],[8.0 9.0 10.0 10.0 11.0],[10.0 12.0 1.0E9 13.0 10.0],[9.0 6.0 1.0E9 10.0 11.0],[11.0 12.0 1.0E9 15.0 11.0],[12.0 13.0 1.0E9 12.0 9.0]]
[[6.0 8.0 7.0 11.0 9.0],[0.0 0.0 0.0 0.0 0.0],[8.0 9.0 1.0E9 7.0 6.0],[10.0 9.0 1.0E9 14.0 10.0],[11.0 11.0 14.0 8.0 10.0],[6.0 8.0 7.0 12.0 12.0],[8.0 10.0 1.0E9 10.0 12.0],[6.0 10.0 1.0E9 9.0 13.0],[10.0 10.0 1.0E9 15.0 9.0],[9.0 9.0 1.0E9 14.0 9.0]]
[[9.0 7.0 7.0 12.0 8.0],[9.0 9.0 8.0 14.0 9.0],[0.0 0.0 0.0 0.0 0.0],[9.0 9.0 1.0E9 14.0 12.0],[9.0 7.0 11.0 13.0 12.0],[8.0 11.0 10.0 11.0 11.0],[12.0 8.0 1.0E9 11.0 13.0],[8.0 6.0 1.0E9 11.0 13.0],[9.0 8.0 1.0E9 11.0 11.0],[7.0 13.0 1.0E9 10.0 11.0]]
[[7.0 8.0 12.0 7.0 10.0],[6.0 9.0 10.0 9.0 13.0],[8.0 5.0 1.0E9 8.0 7.0],[0.0 0.0 0.0 0.0 0.0],[9.0 11.0 11.0 12.0 13.0],[9.0 11.0 8.0 12.0 10.0],[8.0 8.0 1.0E9 14.0 11.0],[7.0 10.0 1.0E9 11.0 8.0],[10.0 8.0 1.0E9 10.0 11.0],[12.0 12.0 1.0E9 13.0 10.0]]
[[10.0 5.0 11.0 12.0 8.0],[8.0 6.0 9.0 11.0 13.0],[9.0 7.0 1.0E9 11.0 7.0],[11.0 8.0 1.0E9 15.0 8.0],[0.0 0.0 0.0 0.0 0.0],[7.0 8.0 11.0 10.0 8.0],[9.0 13.0 1.0E9 12.0 8.0],[8.0 9.0 1.0E9 8.0 7.0],[10.0 9.0 1.0E9 9.0 15.0],[10.0 8.0 1.0E9 12.0 13.0]]
[[8.0 6.0 11.0 10.0 9.0],[11.0 10.0 12.0 7.0 13.0],[6.0 8.0 1.0E9 6.0 11.0],[11.0 11.0 1.0E9 13.0 14.0],[11.0 9.0 8.0 9.0 12.0],[0.0 0.0 0.0 0.0 0.0],[8.0 13.0 1.0E9 9.0 13.0],[10.0 9.0 1.0E9 10.0 13.0],[10.0 7.0 1.0E9 9.0 9.0],[10.0 7.0 1.0E9 15.0 10.0]]
