N = 10;
T = 14;
K = 3;
C = 135.0;
furnance = 1;
color = 3;
machines = [1 2 3];
products = [244 83 238 21 15 226 14 10 13 94];
MINik = [[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0]];
MAXik = [[16.0 8.0 16.0],[16.0 8.0 0.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0]];
Pik = [[3.38742 3.38742 3.38742],[5.00094 5.00094 5.00094],[3.67416 3.67416 3.67416],[4.76928 4.76928 4.76928],[3.84912 3.84912 3.84912],[2.956824 2.956824 2.956824],[3.888 3.888 3.888],[3.888 3.888 3.888],[3.888 3.888 3.888],[3.1104 3.1104 3.1104]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 65.0 0.0 0.0 0.0 0.0 0.0 0.0 21.0],[0.0 0.0 0.0 0.0 0.0 0.0 78.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0],[0.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0],[0.0 0.0 0.0 0.0 0.0 0.0 49.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0],[0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0],[0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0],[0.0 0.0 0.0 0.0 0.0 0.0 49.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0],[0.0 0.0 0.0 0.0 0.0 0.0 59.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0]];
Sijk = [[[0.0 0.0 0.0],[8.0 8.0 1.0E9],[6.0 4.0 8.0],[6.0 8.0 7.0],[8.0 4.0 8.0],[8.0 5.0 6.0],[7.0 6.0 6.0],[8.0 6.0 7.0],[9.0 6.0 7.0],[8.0 4.0 6.0]]
[[9.0 5.0 7.0],[0.0 0.0 0.0],[9.0 5.0 8.0],[6.0 5.0 7.0],[7.0 5.0 7.0],[6.0 4.0 7.0],[6.0 5.0 9.0],[9.0 6.0 9.0],[5.0 4.0 7.0],[6.0 4.0 6.0]]
[[6.0 4.0 5.0],[9.0 6.0 1.0E9],[0.0 0.0 0.0],[7.0 6.0 9.0],[7.0 6.0 7.0],[6.0 3.0 7.0],[7.0 6.0 6.0],[6.0 4.0 6.0],[8.0 4.0 7.0],[9.0 5.0 5.0]]
[[6.0 4.0 7.0],[9.0 7.0 1.0E9],[9.0 5.0 9.0],[0.0 0.0 0.0],[7.0 6.0 7.0],[8.0 4.0 6.0],[6.0 5.0 6.0],[5.0 5.0 8.0],[8.0 5.0 6.0],[6.0 5.0 5.0]]
[[9.0 6.0 9.0],[6.0 8.0 1.0E9],[7.0 4.0 7.0],[8.0 6.0 7.0],[0.0 0.0 0.0],[8.0 3.0 6.0],[9.0 4.0 9.0],[9.0 6.0 9.0],[7.0 6.0 7.0],[7.0 4.0 6.0]]
[[7.0 6.0 8.0],[6.0 7.0 1.0E9],[7.0 4.0 7.0],[6.0 7.0 9.0],[6.0 6.0 6.0],[0.0 0.0 0.0],[7.0 5.0 9.0],[8.0 5.0 9.0],[5.0 4.0 9.0],[6.0 4.0 6.0]]
[[6.0 5.0 9.0],[6.0 5.0 1.0E9],[8.0 6.0 9.0],[6.0 6.0 9.0],[8.0 6.0 9.0],[9.0 5.0 8.0],[0.0 0.0 0.0],[5.0 6.0 7.0],[8.0 6.0 8.0],[5.0 4.0 6.0]]
[[7.0 5.0 7.0],[9.0 8.0 1.0E9],[7.0 4.0 5.0],[7.0 6.0 9.0],[7.0 5.0 5.0],[6.0 4.0 6.0],[7.0 6.0 7.0],[0.0 0.0 0.0],[7.0 5.0 9.0],[5.0 5.0 7.0]]
[[7.0 4.0 9.0],[6.0 6.0 1.0E9],[6.0 4.0 9.0],[6.0 5.0 9.0],[7.0 5.0 8.0],[5.0 4.0 5.0],[6.0 7.0 6.0],[8.0 6.0 6.0],[0.0 0.0 0.0],[5.0 5.0 7.0]]
[[7.0 4.0 8.0],[7.0 5.0 1.0E9],[7.0 6.0 8.0],[5.0 7.0 6.0],[8.0 6.0 6.0],[6.0 4.0 7.0],[5.0 5.0 8.0],[9.0 5.0 9.0],[7.0 5.0 6.0],[0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0],[8.0 8.0 1.0E9],[6.0 4.0 8.0],[6.0 8.0 7.0],[8.0 4.0 8.0],[8.0 5.0 6.0],[7.0 6.0 6.0],[8.0 6.0 7.0],[9.0 6.0 7.0],[8.0 4.0 6.0]]
[[9.0 5.0 7.0],[0.0 0.0 0.0],[9.0 5.0 8.0],[6.0 5.0 7.0],[7.0 5.0 7.0],[6.0 4.0 7.0],[6.0 5.0 9.0],[9.0 6.0 9.0],[5.0 4.0 7.0],[6.0 4.0 6.0]]
[[6.0 4.0 5.0],[9.0 6.0 1.0E9],[0.0 0.0 0.0],[7.0 6.0 9.0],[7.0 6.0 7.0],[6.0 3.0 7.0],[7.0 6.0 6.0],[6.0 4.0 6.0],[8.0 4.0 7.0],[9.0 5.0 5.0]]
[[6.0 4.0 7.0],[9.0 7.0 1.0E9],[9.0 5.0 9.0],[0.0 0.0 0.0],[7.0 6.0 7.0],[8.0 4.0 6.0],[6.0 5.0 6.0],[5.0 5.0 8.0],[8.0 5.0 6.0],[6.0 5.0 5.0]]
[[9.0 6.0 9.0],[6.0 8.0 1.0E9],[7.0 4.0 7.0],[8.0 6.0 7.0],[0.0 0.0 0.0],[8.0 3.0 6.0],[9.0 4.0 9.0],[9.0 6.0 9.0],[7.0 6.0 7.0],[7.0 4.0 6.0]]
[[7.0 6.0 8.0],[6.0 7.0 1.0E9],[7.0 4.0 7.0],[6.0 7.0 9.0],[6.0 6.0 6.0],[0.0 0.0 0.0],[7.0 5.0 9.0],[8.0 5.0 9.0],[5.0 4.0 9.0],[6.0 4.0 6.0]]
[[6.0 5.0 9.0],[6.0 5.0 1.0E9],[8.0 6.0 9.0],[6.0 6.0 9.0],[8.0 6.0 9.0],[9.0 5.0 8.0],[0.0 0.0 0.0],[5.0 6.0 7.0],[8.0 6.0 8.0],[5.0 4.0 6.0]]
[[7.0 5.0 7.0],[9.0 8.0 1.0E9],[7.0 4.0 5.0],[7.0 6.0 9.0],[7.0 5.0 5.0],[6.0 4.0 6.0],[7.0 6.0 7.0],[0.0 0.0 0.0],[7.0 5.0 9.0],[5.0 5.0 7.0]]
[[7.0 4.0 9.0],[6.0 6.0 1.0E9],[6.0 4.0 9.0],[6.0 5.0 9.0],[7.0 5.0 8.0],[5.0 4.0 5.0],[6.0 7.0 6.0],[8.0 6.0 6.0],[0.0 0.0 0.0],[5.0 5.0 7.0]]
[[7.0 4.0 8.0],[7.0 5.0 1.0E9],[7.0 6.0 8.0],[5.0 7.0 6.0],[8.0 6.0 6.0],[6.0 4.0 7.0],[5.0 5.0 8.0],[9.0 5.0 9.0],[7.0 5.0 6.0],[0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2];
