N = 10;
T = 14;
K = 3;
C = 135.0;
furnance = 1;
color = 6;
machines = [1 2 3];
products = [176 180 3 65 256 205 161 48 182 466];
MINik = [[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0]];
MAXik = [[16.0 8.0 16.0],[16.0 8.0 0.0],[16.0 8.0 16.0],[16.0 8.0 0.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[16.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0]];
Pik = [[4.43232 4.43232 4.43232],[5.334336 5.334336 5.334336],[3.820608 3.820608 3.820608],[4.49064 4.49064 4.49064],[3.564 3.564 3.564],[5.346 5.346 5.346],[4.19904 4.19904 4.19904],[4.51008 4.51008 4.51008],[4.20552 4.20552 4.20552],[4.54896 4.54896 4.54896]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0],[0.0 0.0 0.0 0.0 0.0 0.0 68.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0],[0.0 0.0 0.0 0.0 0.0 0.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0],[0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0],[0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 45.0],[0.0 0.0 0.0 0.0 0.0 0.0 34.0 0.0 0.0 0.0 0.0 0.0 0.0 34.0],[0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0],[0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0],[0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0],[0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0]];
Sijk = [[[0.0 0.0 0.0],[6.0 7.0 1.0E9],[8.0 5.0 5.0],[8.0 5.0 1.0E9],[1.0E9 4.0 8.0],[1.0E9 8.0 7.0],[1.0E9 6.0 8.0],[6.0 6.0 6.0],[1.0E9 6.0 7.0],[1.0E9 5.0 9.0]]
[[9.0 5.0 7.0],[0.0 0.0 0.0],[8.0 6.0 8.0],[8.0 7.0 1.0E9],[1.0E9 4.0 6.0],[1.0E9 7.0 7.0],[1.0E9 6.0 8.0],[7.0 5.0 7.0],[1.0E9 5.0 9.0],[1.0E9 6.0 7.0]]
[[7.0 7.0 8.0],[8.0 5.0 1.0E9],[0.0 0.0 0.0],[9.0 5.0 1.0E9],[1.0E9 5.0 7.0],[1.0E9 9.0 9.0],[1.0E9 7.0 6.0],[9.0 5.0 6.0],[1.0E9 5.0 6.0],[1.0E9 6.0 7.0]]
[[7.0 6.0 8.0],[8.0 6.0 1.0E9],[8.0 6.0 7.0],[0.0 0.0 0.0],[1.0E9 5.0 6.0],[1.0E9 6.0 7.0],[1.0E9 4.0 6.0],[8.0 4.0 5.0],[1.0E9 4.0 7.0],[1.0E9 6.0 6.0]]
[[9.0 5.0 9.0],[7.0 9.0 1.0E9],[8.0 6.0 8.0],[7.0 6.0 1.0E9],[0.0 0.0 0.0],[1.0E9 7.0 8.0],[1.0E9 7.0 6.0],[6.0 5.0 8.0],[1.0E9 6.0 7.0],[1.0E9 7.0 9.0]]
[[7.0 6.0 9.0],[6.0 5.0 1.0E9],[9.0 5.0 6.0],[9.0 6.0 1.0E9],[1.0E9 4.0 9.0],[0.0 0.0 0.0],[1.0E9 5.0 6.0],[7.0 6.0 7.0],[1.0E9 4.0 6.0],[1.0E9 7.0 9.0]]
[[7.0 7.0 7.0],[6.0 5.0 1.0E9],[5.0 6.0 7.0],[7.0 7.0 1.0E9],[1.0E9 4.0 9.0],[1.0E9 5.0 8.0],[0.0 0.0 0.0],[6.0 4.0 9.0],[1.0E9 4.0 8.0],[1.0E9 7.0 8.0]]
