N = 20;
T = 28;
K = 4;
C = 240.0;
furnance = 6;
color = 5;
machines = [17 18 19 20];
products = [277 311 312 272 514 336 353 407 342 228 451 339 337 440 496 131 279 305 485 97];
MINik = [[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0]];
MAXik = [[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[0.0 20.0 16.0 0.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[0.0 20.0 16.0 0.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[0.0 0.0 16.0 0.0],[0.0 0.0 16.0 0.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0]];
Pik = [[2.395008 2.395008 2.395008 2.395008],[2.386584 2.386584 2.386584 2.386584],[2.3736240000000004 2.3736240000000004 2.3736240000000004 2.3736240000000004],[2.87712 2.87712 2.87712 2.87712],[2.936736 2.936736 2.936736 2.936736],[3.0629664000000005 3.0629664000000005 3.0629664000000005 3.0629664000000005],[2.881008 2.881008 2.881008 2.881008],[3.58668 3.58668 3.58668 3.58668],[2.99376 2.99376 2.99376 2.99376],[2.53692 2.53692 2.53692 2.53692],[2.5777439999999996 2.5777439999999996 2.5777439999999996 2.5777439999999996],[2.375568 2.375568 2.375568 2.375568],[2.5272 2.5272 2.5272 2.5272],[2.835 2.835 2.835 2.835],[2.939328 2.939328 2.939328 2.939328],[2.61144 2.61144 2.61144 2.61144],[2.6244 2.6244 2.6244 2.6244],[2.43 2.43 2.43 2.43],[2.835 2.835 2.835 2.835],[2.43 2.43 2.43 2.43]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0],[0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 30.0],[0.0 0.0 0.0 0.0 0.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 67.0],[0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0],[0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 67.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 68.0],[0.0 0.0 0.0 0.0 0.0 0.0 65.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 67.0],[0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 65.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 69.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 40.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 41.0 0.0 0.0 0.0 0.0 0.0 0.0 41.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0],[0.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 30.0],[0.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0],[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 69.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 41.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0],[0.0 0.0 0.0 0.0 0.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 31.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0],[0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 68.0 0.0 0.0 0.0 0.0 0.0 0.0 45.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0],[0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 54.0 0.0 0.0 0.0 0.0 0.0 0.0 31.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[6.0 7.0 6.0 3.0],[9.0 9.0 5.0 4.0],[11.0 7.0 7.0 4.0],[9.0 7.0 6.0 5.0],[7.0 10.0 7.0 5.0],[10.0 8.0 7.0 4.0],[1.0E9 7.0 8.0 1.0E9],[12.0 10.0 8.0 4.0],[9.0 8.0 8.0 3.0],[1.0E9 10.0 7.0 1.0E9],[7.0 8.0 7.0 3.0],[8.0 8.0 9.0 3.0],[1.0E9 1.0E9 7.0 1.0E9],[1.0E9 1.0E9 10.0 1.0E9],[7.0 10.0 5.0 3.0],[10.0 8.0 7.0 4.0],[10.0 9.0 6.0 3.0],[8.0 8.0 6.0 3.0],[7.0 6.0 7.0 3.0]]
[[6.0 8.0 8.0 3.0],[0.0 0.0 0.0 0.0],[9.0 6.0 6.0 4.0],[9.0 9.0 9.0 4.0],[8.0 12.0 9.0 4.0],[12.0 7.0 10.0 4.0],[11.0 9.0 6.0 4.0],[1.0E9 7.0 10.0 1.0E9],[11.0 12.0 9.0 4.0],[6.0 8.0 6.0 3.0],[1.0E9 9.0 6.0 1.0E9],[10.0 7.0 5.0 4.0],[8.0 10.0 6.0 4.0],[1.0E9 1.0E9 7.0 1.0E9],[1.0E9 1.0E9 8.0 1.0E9],[11.0 7.0 7.0 4.0],[9.0 7.0 8.0 4.0],[8.0 6.0 8.0 3.0],[8.0 11.0 7.0 4.0],[7.0 10.0 7.0 3.0]]
[[10.0 8.0 6.0 3.0],[7.0 8.0 7.0 4.0],[0.0 0.0 0.0 0.0],[12.0 12.0 6.0 3.0],[7.0 11.0 5.0 4.0],[11.0 10.0 7.0 5.0],[11.0 9.0 9.0 3.0],[1.0E9 7.0 7.0 1.0E9],[7.0 7.0 8.0 4.0],[11.0 10.0 8.0 4.0],[1.0E9 6.0 5.0 1.0E9],[8.0 9.0 8.0 4.0],[6.0 6.0 7.0 4.0],[1.0E9 1.0E9 7.0 1.0E9],[1.0E9 1.0E9 8.0 1.0E9],[7.0 8.0 5.0 4.0],[7.0 9.0 9.0 3.0],[8.0 10.0 7.0 4.0],[6.0 7.0 7.0 3.0],[8.0 6.0 7.0 3.0]]
[[6.0 5.0 5.0 4.0],[7.0 10.0 8.0 3.0],[8.0 8.0 7.0 3.0],[0.0 0.0 0.0 0.0],[6.0 10.0 6.0 4.0],[11.0 8.0 8.0 5.0],[10.0 7.0 8.0 5.0],[1.0E9 10.0 9.0 1.0E9],[11.0 12.0 7.0 3.0],[7.0 6.0 6.0 4.0],[1.0E9 8.0 5.0 1.0E9],[6.0 8.0 7.0 4.0],[6.0 7.0 7.0 3.0],[1.0E9 1.0E9 6.0 1.0E9],[1.0E9 1.0E9 9.0 1.0E9],[9.0 8.0 7.0 5.0],[9.0 6.0 9.0 3.0],[7.0 8.0 6.0 4.0],[10.0 11.0 8.0 4.0],[8.0 9.0 5.0 3.0]]
[[9.0 7.0 5.0 4.0],[5.0 8.0 8.0 4.0],[9.0 10.0 7.0 3.0],[12.0 10.0 6.0 5.0],[0.0 0.0 0.0 0.0],[9.0 12.0 8.0 3.0],[8.0 7.0 8.0 4.0],[1.0E9 8.0 9.0 1.0E9],[12.0 10.0 7.0 5.0],[9.0 7.0 5.0 3.0],[1.0E9 7.0 6.0 1.0E9],[8.0 6.0 6.0 4.0],[8.0 6.0 8.0 3.0],[1.0E9 1.0E9 6.0 1.0E9],[1.0E9 1.0E9 7.0 1.0E9],[7.0 7.0 8.0 4.0],[10.0 10.0 7.0 4.0],[9.0 10.0 4.0 4.0],[9.0 9.0 9.0 3.0],[5.0 9.0 8.0 4.0]]
[[10.0 7.0 5.0 3.0],[9.0 9.0 7.0 3.0],[9.0 9.0 8.0 3.0],[9.0 8.0 7.0 5.0],[10.0 9.0 9.0 3.0],[0.0 0.0 0.0 0.0],[11.0 10.0 10.0 5.0],[1.0E9 8.0 12.0 1.0E9],[9.0 11.0 6.0 5.0],[8.0 7.0 6.0 4.0],[1.0E9 6.0 7.0 1.0E9],[6.0 7.0 6.0 4.0],[9.0 11.0 6.0 3.0],[1.0E9 1.0E9 8.0 1.0E9],[1.0E9 1.0E9 8.0 1.0E9],[7.0 10.0 8.0 3.0],[9.0 9.0 5.0 4.0],[7.0 6.0 7.0 3.0],[9.0 10.0 7.0 3.0],[7.0 9.0 7.0 4.0]]
