N = 10;
T = 14;
K = 3;
C = 135.0;
furnance = 1;
color = 5;
machines = [1 2 3];
products = [102 107 206 245 455 177 469 181 43 150];
MINik = [[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0]];
MAXik = [[16.0 8.0 0.0],[16.0 8.0 0.0],[16.0 8.0 0.0],[16.0 8.0 16.0],[0.0 8.0 16.0],[16.0 8.0 0.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[16.0 8.0 16.0]];
Pik = [[5.184 5.184 5.184],[4.86 4.86 4.86],[5.0625 5.0625 5.0625],[2.6231039999999997 2.6231039999999997 2.6231039999999997],[3.7179 3.7179 3.7179],[4.97016 4.97016 4.97016],[5.71536 5.71536 5.71536],[4.20552 4.20552 4.20552],[3.73248 3.73248 3.73248],[2.86416 2.86416 2.86416]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0],[0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0],[0.0 0.0 0.0 0.0 0.0 0.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0],[0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0],[0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0],[0.0 0.0 0.0 0.0 0.0 0.0 31.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0],[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0],[0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0],[0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 54.0]];
Sijk = [[[0.0 0.0 0.0],[6.0 5.0 1.0E9],[9.0 6.0 1.0E9],[6.0 4.0 6.0],[1.0E9 4.0 7.0],[8.0 6.0 1.0E9],[1.0E9 6.0 7.0],[1.0E9 7.0 6.0],[1.0E9 5.0 8.0],[9.0 4.0 6.0]]
[[7.0 7.0 1.0E9],[0.0 0.0 0.0],[6.0 8.0 1.0E9],[8.0 3.0 8.0],[1.0E9 5.0 9.0],[8.0 6.0 1.0E9],[1.0E9 5.0 7.0],[1.0E9 5.0 8.0],[1.0E9 6.0 9.0],[9.0 5.0 9.0]]
[[9.0 8.0 1.0E9],[7.0 6.0 1.0E9],[0.0 0.0 0.0],[6.0 4.0 5.0],[1.0E9 4.0 7.0],[6.0 7.0 1.0E9],[1.0E9 8.0 7.0],[1.0E9 7.0 8.0],[1.0E9 4.0 9.0],[9.0 5.0 9.0]]
[[8.0 9.0 1.0E9],[6.0 5.0 1.0E9],[6.0 6.0 1.0E9],[0.0 0.0 0.0],[1.0E9 4.0 8.0],[6.0 7.0 1.0E9],[1.0E9 8.0 6.0],[1.0E9 6.0 7.0],[1.0E9 5.0 6.0],[7.0 3.0 6.0]]
[[5.0 7.0 1.0E9],[5.0 7.0 1.0E9],[6.0 5.0 1.0E9],[5.0 4.0 7.0],[0.0 0.0 0.0],[7.0 7.0 1.0E9],[1.0E9 5.0 8.0],[1.0E9 5.0 6.0],[1.0E9 6.0 7.0],[7.0 4.0 7.0]]
[[6.0 7.0 1.0E9],[5.0 7.0 1.0E9],[9.0 7.0 1.0E9],[7.0 3.0 6.0],[1.0E9 4.0 7.0],[0.0 0.0 0.0],[1.0E9 7.0 6.0],[1.0E9 4.0 6.0],[1.0E9 6.0 9.0],[6.0 3.0 8.0]]
[[9.0 7.0 1.0E9],[9.0 6.0 1.0E9],[9.0 6.0 1.0E9],[6.0 3.0 5.0],[1.0E9 6.0 9.0],[6.0 6.0 1.0E9],[0.0 0.0 0.0],[1.0E9 6.0 7.0],[1.0E9 4.0 6.0],[6.0 4.0 9.0]]
[[5.0 6.0 1.0E9],[9.0 5.0 1.0E9],[6.0 7.0 1.0E9],[6.0 3.0 7.0],[1.0E9 6.0 6.0],[8.0 5.0 1.0E9],[1.0E9 5.0 7.0],[0.0 0.0 0.0],[1.0E9 6.0 8.0],[7.0 4.0 9.0]]
