N = 20;
T = 28;
K = 5;
C = 365.0;
furnance = 2;
color = 2;
machines = [4 5 6 7 8];
products = [73 195 130 438 171 53 172 240 71 157 146 109 413 202 411 136 187 126 423 169];
MINik = [[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0]];
MAXik = [[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0]];
Pik = [[2.128266 2.128266 2.128266 2.128266 2.128266],[4.4933616 4.4933616 4.4933616 4.4933616 4.4933616],[2.6499312 2.6499312 2.6499312 2.6499312 2.6499312],[4.4149518 4.4149518 4.4149518 4.4149518 4.4149518],[4.608576 4.608576 4.608576 4.608576 4.608576],[1.36209024 1.36209024 1.36209024 1.36209024 1.36209024],[4.3781472 4.3781472 4.3781472 4.3781472 4.3781472],[3.2089130640000003 3.2089130640000003 3.2089130640000003 3.2089130640000003 3.2089130640000003],[2.0066508 2.0066508 2.0066508 2.0066508 2.0066508],[2.88036 2.88036 2.88036 2.88036 2.88036],[2.112264 2.112264 2.112264 2.112264 2.112264],[1.12014 1.12014 1.12014 1.12014 1.12014],[4.3781472 4.3781472 4.3781472 4.3781472 4.3781472],[4.928616 4.928616 4.928616 4.928616 4.928616],[3.936492 3.936492 3.936492 3.936492 3.936492],[2.784348 2.784348 2.784348 2.784348 2.784348],[3.6868608000000003 3.6868608000000003 3.6868608000000003 3.6868608000000003 3.6868608000000003],[2.5616001600000002 2.5616001600000002 2.5616001600000002 2.5616001600000002 2.5616001600000002],[4.4933616 4.4933616 4.4933616 4.4933616 4.4933616],[4.576572 4.576572 4.576572 4.576572 4.576572]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 95.0 0.0 0.0 0.0 0.0 0.0 0.0 34.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 34.0],[0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 99.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0],[0.0 0.0 0.0 0.0 0.0 0.0 42.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 104.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0],[0.0 0.0 0.0 0.0 0.0 0.0 102.0 0.0 0.0 0.0 0.0 0.0 0.0 99.0 0.0 0.0 0.0 0.0 0.0 0.0 104.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0],[0.0 0.0 0.0 0.0 0.0 0.0 17.0 0.0 0.0 0.0 0.0 0.0 0.0 43.0 0.0 0.0 0.0 0.0 0.0 0.0 34.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 0.0 0.0 0.0 0.0 0.0 0.0 105.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0],[0.0 0.0 0.0 0.0 0.0 0.0 102.0 0.0 0.0 0.0 0.0 0.0 0.0 92.0 0.0 0.0 0.0 0.0 0.0 0.0 102.0 0.0 0.0 0.0 0.0 0.0 0.0 92.0],[0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0],[0.0 0.0 0.0 0.0 0.0 0.0 102.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 99.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0],[0.0 0.0 0.0 0.0 0.0 0.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 67.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0],[0.0 0.0 0.0 0.0 0.0 0.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0 17.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0],[0.0 0.0 0.0 0.0 0.0 0.0 102.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 0.0 0.0 0.0 0.0 0.0 0.0 103.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0],[0.0 0.0 0.0 0.0 0.0 0.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 103.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0],[0.0 0.0 0.0 0.0 0.0 0.0 99.0 0.0 0.0 0.0 0.0 0.0 0.0 102.0 0.0 0.0 0.0 0.0 0.0 0.0 62.0 0.0 0.0 0.0 0.0 0.0 0.0 98.0],[0.0 0.0 0.0 0.0 0.0 0.0 103.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 35.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 104.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 40.0],[0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 103.0],[0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 99.0]];
Sijk = [[[0.0 0.0 0.0 0.0 0.0],[8.0 13.0 1.0E9 11.0 13.0],[7.0 5.0 10.0 8.0 6.0],[14.0 13.0 1.0E9 11.0 10.0],[8.0 11.0 1.0E9 12.0 8.0],[3.0 5.0 4.0 6.0 5.0],[10.0 12.0 1.0E9 8.0 9.0],[10.0 7.0 13.0 10.0 13.0],[6.0 7.0 6.0 8.0 7.0],[7.0 8.0 7.0 12.0 12.0],[5.0 7.0 7.0 6.0 7.0],[3.0 2.0 3.0 3.0 5.0],[13.0 13.0 1.0E9 14.0 14.0],[14.0 11.0 1.0E9 9.0 12.0],[12.0 7.0 1.0E9 10.0 13.0],[8.0 6.0 6.0 7.0 8.0],[7.0 7.0 1.0E9 15.0 8.0],[5.0 7.0 7.0 9.0 9.0],[13.0 8.0 12.0 11.0 12.0],[12.0 8.0 1.0E9 10.0 9.0]]
[[7.0 5.0 7.0 7.0 9.0],[0.0 0.0 0.0 0.0 0.0],[5.0 5.0 10.0 10.0 11.0],[12.0 8.0 1.0E9 13.0 12.0],[15.0 15.0 1.0E9 14.0 14.0],[3.0 4.0 5.0 5.0 6.0],[14.0 12.0 1.0E9 11.0 12.0],[10.0 8.0 8.0 11.0 10.0],[4.0 5.0 6.0 6.0 6.0],[7.0 8.0 11.0 9.0 9.0],[5.0 7.0 7.0 7.0 7.0],[3.0 4.0 3.0 5.0 5.0],[14.0 11.0 1.0E9 9.0 11.0],[12.0 14.0 1.0E9 14.0 14.0],[9.0 9.0 1.0E9 12.0 9.0],[6.0 8.0 9.0 11.0 7.0],[10.0 11.0 1.0E9 8.0 10.0],[8.0 6.0 8.0 10.0 11.0],[14.0 12.0 12.0 15.0 8.0],[12.0 10.0 1.0E9 14.0 15.0]]
[[6.0 4.0 7.0 6.0 5.0],[8.0 13.0 1.0E9 11.0 15.0],[0.0 0.0 0.0 0.0 0.0],[11.0 13.0 1.0E9 11.0 10.0],[14.0 13.0 1.0E9 10.0 12.0],[3.0 4.0 6.0 4.0 5.0],[11.0 8.0 1.0E9 13.0 13.0],[10.0 7.0 12.0 10.0 9.0],[5.0 7.0 5.0 6.0 8.0],[6.0 9.0 12.0 10.0 10.0],[7.0 4.0 6.0 7.0 7.0],[3.0 3.0 3.0 5.0 4.0],[11.0 9.0 1.0E9 11.0 9.0],[10.0 12.0 1.0E9 11.0 11.0],[11.0 10.0 1.0E9 10.0 11.0],[6.0 7.0 12.0 9.0 11.0],[12.0 11.0 1.0E9 9.0 12.0],[5.0 6.0 8.0 10.0 7.0],[13.0 10.0 9.0 14.0 12.0],[15.0 13.0 1.0E9 13.0 10.0]]
[[6.0 7.0 6.0 6.0 8.0],[10.0 9.0 1.0E9 9.0 14.0],[5.0 9.0 6.0 10.0 6.0],[0.0 0.0 0.0 0.0 0.0],[15.0 12.0 1.0E9 8.0 13.0],[4.0 4.0 6.0 6.0 3.0],[14.0 9.0 1.0E9 11.0 15.0],[10.0 8.0 12.0 11.0 8.0],[5.0 7.0 5.0 5.0 8.0],[7.0 8.0 7.0 8.0 7.0],[6.0 5.0 6.0 8.0 7.0],[4.0 3.0 5.0 4.0 4.0],[13.0 12.0 1.0E9 15.0 9.0],[14.0 13.0 1.0E9 9.0 15.0],[9.0 8.0 1.0E9 13.0 11.0],[9.0 7.0 9.0 8.0 8.0],[9.0 10.0 1.0E9 15.0 14.0],[7.0 7.0 9.0 7.0 10.0],[13.0 13.0 8.0 14.0 8.0],[10.0 14.0 1.0E9 11.0 10.0]]
[[5.0 6.0 7.0 5.0 6.0],[11.0 12.0 1.0E9 10.0 12.0],[6.0 8.0 9.0 6.0 7.0],[11.0 12.0 1.0E9 10.0 10.0],[0.0 0.0 0.0 0.0 0.0],[3.0 3.0 5.0 3.0 6.0],[11.0 11.0 1.0E9 12.0 9.0],[9.0 9.0 9.0 11.0 7.0],[4.0 4.0 8.0 7.0 7.0],[8.0 5.0 12.0 8.0 7.0],[7.0 5.0 6.0 5.0 8.0],[3.0 3.0 3.0 5.0 3.0],[10.0 14.0 1.0E9 9.0 11.0],[13.0 8.0 1.0E9 12.0 10.0],[7.0 9.0 1.0E9 11.0 12.0],[9.0 6.0 10.0 9.0 11.0],[10.0 9.0 1.0E9 15.0 8.0],[6.0 6.0 9.0 7.0 6.0],[13.0 10.0 8.0 14.0 15.0],[8.0 8.0 1.0E9 12.0 11.0]]
[[6.0 7.0 6.0 7.0 6.0],[11.0 15.0 1.0E9 15.0 12.0],[7.0 6.0 7.0 7.0 6.0],[9.0 9.0 1.0E9 15.0 14.0],[15.0 13.0 1.0E9 13.0 10.0],[0.0 0.0 0.0 0.0 0.0],[13.0 13.0 1.0E9 15.0 13.0],[10.0 10.0 8.0 7.0 9.0],[7.0 5.0 6.0 6.0 5.0],[10.0 10.0 10.0 9.0 11.0],[5.0 7.0 7.0 8.0 5.0],[3.0 3.0 5.0 3.0 3.0],[14.0 11.0 1.0E9 13.0 14.0],[14.0 15.0 1.0E9 12.0 14.0],[10.0 12.0 1.0E9 12.0 11.0],[6.0 6.0 8.0 6.0 7.0],[7.0 8.0 1.0E9 9.0 14.0],[8.0 6.0 7.0 10.0 9.0],[9.0 8.0 10.0 10.0 14.0],[8.0 14.0 1.0E9 13.0 8.0]]
