N = 10;
T = 28;
K = 3;
C = 135.0;
furnance = 1;
color = 5;
machines = [1 2 3];
products = [227 247 405 152 36 57 448 44 435 174];
MINik = [[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0]];
MAXik = [[16.0 8.0 16.0],[16.0 8.0 0.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[16.0 0.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0]];
Pik = [[3.172608 3.172608 3.172608],[3.93984 3.93984 3.93984],[2.754 2.754 2.754],[3.64176 3.64176 3.64176],[3.42144 3.42144 3.42144],[3.73248 3.73248 3.73248],[2.830464 2.830464 2.830464],[3.3696 3.3696 3.3696],[4.46958 4.46958 4.46958],[3.6936 3.6936 3.6936]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 72.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0],[0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0],[0.0 0.0 0.0 0.0 0.0 0.0 52.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0],[0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 69.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0],[0.0 0.0 0.0 0.0 0.0 0.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 21.0],[0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 72.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0],[0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 43.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 43.0],[0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 78.0]];
Sijk = [[[0.0 0.0 0.0],[6.0 6.0 1.0E9],[7.0 4.0 6.0],[5.0 4.0 6.0],[1.0E9 5.0 8.0],[1.0E9 4.0 8.0],[1.0E9 3.0 7.0],[6.0 1.0E9 7.0],[1.0E9 4.0 6.0],[1.0E9 6.0 8.0]]
[[9.0 5.0 9.0],[0.0 0.0 0.0],[9.0 5.0 8.0],[5.0 5.0 6.0],[1.0E9 4.0 9.0],[1.0E9 4.0 7.0],[1.0E9 4.0 7.0],[5.0 1.0E9 5.0],[1.0E9 5.0 8.0],[1.0E9 5.0 8.0]]
[[5.0 4.0 6.0],[6.0 4.0 1.0E9],[0.0 0.0 0.0],[5.0 5.0 8.0],[1.0E9 5.0 5.0],[1.0E9 5.0 6.0],[1.0E9 4.0 9.0],[8.0 1.0E9 8.0],[1.0E9 8.0 9.0],[1.0E9 4.0 6.0]]
[[6.0 4.0 6.0],[7.0 4.0 1.0E9],[8.0 3.0 8.0],[0.0 0.0 0.0],[1.0E9 5.0 9.0],[1.0E9 5.0 8.0],[1.0E9 3.0 6.0],[7.0 1.0E9 9.0],[1.0E9 7.0 9.0],[1.0E9 6.0 5.0]]
[[9.0 4.0 8.0],[8.0 6.0 1.0E9],[5.0 4.0 8.0],[5.0 4.0 6.0],[0.0 0.0 0.0],[1.0E9 4.0 7.0],[1.0E9 3.0 8.0],[9.0 1.0E9 9.0],[1.0E9 4.0 5.0],[1.0E9 6.0 7.0]]
[[5.0 5.0 6.0],[6.0 5.0 1.0E9],[7.0 3.0 6.0],[6.0 4.0 8.0],[1.0E9 5.0 6.0],[0.0 0.0 0.0],[1.0E9 5.0 8.0],[5.0 1.0E9 7.0],[1.0E9 7.0 9.0],[1.0E9 5.0 9.0]]
[[9.0 4.0 6.0],[6.0 4.0 1.0E9],[7.0 4.0 5.0],[6.0 5.0 5.0],[1.0E9 5.0 7.0],[1.0E9 5.0 9.0],[0.0 0.0 0.0],[8.0 1.0E9 9.0],[1.0E9 5.0 6.0],[1.0E9 4.0 6.0]]
[[7.0 4.0 6.0],[6.0 4.0 1.0E9],[8.0 3.0 7.0],[8.0 6.0 9.0],[1.0E9 4.0 8.0],[1.0E9 4.0 7.0],[1.0E9 3.0 5.0],[0.0 0.0 0.0],[1.0E9 6.0 9.0],[1.0E9 5.0 8.0]]
[[8.0 3.0 7.0],[8.0 5.0 1.0E9],[6.0 3.0 8.0],[7.0 5.0 7.0],[1.0E9 5.0 9.0],[1.0E9 5.0 7.0],[1.0E9 4.0 7.0],[8.0 1.0E9 5.0],[0.0 0.0 0.0],[1.0E9 6.0 7.0]]
[[7.0 5.0 8.0],[6.0 4.0 1.0E9],[5.0 5.0 6.0],[6.0 4.0 9.0],[1.0E9 4.0 7.0],[1.0E9 5.0 7.0],[1.0E9 4.0 5.0],[5.0 1.0E9 6.0],[1.0E9 6.0 6.0],[0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0],[6.0 6.0 1.0E9],[7.0 4.0 6.0],[5.0 4.0 6.0],[1.0E9 5.0 8.0],[1.0E9 4.0 8.0],[1.0E9 3.0 7.0],[6.0 1.0E9 7.0],[1.0E9 4.0 6.0],[1.0E9 6.0 8.0]]
[[9.0 5.0 9.0],[0.0 0.0 0.0],[9.0 5.0 8.0],[5.0 5.0 6.0],[1.0E9 4.0 9.0],[1.0E9 4.0 7.0],[1.0E9 4.0 7.0],[5.0 1.0E9 5.0],[1.0E9 5.0 8.0],[1.0E9 5.0 8.0]]
[[5.0 4.0 6.0],[6.0 4.0 1.0E9],[0.0 0.0 0.0],[5.0 5.0 8.0],[1.0E9 5.0 5.0],[1.0E9 5.0 6.0],[1.0E9 4.0 9.0],[8.0 1.0E9 8.0],[1.0E9 8.0 9.0],[1.0E9 4.0 6.0]]
[[6.0 4.0 6.0],[7.0 4.0 1.0E9],[8.0 3.0 8.0],[0.0 0.0 0.0],[1.0E9 5.0 9.0],[1.0E9 5.0 8.0],[1.0E9 3.0 6.0],[7.0 1.0E9 9.0],[1.0E9 7.0 9.0],[1.0E9 6.0 5.0]]
[[9.0 4.0 8.0],[8.0 6.0 1.0E9],[5.0 4.0 8.0],[5.0 4.0 6.0],[0.0 0.0 0.0],[1.0E9 4.0 7.0],[1.0E9 3.0 8.0],[9.0 1.0E9 9.0],[1.0E9 4.0 5.0],[1.0E9 6.0 7.0]]
[[5.0 5.0 6.0],[6.0 5.0 1.0E9],[7.0 3.0 6.0],[6.0 4.0 8.0],[1.0E9 5.0 6.0],[0.0 0.0 0.0],[1.0E9 5.0 8.0],[5.0 1.0E9 7.0],[1.0E9 7.0 9.0],[1.0E9 5.0 9.0]]
[[9.0 4.0 6.0],[6.0 4.0 1.0E9],[7.0 4.0 5.0],[6.0 5.0 5.0],[1.0E9 5.0 7.0],[1.0E9 5.0 9.0],[0.0 0.0 0.0],[8.0 1.0E9 9.0],[1.0E9 5.0 6.0],[1.0E9 4.0 6.0]]
[[7.0 4.0 6.0],[6.0 4.0 1.0E9],[8.0 3.0 7.0],[8.0 6.0 9.0],[1.0E9 4.0 8.0],[1.0E9 4.0 7.0],[1.0E9 3.0 5.0],[0.0 0.0 0.0],[1.0E9 6.0 9.0],[1.0E9 5.0 8.0]]
[[8.0 3.0 7.0],[8.0 5.0 1.0E9],[6.0 3.0 8.0],[7.0 5.0 7.0],[1.0E9 5.0 9.0],[1.0E9 5.0 7.0],[1.0E9 4.0 7.0],[8.0 1.0E9 5.0],[0.0 0.0 0.0],[1.0E9 6.0 7.0]]
[[7.0 5.0 8.0],[6.0 4.0 1.0E9],[5.0 5.0 6.0],[6.0 4.0 9.0],[1.0E9 4.0 7.0],[1.0E9 5.0 7.0],[1.0E9 4.0 5.0],[5.0 1.0E9 6.0],[1.0E9 6.0 6.0],[0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2];
