N = 10;
T = 56;
K = 4;
C = 240.0;
furnance = 6;
color = 3;
machines = [17 18 19 20];
products = [238 232 244 66 239 243 223 242 10 231];
MINik = [[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0]];
MAXik = [[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[0.0 20.0 16.0 0.0],[0.0 20.0 16.0 0.0],[20.0 20.0 16.0 8.0],[0.0 0.0 16.0 8.0],[20.0 20.0 16.0 8.0]];
Pik = [[3.67416 3.67416 3.67416 3.67416],[3.4992 3.4992 3.4992 3.4992],[3.38742 3.38742 3.38742 3.38742],[2.90304 2.90304 2.90304 2.90304],[3.400704 3.400704 3.400704 3.400704],[3.38742 3.38742 3.38742 3.38742],[4.0824 4.0824 4.0824 4.0824],[3.38742 3.38742 3.38742 3.38742],[3.888 3.888 3.888 3.888],[3.400704 3.400704 3.400704 3.400704]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 82.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 131.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 82.0 0.0 0.0 0.0 0.0 0.0 0.0 82.0],[0.0 0.0 0.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 138.0 0.0 0.0 0.0 0.0 0.0 0.0 140.0 0.0 0.0 0.0 0.0 0.0 0.0 137.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 135.0 0.0 0.0 0.0 0.0 0.0 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 111.0],[0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 43.0 0.0 0.0 0.0 0.0 0.0 0.0 130.0 0.0 0.0 0.0 0.0 0.0 0.0 43.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 108.0 0.0 0.0 0.0 0.0 0.0 0.0 21.0],[0.0 0.0 0.0 0.0 0.0 0.0 111.0 0.0 0.0 0.0 0.0 0.0 0.0 83.0 0.0 0.0 0.0 0.0 0.0 0.0 111.0 0.0 0.0 0.0 0.0 0.0 0.0 83.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 133.0 0.0 0.0 0.0 0.0 0.0 0.0 111.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0],[0.0 0.0 0.0 0.0 0.0 0.0 133.0 0.0 0.0 0.0 0.0 0.0 0.0 54.0 0.0 0.0 0.0 0.0 0.0 0.0 108.0 0.0 0.0 0.0 0.0 0.0 0.0 119.0 0.0 0.0 0.0 0.0 0.0 0.0 108.0 0.0 0.0 0.0 0.0 0.0 0.0 128.0 0.0 0.0 0.0 0.0 0.0 0.0 108.0 0.0 0.0 0.0 0.0 0.0 0.0 136.0],[0.0 0.0 0.0 0.0 0.0 0.0 43.0 0.0 0.0 0.0 0.0 0.0 0.0 131.0 0.0 0.0 0.0 0.0 0.0 0.0 54.0 0.0 0.0 0.0 0.0 0.0 0.0 108.0 0.0 0.0 0.0 0.0 0.0 0.0 43.0 0.0 0.0 0.0 0.0 0.0 0.0 54.0 0.0 0.0 0.0 0.0 0.0 0.0 86.0 0.0 0.0 0.0 0.0 0.0 0.0 54.0],[0.0 0.0 0.0 0.0 0.0 0.0 132.0 0.0 0.0 0.0 0.0 0.0 0.0 65.0 0.0 0.0 0.0 0.0 0.0 0.0 65.0 0.0 0.0 0.0 0.0 0.0 0.0 117.0 0.0 0.0 0.0 0.0 0.0 0.0 65.0 0.0 0.0 0.0 0.0 0.0 0.0 134.0 0.0 0.0 0.0 0.0 0.0 0.0 117.0 0.0 0.0 0.0 0.0 0.0 0.0 133.0],[0.0 0.0 0.0 0.0 0.0 0.0 139.0 0.0 0.0 0.0 0.0 0.0 0.0 54.0 0.0 0.0 0.0 0.0 0.0 0.0 132.0 0.0 0.0 0.0 0.0 0.0 0.0 97.0 0.0 0.0 0.0 0.0 0.0 0.0 135.0 0.0 0.0 0.0 0.0 0.0 0.0 131.0 0.0 0.0 0.0 0.0 0.0 0.0 133.0 0.0 0.0 0.0 0.0 0.0 0.0 140.0],[0.0 0.0 0.0 0.0 0.0 0.0 49.0 0.0 0.0 0.0 0.0 0.0 0.0 24.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0],[0.0 0.0 0.0 0.0 0.0 0.0 54.0 0.0 0.0 0.0 0.0 0.0 0.0 133.0 0.0 0.0 0.0 0.0 0.0 0.0 54.0 0.0 0.0 0.0 0.0 0.0 0.0 108.0 0.0 0.0 0.0 0.0 0.0 0.0 136.0 0.0 0.0 0.0 0.0 0.0 0.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 137.0 0.0 0.0 0.0 0.0 0.0 0.0 134.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[7.0 10.0 8.0 4.0],[9.0 10.0 11.0 4.0],[12.0 10.0 9.0 3.0],[11.0 11.0 6.0 5.0],[1.0E9 11.0 8.0 1.0E9],[1.0E9 8.0 10.0 1.0E9],[12.0 8.0 9.0 5.0],[1.0E9 1.0E9 8.0 4.0],[12.0 8.0 7.0 5.0]]
[[11.0 10.0 8.0 6.0],[0.0 0.0 0.0 0.0],[8.0 7.0 9.0 5.0],[9.0 7.0 6.0 3.0],[12.0 7.0 7.0 5.0],[1.0E9 9.0 11.0 1.0E9],[1.0E9 11.0 7.0 1.0E9],[10.0 12.0 10.0 5.0],[1.0E9 1.0E9 10.0 5.0],[9.0 12.0 6.0 3.0]]
[[12.0 8.0 10.0 5.0],[9.0 8.0 8.0 5.0],[0.0 0.0 0.0 0.0],[7.0 8.0 7.0 4.0],[7.0 7.0 10.0 3.0],[1.0E9 9.0 11.0 1.0E9],[1.0E9 8.0 8.0 1.0E9],[11.0 10.0 10.0 5.0],[1.0E9 1.0E9 9.0 6.0],[12.0 10.0 9.0 5.0]]
[[9.0 9.0 11.0 4.0],[10.0 11.0 10.0 5.0],[11.0 7.0 10.0 4.0],[0.0 0.0 0.0 0.0],[11.0 12.0 9.0 5.0],[1.0E9 12.0 10.0 1.0E9],[1.0E9 12.0 8.0 1.0E9],[10.0 8.0 10.0 5.0],[1.0E9 1.0E9 7.0 5.0],[7.0 10.0 8.0 5.0]]
[[10.0 11.0 7.0 5.0],[9.0 8.0 9.0 6.0],[10.0 11.0 11.0 5.0],[9.0 7.0 8.0 3.0],[0.0 0.0 0.0 0.0],[1.0E9 12.0 6.0 1.0E9],[1.0E9 9.0 12.0 1.0E9],[7.0 7.0 6.0 3.0],[1.0E9 1.0E9 9.0 6.0],[9.0 7.0 10.0 4.0]]
[[12.0 9.0 8.0 5.0],[7.0 8.0 8.0 5.0],[9.0 7.0 10.0 6.0],[9.0 8.0 6.0 5.0],[8.0 8.0 7.0 4.0],[0.0 0.0 0.0 0.0],[1.0E9 11.0 11.0 1.0E9],[12.0 11.0 10.0 5.0],[1.0E9 1.0E9 7.0 6.0],[8.0 10.0 9.0 6.0]]
