N = 10;
T = 56;
K = 3;
C = 135.0;
furnance = 1;
color = 5;
machines = [1 2 3];
products = [150 403 177 206 102 469 408 452 447 406];
MINik = [[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0]];
MAXik = [[16.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 0.0],[16.0 8.0 0.0],[16.0 8.0 0.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[16.0 8.0 16.0]];
Pik = [[2.86416 2.86416 2.86416],[2.97432 2.97432 2.97432],[4.97016 4.97016 4.97016],[5.0625 5.0625 5.0625],[5.184 5.184 5.184],[5.71536 5.71536 5.71536],[4.9572 4.9572 4.9572],[3.7093075200000003 3.7093075200000003 3.7093075200000003],[2.830464 2.830464 2.830464],[3.888 3.888 3.888]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 54.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0],[0.0 0.0 0.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0],[0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0 31.0 0.0 0.0 0.0 0.0 0.0 0.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 63.0],[0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0],[0.0 0.0 0.0 0.0 0.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0],[0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0],[0.0 0.0 0.0 0.0 0.0 0.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0 31.0 0.0 0.0 0.0 0.0 0.0 0.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 31.0 0.0 0.0 0.0 0.0 0.0 0.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0],[0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 72.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0],[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 54.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 72.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0],[0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 24.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0]];
Sijk = [[[0.0 0.0 0.0],[5.0 4.0 9.0],[9.0 6.0 1.0E9],[9.0 6.0 1.0E9],[5.0 5.0 1.0E9],[1.0E9 8.0 6.0],[1.0E9 7.0 6.0],[1.0E9 4.0 5.0],[1.0E9 3.0 8.0],[9.0 6.0 9.0]]
[[9.0 5.0 8.0],[0.0 0.0 0.0],[9.0 7.0 1.0E9],[7.0 5.0 1.0E9],[6.0 5.0 1.0E9],[1.0E9 8.0 9.0],[1.0E9 8.0 6.0],[1.0E9 5.0 8.0],[1.0E9 5.0 9.0],[9.0 5.0 9.0]]
[[9.0 5.0 5.0],[6.0 4.0 9.0],[0.0 0.0 0.0],[8.0 5.0 1.0E9],[7.0 7.0 1.0E9],[1.0E9 8.0 5.0],[1.0E9 5.0 7.0],[1.0E9 6.0 9.0],[1.0E9 5.0 7.0],[7.0 7.0 8.0]]
[[7.0 4.0 8.0],[8.0 5.0 6.0],[9.0 7.0 1.0E9],[0.0 0.0 0.0],[6.0 8.0 1.0E9],[1.0E9 8.0 7.0],[1.0E9 8.0 9.0],[1.0E9 5.0 6.0],[1.0E9 3.0 9.0],[5.0 4.0 6.0]]
[[9.0 3.0 7.0],[8.0 5.0 9.0],[7.0 5.0 1.0E9],[5.0 5.0 1.0E9],[0.0 0.0 0.0],[1.0E9 8.0 8.0],[1.0E9 5.0 5.0],[1.0E9 6.0 6.0],[1.0E9 4.0 7.0],[6.0 5.0 6.0]]
[[9.0 4.0 9.0],[6.0 4.0 6.0],[8.0 7.0 1.0E9],[7.0 8.0 1.0E9],[6.0 8.0 1.0E9],[0.0 0.0 0.0],[1.0E9 7.0 8.0],[1.0E9 6.0 6.0],[1.0E9 3.0 8.0],[7.0 5.0 7.0]]
[[7.0 5.0 5.0],[6.0 3.0 6.0],[7.0 6.0 1.0E9],[9.0 6.0 1.0E9],[8.0 7.0 1.0E9],[1.0E9 7.0 8.0],[0.0 0.0 0.0],[1.0E9 6.0 5.0],[1.0E9 5.0 9.0],[7.0 5.0 9.0]]
[[9.0 4.0 8.0],[7.0 4.0 9.0],[8.0 6.0 1.0E9],[8.0 8.0 1.0E9],[9.0 7.0 1.0E9],[1.0E9 7.0 6.0],[1.0E9 7.0 8.0],[0.0 0.0 0.0],[1.0E9 4.0 7.0],[8.0 5.0 7.0]]
[[8.0 3.0 9.0],[9.0 4.0 7.0],[9.0 8.0 1.0E9],[9.0 8.0 1.0E9],[9.0 7.0 1.0E9],[1.0E9 8.0 6.0],[1.0E9 6.0 6.0],[1.0E9 6.0 8.0],[0.0 0.0 0.0],[7.0 4.0 8.0]]
[[9.0 5.0 5.0],[8.0 5.0 8.0],[6.0 6.0 1.0E9],[8.0 6.0 1.0E9],[6.0 8.0 1.0E9],[1.0E9 9.0 7.0],[1.0E9 6.0 8.0],[1.0E9 5.0 5.0],[1.0E9 3.0 5.0],[0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0],[5.0 4.0 9.0],[9.0 6.0 1.0E9],[9.0 6.0 1.0E9],[5.0 5.0 1.0E9],[1.0E9 8.0 6.0],[1.0E9 7.0 6.0],[1.0E9 4.0 5.0],[1.0E9 3.0 8.0],[9.0 6.0 9.0]]
[[9.0 5.0 8.0],[0.0 0.0 0.0],[9.0 7.0 1.0E9],[7.0 5.0 1.0E9],[6.0 5.0 1.0E9],[1.0E9 8.0 9.0],[1.0E9 8.0 6.0],[1.0E9 5.0 8.0],[1.0E9 5.0 9.0],[9.0 5.0 9.0]]
[[9.0 5.0 5.0],[6.0 4.0 9.0],[0.0 0.0 0.0],[8.0 5.0 1.0E9],[7.0 7.0 1.0E9],[1.0E9 8.0 5.0],[1.0E9 5.0 7.0],[1.0E9 6.0 9.0],[1.0E9 5.0 7.0],[7.0 7.0 8.0]]
