N = 10;
T = 28;
K = 3;
C = 135.0;
furnance = 1;
color = 6;
machines = [1 2 3];
products = [55 104 115 29 105 213 182 120 11 424];
MINik = [[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0]];
MAXik = [[16.0 8.0 16.0],[16.0 8.0 0.0],[16.0 8.0 16.0],[16.0 8.0 0.0],[16.0 8.0 0.0],[16.0 8.0 0.0],[0.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0]];
Pik = [[4.44528 4.44528 4.44528],[4.9896 4.9896 4.9896],[3.4992 3.4992 3.4992],[4.86 4.86 4.86],[5.346 5.346 5.346],[5.2326 5.2326 5.2326],[4.20552 4.20552 4.20552],[2.916 2.916 2.916],[3.888 3.888 3.888],[4.0824 4.0824 4.0824]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0],[0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0],[0.0 0.0 0.0 0.0 0.0 0.0 79.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 79.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 31.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 62.0],[0.0 0.0 0.0 0.0 0.0 0.0 68.0 0.0 0.0 0.0 0.0 0.0 0.0 68.0 0.0 0.0 0.0 0.0 0.0 0.0 68.0 0.0 0.0 0.0 0.0 0.0 0.0 34.0],[0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 66.0],[0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 49.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 78.0],[0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 52.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0]];
Sijk = [[[0.0 0.0 0.0],[6.0 5.0 1.0E9],[5.0 4.0 7.0],[9.0 4.0 1.0E9],[6.0 7.0 1.0E9],[6.0 5.0 1.0E9],[1.0E9 6.0 6.0],[8.0 5.0 8.0],[9.0 5.0 8.0],[9.0 6.0 8.0]]
[[7.0 7.0 6.0],[0.0 0.0 0.0],[9.0 6.0 5.0],[8.0 6.0 1.0E9],[8.0 7.0 1.0E9],[9.0 5.0 1.0E9],[1.0E9 6.0 7.0],[6.0 4.0 9.0],[7.0 6.0 6.0],[8.0 5.0 6.0]]
[[7.0 7.0 5.0],[9.0 6.0 1.0E9],[0.0 0.0 0.0],[5.0 5.0 1.0E9],[6.0 7.0 1.0E9],[7.0 5.0 1.0E9],[1.0E9 5.0 7.0],[5.0 5.0 8.0],[5.0 5.0 7.0],[6.0 6.0 6.0]]
[[9.0 7.0 6.0],[6.0 8.0 1.0E9],[8.0 4.0 7.0],[0.0 0.0 0.0],[8.0 6.0 1.0E9],[8.0 8.0 1.0E9],[1.0E9 7.0 8.0],[7.0 3.0 5.0],[6.0 5.0 6.0],[7.0 5.0 7.0]]
[[7.0 7.0 5.0],[6.0 7.0 1.0E9],[9.0 4.0 9.0],[6.0 7.0 1.0E9],[0.0 0.0 0.0],[8.0 7.0 1.0E9],[1.0E9 7.0 7.0],[9.0 4.0 6.0],[6.0 5.0 5.0],[7.0 5.0 8.0]]
[[6.0 5.0 7.0],[8.0 5.0 1.0E9],[9.0 5.0 6.0],[7.0 7.0 1.0E9],[6.0 6.0 1.0E9],[0.0 0.0 0.0],[1.0E9 5.0 9.0],[5.0 5.0 6.0],[7.0 4.0 8.0],[7.0 6.0 9.0]]
[[8.0 6.0 8.0],[5.0 5.0 1.0E9],[7.0 6.0 8.0],[8.0 7.0 1.0E9],[6.0 8.0 1.0E9],[6.0 8.0 1.0E9],[0.0 0.0 0.0],[5.0 4.0 7.0],[9.0 6.0 7.0],[8.0 4.0 5.0]]
