N = 10;
T = 56;
K = 3;
C = 135.0;
furnance = 1;
color = 2;
machines = [1 2 3];
products = [71 418 240 53 109 465 411 413 73 193];
MINik = [[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0]];
MAXik = [[16.0 8.0 16.0],[16.0 8.0 16.0],[16.0 0.0 16.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[16.0 8.0 16.0],[0.0 8.0 16.0]];
Pik = [[2.03148 2.03148 2.03148],[4.54896 4.54896 4.54896],[3.2486184000000002 3.2486184000000002 3.2486184000000002],[1.378944 1.378944 1.378944],[1.134 1.134 1.134],[4.54896 4.54896 4.54896],[3.9852 3.9852 3.9852],[4.43232 4.43232 4.43232],[2.1546 2.1546 2.1546],[3.52512 3.52512 3.52512]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 65.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 52.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 80.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 41.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 41.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 41.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 41.0],[0.0 0.0 0.0 0.0 0.0 0.0 70.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 0.0 52.0 0.0 0.0 0.0 0.0 0.0 0.0 17.0 0.0 0.0 0.0 0.0 0.0 0.0 17.0 0.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0 17.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0],[0.0 0.0 0.0 0.0 0.0 0.0 72.0 0.0 0.0 0.0 0.0 0.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0],[0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0],[0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 51.0 0.0 0.0 0.0 0.0 0.0 0.0 51.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 51.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0],[0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0],[0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 68.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0],[0.0 0.0 0.0 0.0 0.0 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 45.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 0.0 0.0 0.0 0.0 0.0 67.0]];
Sijk = [[[0.0 0.0 0.0],[8.0 4.0 6.0],[7.0 1.0E9 8.0],[4.0 2.0 3.0],[4.0 1.0 4.0],[1.0E9 7.0 7.0],[1.0E9 6.0 6.0],[1.0E9 8.0 6.0],[5.0 3.0 5.0],[1.0E9 4.0 6.0]]
[[4.0 4.0 5.0],[0.0 0.0 0.0],[8.0 1.0E9 8.0],[4.0 2.0 5.0],[3.0 2.0 3.0],[1.0E9 6.0 8.0],[1.0E9 7.0 6.0],[1.0E9 7.0 7.0],[5.0 3.0 6.0],[1.0E9 5.0 8.0]]
[[5.0 4.0 4.0],[6.0 7.0 6.0],[0.0 0.0 0.0],[4.0 3.0 4.0],[2.0 2.0 2.0],[1.0E9 6.0 8.0],[1.0E9 6.0 9.0],[1.0E9 4.0 7.0],[5.0 4.0 5.0],[1.0E9 4.0 8.0]]
[[6.0 3.0 5.0],[9.0 5.0 9.0],[7.0 1.0E9 8.0],[0.0 0.0 0.0],[4.0 2.0 3.0],[1.0E9 4.0 6.0],[1.0E9 4.0 7.0],[1.0E9 7.0 6.0],[5.0 3.0 5.0],[1.0E9 4.0 8.0]]
[[5.0 3.0 7.0],[6.0 6.0 9.0],[9.0 1.0E9 9.0],[4.0 2.0 3.0],[0.0 0.0 0.0],[1.0E9 4.0 9.0],[1.0E9 6.0 9.0],[1.0E9 6.0 8.0],[6.0 3.0 5.0],[1.0E9 5.0 9.0]]
[[5.0 3.0 4.0],[8.0 4.0 7.0],[9.0 1.0E9 6.0],[4.0 2.0 5.0],[4.0 2.0 3.0],[0.0 0.0 0.0],[1.0E9 4.0 5.0],[1.0E9 5.0 6.0],[4.0 3.0 6.0],[1.0E9 6.0 8.0]]
[[5.0 3.0 5.0],[7.0 8.0 9.0],[9.0 1.0E9 7.0],[4.0 2.0 5.0],[3.0 2.0 3.0],[1.0E9 6.0 9.0],[0.0 0.0 0.0],[1.0E9 6.0 8.0],[5.0 3.0 5.0],[1.0E9 5.0 9.0]]
