N = 10;
T = 28;
K = 4;
C = 240.0;
furnance = 6;
color = 6;
machines = [17 18 19 20];
products = [424 156 55 120 419 24 8 175 111 86];
MINik = [[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0],[16.0 16.0 16.0 6.0]];
MAXik = [[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[20.0 20.0 16.0 8.0],[0.0 0.0 16.0 0.0],[0.0 0.0 16.0 8.0],[0.0 0.0 0.0 8.0]];
Pik = [[4.0824 4.0824 4.0824 4.0824],[2.5272 2.5272 2.5272 2.5272],[4.44528 4.44528 4.44528 4.44528],[2.916 2.916 2.916 2.916],[4.0824 4.0824 4.0824 4.0824],[4.08564 4.08564 4.08564 4.08564],[3.402 3.402 3.402 3.402],[3.6936 3.6936 3.6936 3.6936],[4.0824 4.0824 4.0824 4.0824],[4.6656 4.6656 4.6656 4.6656]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 65.0 0.0 0.0 0.0 0.0 0.0 0.0 65.0 0.0 0.0 0.0 0.0 0.0 0.0 65.0 0.0 0.0 0.0 0.0 0.0 0.0 130.0],[0.0 0.0 0.0 0.0 0.0 0.0 72.0 0.0 0.0 0.0 0.0 0.0 0.0 80.0 0.0 0.0 0.0 0.0 0.0 0.0 105.0 0.0 0.0 0.0 0.0 0.0 0.0 88.0],[0.0 0.0 0.0 0.0 0.0 0.0 134.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 133.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0],[0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 83.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0],[0.0 0.0 0.0 0.0 0.0 0.0 135.0 0.0 0.0 0.0 0.0 0.0 0.0 129.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 117.0],[0.0 0.0 0.0 0.0 0.0 0.0 131.0 0.0 0.0 0.0 0.0 0.0 0.0 91.0 0.0 0.0 0.0 0.0 0.0 0.0 132.0 0.0 0.0 0.0 0.0 0.0 0.0 65.0],[0.0 0.0 0.0 0.0 0.0 0.0 139.0 0.0 0.0 0.0 0.0 0.0 0.0 134.0 0.0 0.0 0.0 0.0 0.0 0.0 134.0 0.0 0.0 0.0 0.0 0.0 0.0 97.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 133.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0],[0.0 0.0 0.0 0.0 0.0 0.0 52.0 0.0 0.0 0.0 0.0 0.0 0.0 52.0 0.0 0.0 0.0 0.0 0.0 0.0 130.0 0.0 0.0 0.0 0.0 0.0 0.0 133.0],[0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0]];
Sijk = [[[0.0 0.0 0.0 0.0],[9.0 6.0 8.0 3.0],[8.0 8.0 11.0 7.0],[7.0 10.0 8.0 4.0],[9.0 7.0 8.0 7.0],[9.0 11.0 9.0 7.0],[9.0 10.0 8.0 5.0],[1.0E9 1.0E9 10.0 1.0E9],[1.0E9 1.0E9 7.0 7.0],[1.0E9 1.0E9 1.0E9 7.0]]
[[9.0 9.0 12.0 6.0],[0.0 0.0 0.0 0.0],[7.0 10.0 11.0 5.0],[11.0 7.0 9.0 5.0],[8.0 12.0 11.0 5.0],[7.0 10.0 12.0 5.0],[9.0 7.0 7.0 5.0],[1.0E9 1.0E9 12.0 1.0E9],[1.0E9 1.0E9 9.0 4.0],[1.0E9 1.0E9 1.0E9 5.0]]
[[12.0 10.0 8.0 4.0],[8.0 10.0 5.0 4.0],[0.0 0.0 0.0 0.0],[7.0 11.0 9.0 5.0],[9.0 10.0 10.0 6.0],[9.0 9.0 9.0 5.0],[9.0 12.0 7.0 4.0],[1.0E9 1.0E9 11.0 1.0E9],[1.0E9 1.0E9 9.0 6.0],[1.0E9 1.0E9 1.0E9 7.0]]
[[7.0 10.0 9.0 7.0],[8.0 10.0 6.0 4.0],[12.0 10.0 9.0 5.0],[0.0 0.0 0.0 0.0],[8.0 11.0 10.0 6.0],[7.0 10.0 9.0 5.0],[11.0 12.0 7.0 6.0],[1.0E9 1.0E9 12.0 1.0E9],[1.0E9 1.0E9 7.0 5.0],[1.0E9 1.0E9 1.0E9 4.0]]
[[8.0 10.0 12.0 5.0],[9.0 9.0 7.0 4.0],[12.0 11.0 9.0 7.0],[11.0 9.0 8.0 5.0],[0.0 0.0 0.0 0.0],[12.0 9.0 11.0 6.0],[7.0 12.0 9.0 6.0],[1.0E9 1.0E9 10.0 1.0E9],[1.0E9 1.0E9 9.0 4.0],[1.0E9 1.0E9 1.0E9 6.0]]
[[7.0 9.0 7.0 7.0],[6.0 9.0 5.0 3.0],[7.0 12.0 8.0 7.0],[10.0 10.0 7.0 3.0],[7.0 11.0 8.0 5.0],[0.0 0.0 0.0 0.0],[9.0 11.0 9.0 6.0],[1.0E9 1.0E9 8.0 1.0E9],[1.0E9 1.0E9 11.0 6.0],[1.0E9 1.0E9 1.0E9 6.0]]
