N = 20;
T = 56;
K = 5;
C = 365.0;
furnance = 2;
color = 1;
machines = [4 5 6 7 8];
products = [436 4 121 140 9 116 56 106 421 67 87 260 69 135 78 184 124 22 199 461];
MINik = [[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0]];
MAXik = [[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0]];
Pik = [[4.4149518 4.4149518 4.4149518 4.4149518 4.4149518],[4.464558 4.464558 4.464558 4.464558 4.464558],[2.88036 2.88036 2.88036 2.88036 2.88036],[2.9379672 2.9379672 2.9379672 2.9379672 2.9379672],[3.36042 3.36042 3.36042 3.36042 3.36042],[3.456432 3.456432 3.456432 3.456432 3.456432],[4.16052 4.16052 4.16052 4.16052 4.16052],[3.5556444 3.5556444 3.5556444 3.5556444 3.5556444],[4.4933616 4.4933616 4.4933616 4.4933616 4.4933616],[2.4579072 2.4579072 2.4579072 2.4579072 2.4579072],[2.0130516000000003 2.0130516000000003 2.0130516000000003 2.0130516000000003 2.0130516000000003],[4.32054 4.32054 4.32054 4.32054 4.32054],[2.32861104 2.32861104 2.32861104 2.32861104 2.32861104],[2.784348 2.784348 2.784348 2.784348 2.784348],[1.856232 1.856232 1.856232 1.856232 1.856232],[3.744468 3.744468 3.744468 3.744468 3.744468],[2.3938992000000003 2.3938992000000003 2.3938992000000003 2.3938992000000003 2.3938992000000003],[4.7109888 4.7109888 4.7109888 4.7109888 4.7109888],[3.6868608000000003 3.6868608000000003 3.6868608000000003 3.6868608000000003 3.6868608000000003],[4.608576 4.608576 4.608576 4.608576 4.608576]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 103.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 98.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0],[0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 99.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 101.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 104.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 105.0 0.0 0.0 0.0 0.0 0.0 0.0 92.0 0.0 0.0 0.0 0.0 0.0 0.0 99.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 92.0],[0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 97.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 94.0],[0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 102.0 0.0 0.0 0.0 0.0 0.0 0.0 96.0 0.0 0.0 0.0 0.0 0.0 0.0 96.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0],[0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 102.0 0.0 0.0 0.0 0.0 0.0 0.0 103.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 98.0],[0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 101.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0],[0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 102.0 0.0 0.0 0.0 0.0 0.0 0.0 45.0 0.0 0.0 0.0 0.0 0.0 0.0 45.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0],[0.0 0.0 0.0 0.0 0.0 0.0 102.0 0.0 0.0 0.0 0.0 0.0 0.0 101.0 0.0 0.0 0.0 0.0 0.0 0.0 101.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0 0.0 0.0 0.0 0.0 0.0 0.0 97.0 0.0 0.0 0.0 0.0 0.0 0.0 101.0 0.0 0.0 0.0 0.0 0.0 0.0 102.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 70.0 0.0 0.0 0.0 0.0 0.0 0.0 78.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 101.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 78.0],[0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0],[0.0 0.0 0.0 0.0 0.0 0.0 69.0 0.0 0.0 0.0 0.0 0.0 0.0 103.0 0.0 0.0 0.0 0.0 0.0 0.0 105.0 0.0 0.0 0.0 0.0 0.0 0.0 103.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 69.0 0.0 0.0 0.0 0.0 0.0 0.0 104.0 0.0 0.0 0.0 0.0 0.0 0.0 69.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 102.0 0.0 0.0 0.0 0.0 0.0 0.0 89.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 0.0 0.0 0.0 0.0 0.0 80.0 0.0 0.0 0.0 0.0 0.0 0.0 80.0 0.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0 104.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0],[0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 59.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0],[0.0 0.0 0.0 0.0 0.0 0.0 59.0 0.0 0.0 0.0 0.0 0.0 0.0 59.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 101.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 104.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0],[0.0 0.0 0.0 0.0 0.0 0.0 99.0 0.0 0.0 0.0 0.0 0.0 0.0 61.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 104.0 0.0 0.0 0.0 0.0 0.0 0.0 101.0],[0.0 0.0 0.0 0.0 0.0 0.0 104.0 0.0 0.0 0.0 0.0 0.0 0.0 99.0 0.0 0.0 0.0 0.0 0.0 0.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0 104.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 102.0 0.0 0.0 0.0 0.0 0.0 0.0 103.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0],[0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 98.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0 99.0 0.0 0.0 0.0 0.0 0.0 0.0 73.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0]];
Sijk = [[[0.0 0.0 0.0 0.0 0.0],[13.0 10.0 1.0E9 14.0 11.0],[9.0 9.0 11.0 8.0 9.0],[8.0 8.0 9.0 10.0 7.0],[11.0 9.0 8.0 8.0 10.0],[7.0 7.0 13.0 11.0 10.0],[7.0 14.0 1.0E9 9.0 14.0],[10.0 7.0 1.0E9 11.0 8.0],[11.0 11.0 12.0 9.0 11.0],[7.0 5.0 9.0 7.0 10.0],[6.0 7.0 7.0 5.0 8.0],[10.0 14.0 13.0 14.0 13.0],[5.0 7.0 6.0 6.0 9.0],[7.0 6.0 7.0 7.0 10.0],[4.0 4.0 8.0 7.0 4.0],[10.0 7.0 1.0E9 11.0 11.0],[6.0 8.0 7.0 7.0 8.0],[12.0 14.0 1.0E9 8.0 12.0],[11.0 12.0 1.0E9 15.0 9.0],[11.0 13.0 1.0E9 13.0 9.0]]
[[11.0 12.0 1.0E9 12.0 8.0],[0.0 0.0 0.0 0.0 0.0],[6.0 10.0 7.0 11.0 9.0],[10.0 6.0 8.0 12.0 9.0],[9.0 9.0 8.0 14.0 13.0],[8.0 7.0 12.0 10.0 13.0],[8.0 9.0 1.0E9 14.0 11.0],[6.0 9.0 1.0E9 9.0 8.0],[8.0 11.0 11.0 13.0 14.0],[4.0 6.0 6.0 9.0 7.0],[6.0 4.0 5.0 5.0 7.0],[14.0 10.0 10.0 15.0 12.0],[5.0 6.0 6.0 9.0 8.0],[9.0 5.0 7.0 9.0 10.0],[4.0 4.0 7.0 5.0 8.0],[12.0 9.0 1.0E9 14.0 13.0],[6.0 7.0 7.0 5.0 7.0],[15.0 8.0 1.0E9 10.0 15.0],[10.0 8.0 1.0E9 9.0 14.0],[15.0 8.0 1.0E9 14.0 8.0]]
[[10.0 11.0 1.0E9 14.0 9.0],[12.0 10.0 1.0E9 8.0 11.0],[0.0 0.0 0.0 0.0 0.0],[6.0 5.0 8.0 10.0 7.0],[11.0 9.0 8.0 13.0 8.0],[7.0 11.0 8.0 8.0 13.0],[10.0 8.0 1.0E9 11.0 11.0],[7.0 10.0 1.0E9 11.0 13.0],[10.0 15.0 11.0 12.0 15.0],[6.0 7.0 6.0 10.0 9.0],[5.0 7.0 5.0 6.0 8.0],[8.0 8.0 12.0 8.0 15.0],[7.0 5.0 9.0 10.0 6.0],[9.0 7.0 11.0 10.0 11.0],[6.0 5.0 6.0 7.0 5.0],[7.0 7.0 1.0E9 13.0 8.0],[7.0 5.0 8.0 7.0 6.0],[10.0 11.0 1.0E9 15.0 15.0],[11.0 9.0 1.0E9 8.0 12.0],[14.0 14.0 1.0E9 15.0 13.0]]
[[11.0 11.0 1.0E9 10.0 10.0],[13.0 14.0 1.0E9 8.0 9.0],[6.0 5.0 11.0 11.0 9.0],[0.0 0.0 0.0 0.0 0.0],[9.0 8.0 9.0 12.0 10.0],[10.0 8.0 14.0 8.0 8.0],[8.0 10.0 1.0E9 15.0 9.0],[7.0 11.0 1.0E9 11.0 14.0],[11.0 10.0 9.0 11.0 12.0],[7.0 7.0 9.0 7.0 9.0],[6.0 4.0 8.0 5.0 6.0],[10.0 13.0 13.0 12.0 11.0],[6.0 7.0 7.0 7.0 6.0],[5.0 8.0 9.0 8.0 10.0],[4.0 5.0 4.0 7.0 4.0],[8.0 10.0 1.0E9 8.0 14.0],[6.0 5.0 9.0 7.0 7.0],[11.0 11.0 1.0E9 9.0 14.0],[11.0 8.0 1.0E9 9.0 10.0],[8.0 9.0 1.0E9 11.0 15.0]]
[[13.0 10.0 1.0E9 14.0 9.0],[11.0 11.0 1.0E9 11.0 10.0],[6.0 7.0 9.0 8.0 9.0],[7.0 8.0 12.0 7.0 12.0],[0.0 0.0 0.0 0.0 0.0],[9.0 9.0 10.0 7.0 9.0],[9.0 8.0 1.0E9 13.0 8.0],[9.0 7.0 1.0E9 13.0 9.0],[11.0 14.0 13.0 8.0 10.0],[6.0 8.0 7.0 9.0 7.0],[5.0 4.0 8.0 8.0 6.0],[14.0 8.0 12.0 14.0 12.0],[5.0 6.0 9.0 10.0 10.0],[8.0 9.0 10.0 12.0 11.0],[6.0 6.0 7.0 8.0 6.0],[12.0 10.0 1.0E9 11.0 12.0],[5.0 6.0 7.0 6.0 8.0],[11.0 14.0 1.0E9 12.0 9.0],[12.0 12.0 1.0E9 13.0 9.0],[13.0 12.0 1.0E9 10.0 9.0]]
[[8.0 12.0 1.0E9 10.0 8.0],[14.0 13.0 1.0E9 14.0 12.0],[5.0 9.0 7.0 9.0 8.0],[9.0 6.0 11.0 7.0 7.0],[11.0 6.0 8.0 11.0 13.0],[0.0 0.0 0.0 0.0 0.0],[11.0 8.0 1.0E9 13.0 8.0],[8.0 6.0 1.0E9 11.0 8.0],[14.0 14.0 11.0 11.0 9.0],[6.0 5.0 10.0 7.0 9.0],[4.0 7.0 8.0 6.0 6.0],[11.0 7.0 9.0 9.0 11.0],[5.0 5.0 5.0 8.0 8.0],[6.0 6.0 7.0 9.0 11.0],[6.0 4.0 6.0 5.0 6.0],[11.0 11.0 1.0E9 13.0 10.0],[7.0 6.0 8.0 8.0 10.0],[13.0 10.0 1.0E9 10.0 8.0],[7.0 9.0 1.0E9 13.0 9.0],[14.0 9.0 1.0E9 11.0 14.0]]
