N = 20;
T = 56;
K = 3;
C = 135.0;
furnance = 1;
color = 5;
machines = [1 2 3];
products = [245 64 35 399 6 34 432 455 422 31 247 469 91 181 398 192 41 43 426 60];
MINik = [[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0],[6.0 6.0 12.0]];
MAXik = [[16.0 8.0 16.0],[16.0 8.0 0.0],[16.0 8.0 0.0],[16.0 8.0 16.0],[16.0 8.0 0.0],[16.0 8.0 16.0],[16.0 8.0 16.0],[0.0 8.0 16.0],[16.0 8.0 16.0],[16.0 8.0 0.0],[16.0 8.0 0.0],[0.0 8.0 16.0],[16.0 8.0 0.0],[0.0 8.0 16.0],[16.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0],[0.0 8.0 16.0]];
Pik = [[2.6231039999999997 2.6231039999999997 2.6231039999999997],[4.9896 4.9896 4.9896],[3.52512 3.52512 3.52512],[3.01806 3.01806 3.01806],[4.6656 4.6656 4.6656],[3.20112 3.20112 3.20112],[2.592 2.592 2.592],[3.7179 3.7179 3.7179],[3.4992 3.4992 3.4992],[4.86 4.86 4.86],[3.93984 3.93984 3.93984],[5.71536 5.71536 5.71536],[4.9896 4.9896 4.9896],[4.20552 4.20552 4.20552],[2.97432 2.97432 2.97432],[3.52512 3.52512 3.52512],[3.73248 3.73248 3.73248],[3.73248 3.73248 3.73248],[3.96576 3.96576 3.96576],[4.39344 4.39344 4.39344]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0],[0.0 0.0 0.0 0.0 0.0 0.0 31.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0],[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 29.0],[0.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0],[0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0],[0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0],[0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 31.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 31.0],[0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 31.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 26.0],[0.0 0.0 0.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0],[0.0 0.0 0.0 0.0 0.0 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0],[0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0],[0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0],[0.0 0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0]];
Sijk = [[[0.0 0.0 0.0],[9.0 8.0 1.0E9],[7.0 6.0 1.0E9],[9.0 3.0 9.0],[6.0 5.0 1.0E9],[8.0 4.0 8.0],[8.0 3.0 6.0],[1.0E9 4.0 6.0],[7.0 4.0 9.0],[7.0 5.0 1.0E9],[5.0 6.0 1.0E9],[1.0E9 9.0 9.0],[5.0 8.0 1.0E9],[1.0E9 7.0 9.0],[6.0 4.0 8.0],[1.0E9 6.0 9.0],[1.0E9 4.0 7.0],[1.0E9 4.0 6.0],[1.0E9 6.0 9.0],[1.0E9 7.0 7.0]]
[[6.0 3.0 5.0],[0.0 0.0 0.0],[7.0 6.0 1.0E9],[9.0 5.0 8.0],[9.0 6.0 1.0E9],[9.0 5.0 9.0],[6.0 4.0 5.0],[1.0E9 4.0 5.0],[8.0 4.0 5.0],[9.0 5.0 1.0E9],[8.0 6.0 1.0E9],[1.0E9 6.0 8.0],[9.0 8.0 1.0E9],[1.0E9 7.0 9.0],[5.0 3.0 7.0],[1.0E9 4.0 6.0],[1.0E9 5.0 8.0],[1.0E9 6.0 7.0],[1.0E9 6.0 8.0],[1.0E9 5.0 9.0]]
[[9.0 4.0 8.0],[9.0 8.0 1.0E9],[0.0 0.0 0.0],[7.0 5.0 8.0],[7.0 4.0 1.0E9],[7.0 5.0 6.0],[5.0 4.0 6.0],[1.0E9 5.0 9.0],[8.0 6.0 6.0],[7.0 7.0 1.0E9],[5.0 7.0 1.0E9],[1.0E9 9.0 8.0],[5.0 5.0 1.0E9],[1.0E9 5.0 9.0],[5.0 5.0 7.0],[1.0E9 4.0 8.0],[1.0E9 6.0 8.0],[1.0E9 6.0 7.0],[1.0E9 5.0 6.0],[1.0E9 5.0 5.0]]
[[5.0 4.0 6.0],[9.0 6.0 1.0E9],[5.0 4.0 1.0E9],[0.0 0.0 0.0],[6.0 6.0 1.0E9],[7.0 4.0 8.0],[6.0 4.0 5.0],[1.0E9 6.0 8.0],[9.0 3.0 9.0],[9.0 5.0 1.0E9],[5.0 5.0 1.0E9],[1.0E9 5.0 7.0],[7.0 7.0 1.0E9],[1.0E9 6.0 8.0],[6.0 3.0 7.0],[1.0E9 3.0 5.0],[1.0E9 6.0 6.0],[1.0E9 4.0 8.0],[1.0E9 4.0 9.0],[1.0E9 5.0 7.0]]
[[6.0 4.0 6.0],[9.0 6.0 1.0E9],[8.0 4.0 1.0E9],[6.0 4.0 6.0],[0.0 0.0 0.0],[9.0 4.0 9.0],[6.0 3.0 8.0],[1.0E9 5.0 5.0],[5.0 5.0 7.0],[9.0 8.0 1.0E9],[8.0 6.0 1.0E9],[1.0E9 5.0 8.0],[8.0 7.0 1.0E9],[1.0E9 7.0 9.0],[5.0 4.0 6.0],[1.0E9 5.0 8.0],[1.0E9 5.0 8.0],[1.0E9 4.0 8.0],[1.0E9 6.0 8.0],[1.0E9 7.0 5.0]]
[[5.0 3.0 6.0],[5.0 8.0 1.0E9],[7.0 5.0 1.0E9],[6.0 4.0 8.0],[9.0 5.0 1.0E9],[0.0 0.0 0.0],[7.0 3.0 6.0],[1.0E9 6.0 8.0],[6.0 5.0 9.0],[9.0 8.0 1.0E9],[6.0 5.0 1.0E9],[1.0E9 9.0 5.0],[9.0 8.0 1.0E9],[1.0E9 6.0 7.0],[9.0 5.0 6.0],[1.0E9 5.0 7.0],[1.0E9 5.0 7.0],[1.0E9 4.0 6.0],[1.0E9 4.0 6.0],[1.0E9 6.0 6.0]]
[[7.0 4.0 7.0],[5.0 7.0 1.0E9],[7.0 6.0 1.0E9],[6.0 4.0 9.0],[7.0 7.0 1.0E9],[8.0 5.0 6.0],[0.0 0.0 0.0],[1.0E9 4.0 8.0],[8.0 4.0 9.0],[8.0 8.0 1.0E9],[7.0 6.0 1.0E9],[1.0E9 8.0 9.0],[9.0 6.0 1.0E9],[1.0E9 7.0 7.0],[6.0 5.0 8.0],[1.0E9 6.0 9.0],[1.0E9 5.0 6.0],[1.0E9 6.0 9.0],[1.0E9 4.0 7.0],[1.0E9 7.0 8.0]]
