N = 10;
T = 56;
K = 5;
C = 365.0;
furnance = 2;
color = 6;
machines = [4 5 6 7 8];
products = [120 201 419 48 55 77 111 24 158 161];
MINik = [[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0],[12.0 12.0 16.0 12.0 12.0]];
MAXik = [[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 20.0 20.0 20.0],[16.0 16.0 0.0 20.0 20.0]];
Pik = [[2.88036 2.88036 2.88036 2.88036 2.88036],[5.28066 5.28066 5.28066 5.28066 5.28066],[4.032504 4.032504 4.032504 4.032504 4.032504],[4.4549568 4.4549568 4.4549568 4.4549568 4.4549568],[4.390948799999999 4.390948799999999 4.390948799999999 4.390948799999999 4.390948799999999],[1.856232 1.856232 1.856232 1.856232 1.856232],[4.032504 4.032504 4.032504 4.032504 4.032504],[4.0357044 4.0357044 4.0357044 4.0357044 4.0357044],[2.88036 2.88036 2.88036 2.88036 2.88036],[4.1477184 4.1477184 4.1477184 4.1477184 4.1477184]];
Dit = [[0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 203.0 0.0 0.0 0.0 0.0 0.0 0.0 204.0 0.0 0.0 0.0 0.0 0.0 0.0 129.0 0.0 0.0 0.0 0.0 0.0 0.0 138.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 175.0 0.0 0.0 0.0 0.0 0.0 0.0 92.0],[0.0 0.0 0.0 0.0 0.0 0.0 197.0 0.0 0.0 0.0 0.0 0.0 0.0 152.0 0.0 0.0 0.0 0.0 0.0 0.0 135.0 0.0 0.0 0.0 0.0 0.0 0.0 67.0 0.0 0.0 0.0 0.0 0.0 0.0 135.0 0.0 0.0 0.0 0.0 0.0 0.0 204.0 0.0 0.0 0.0 0.0 0.0 0.0 202.0 0.0 0.0 0.0 0.0 0.0 0.0 152.0],[0.0 0.0 0.0 0.0 0.0 0.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0 167.0 0.0 0.0 0.0 0.0 0.0 0.0 201.0 0.0 0.0 0.0 0.0 0.0 0.0 103.0 0.0 0.0 0.0 0.0 0.0 0.0 129.0 0.0 0.0 0.0 0.0 0.0 0.0 167.0 0.0 0.0 0.0 0.0 0.0 0.0 103.0 0.0 0.0 0.0 0.0 0.0 0.0 154.0],[0.0 0.0 0.0 0.0 0.0 0.0 206.0 0.0 0.0 0.0 0.0 0.0 0.0 202.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0 199.0 0.0 0.0 0.0 0.0 0.0 0.0 128.0 0.0 0.0 0.0 0.0 0.0 0.0 185.0],[0.0 0.0 0.0 0.0 0.0 0.0 205.0 0.0 0.0 0.0 0.0 0.0 0.0 202.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 0.0 203.0 0.0 0.0 0.0 0.0 0.0 0.0 206.0 0.0 0.0 0.0 0.0 0.0 0.0 140.0 0.0 0.0 0.0 0.0 0.0 0.0 201.0 0.0 0.0 0.0 0.0 0.0 0.0 126.0],[0.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0 184.0 0.0 0.0 0.0 0.0 0.0 0.0 142.0 0.0 0.0 0.0 0.0 0.0 0.0 203.0 0.0 0.0 0.0 0.0 0.0 0.0 118.0 0.0 0.0 0.0 0.0 0.0 0.0 59.0 0.0 0.0 0.0 0.0 0.0 0.0 89.0],[0.0 0.0 0.0 0.0 0.0 0.0 204.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0 201.0 0.0 0.0 0.0 0.0 0.0 0.0 116.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0 208.0 0.0 0.0 0.0 0.0 0.0 0.0 180.0],[0.0 0.0 0.0 0.0 0.0 0.0 180.0 0.0 0.0 0.0 0.0 0.0 0.0 180.0 0.0 0.0 0.0 0.0 0.0 0.0 180.0 0.0 0.0 0.0 0.0 0.0 0.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0 51.0 0.0 0.0 0.0 0.0 0.0 0.0 103.0 0.0 0.0 0.0 0.0 0.0 0.0 51.0 0.0 0.0 0.0 0.0 0.0 0.0 210.0],[0.0 0.0 0.0 0.0 0.0 0.0 202.0 0.0 0.0 0.0 0.0 0.0 0.0 119.0 0.0 0.0 0.0 0.0 0.0 0.0 175.0 0.0 0.0 0.0 0.0 0.0 0.0 138.0 0.0 0.0 0.0 0.0 0.0 0.0 92.0 0.0 0.0 0.0 0.0 0.0 0.0 82.0 0.0 0.0 0.0 0.0 0.0 0.0 203.0 0.0 0.0 0.0 0.0 0.0 0.0 165.0],[0.0 0.0 0.0 0.0 0.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0 132.0 0.0 0.0 0.0 0.0 0.0 0.0 132.0 0.0 0.0 0.0 0.0 0.0 0.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 119.0 0.0 0.0 0.0 0.0 0.0 0.0 132.0 0.0 0.0 0.0 0.0 0.0 0.0 185.0]];
Sijk = [[[0.0 0.0 0.0 0.0 0.0],[8.0 10.0 1.0E9 11.0 13.0],[9.0 9.0 12.0 10.0 15.0],[8.0 13.0 9.0 10.0 12.0],[9.0 14.0 14.0 13.0 14.0],[4.0 6.0 6.0 7.0 7.0],[7.0 9.0 1.0E9 8.0 10.0],[11.0 12.0 13.0 14.0 10.0],[6.0 9.0 12.0 10.0 11.0],[13.0 9.0 1.0E9 12.0 13.0]]
[[6.0 7.0 9.0 8.0 11.0],[0.0 0.0 0.0 0.0 0.0],[7.0 13.0 13.0 9.0 8.0],[13.0 14.0 12.0 14.0 15.0],[12.0 14.0 8.0 8.0 12.0],[6.0 5.0 6.0 6.0 4.0],[10.0 11.0 1.0E9 14.0 12.0],[12.0 8.0 13.0 13.0 13.0],[8.0 9.0 11.0 10.0 8.0],[11.0 9.0 1.0E9 14.0 10.0]]
[[8.0 10.0 11.0 12.0 12.0],[10.0 15.0 1.0E9 9.0 10.0],[0.0 0.0 0.0 0.0 0.0],[14.0 13.0 11.0 13.0 11.0],[9.0 8.0 9.0 8.0 11.0],[4.0 6.0 5.0 5.0 4.0],[10.0 7.0 1.0E9 9.0 8.0],[10.0 12.0 12.0 10.0 8.0],[8.0 9.0 7.0 7.0 9.0],[7.0 7.0 1.0E9 9.0 14.0]]
[[6.0 5.0 9.0 11.0 11.0],[11.0 12.0 1.0E9 13.0 8.0],[12.0 8.0 10.0 12.0 13.0],[0.0 0.0 0.0 0.0 0.0],[9.0 8.0 14.0 9.0 14.0],[4.0 4.0 5.0 5.0 5.0],[10.0 13.0 1.0E9 14.0 13.0],[12.0 8.0 13.0 13.0 8.0],[8.0 8.0 8.0 8.0 11.0],[11.0 9.0 1.0E9 14.0 12.0]]
[[6.0 10.0 9.0 11.0 8.0],[13.0 10.0 1.0E9 12.0 15.0],[12.0 10.0 13.0 9.0 10.0],[11.0 11.0 14.0 10.0 13.0],[0.0 0.0 0.0 0.0 0.0],[4.0 5.0 7.0 6.0 5.0],[10.0 8.0 1.0E9 10.0 15.0],[13.0 12.0 12.0 9.0 13.0],[6.0 7.0 10.0 9.0 11.0],[12.0 8.0 1.0E9 12.0 11.0]]
[[7.0 6.0 10.0 11.0 9.0],[11.0 15.0 1.0E9 10.0 15.0],[11.0 12.0 13.0 10.0 8.0],[15.0 11.0 13.0 15.0 12.0],[14.0 14.0 12.0 14.0 11.0],[0.0 0.0 0.0 0.0 0.0],[9.0 7.0 1.0E9 15.0 15.0],[9.0 9.0 9.0 10.0 10.0],[8.0 5.0 8.0 10.0 8.0],[12.0 7.0 1.0E9 9.0 10.0]]
[[9.0 6.0 7.0 8.0 8.0],[13.0 12.0 1.0E9 15.0 14.0],[12.0 13.0 14.0 9.0 13.0],[13.0 8.0 13.0 12.0 15.0],[14.0 10.0 9.0 15.0 11.0],[6.0 5.0 7.0 7.0 7.0],[0.0 0.0 0.0 0.0 0.0],[11.0 10.0 13.0 8.0 10.0],[9.0 6.0 9.0 8.0 7.0],[9.0 8.0 1.0E9 11.0 11.0]]
[[7.0 5.0 9.0 10.0 11.0],[12.0 10.0 1.0E9 9.0 10.0],[11.0 10.0 8.0 11.0 15.0],[9.0 11.0 13.0 12.0 8.0],[11.0 12.0 8.0 14.0 12.0],[6.0 5.0 6.0 6.0 6.0],[9.0 12.0 1.0E9 9.0 11.0],[0.0 0.0 0.0 0.0 0.0],[5.0 8.0 8.0 7.0 11.0],[7.0 14.0 1.0E9 10.0 13.0]]
[[7.0 9.0 10.0 8.0 11.0],[12.0 14.0 1.0E9 15.0 9.0],[12.0 9.0 9.0 12.0 10.0],[11.0 12.0 8.0 8.0 15.0],[11.0 11.0 9.0 10.0 9.0],[6.0 4.0 6.0 7.0 7.0],[13.0 8.0 1.0E9 14.0 9.0],[7.0 9.0 11.0 10.0 9.0],[0.0 0.0 0.0 0.0 0.0],[10.0 14.0 1.0E9 10.0 14.0]]
[[6.0 6.0 7.0 10.0 7.0],[13.0 12.0 1.0E9 12.0 15.0],[10.0 11.0 13.0 12.0 10.0],[14.0 12.0 14.0 9.0 10.0],[9.0 8.0 8.0 14.0 10.0],[4.0 3.0 5.0 7.0 7.0],[7.0 12.0 1.0E9 12.0 12.0],[9.0 9.0 15.0 10.0 9.0],[6.0 6.0 9.0 8.0 7.0],[0.0 0.0 0.0 0.0 0.0]]];
Cijk = [[[0.0 0.0 0.0 0.0 0.0],[8.0 10.0 1.0E9 11.0 13.0],[9.0 9.0 12.0 10.0 15.0],[8.0 13.0 9.0 10.0 12.0],[9.0 14.0 14.0 13.0 14.0],[4.0 6.0 6.0 7.0 7.0],[7.0 9.0 1.0E9 8.0 10.0],[11.0 12.0 13.0 14.0 10.0],[6.0 9.0 12.0 10.0 11.0],[13.0 9.0 1.0E9 12.0 13.0]]
[[6.0 7.0 9.0 8.0 11.0],[0.0 0.0 0.0 0.0 0.0],[7.0 13.0 13.0 9.0 8.0],[13.0 14.0 12.0 14.0 15.0],[12.0 14.0 8.0 8.0 12.0],[6.0 5.0 6.0 6.0 4.0],[10.0 11.0 1.0E9 14.0 12.0],[12.0 8.0 13.0 13.0 13.0],[8.0 9.0 11.0 10.0 8.0],[11.0 9.0 1.0E9 14.0 10.0]]
[[8.0 10.0 11.0 12.0 12.0],[10.0 15.0 1.0E9 9.0 10.0],[0.0 0.0 0.0 0.0 0.0],[14.0 13.0 11.0 13.0 11.0],[9.0 8.0 9.0 8.0 11.0],[4.0 6.0 5.0 5.0 4.0],[10.0 7.0 1.0E9 9.0 8.0],[10.0 12.0 12.0 10.0 8.0],[8.0 9.0 7.0 7.0 9.0],[7.0 7.0 1.0E9 9.0 14.0]]
[[6.0 5.0 9.0 11.0 11.0],[11.0 12.0 1.0E9 13.0 8.0],[12.0 8.0 10.0 12.0 13.0],[0.0 0.0 0.0 0.0 0.0],[9.0 8.0 14.0 9.0 14.0],[4.0 4.0 5.0 5.0 5.0],[10.0 13.0 1.0E9 14.0 13.0],[12.0 8.0 13.0 13.0 8.0],[8.0 8.0 8.0 8.0 11.0],[11.0 9.0 1.0E9 14.0 12.0]]
[[6.0 10.0 9.0 11.0 8.0],[13.0 10.0 1.0E9 12.0 15.0],[12.0 10.0 13.0 9.0 10.0],[11.0 11.0 14.0 10.0 13.0],[0.0 0.0 0.0 0.0 0.0],[4.0 5.0 7.0 6.0 5.0],[10.0 8.0 1.0E9 10.0 15.0],[13.0 12.0 12.0 9.0 13.0],[6.0 7.0 10.0 9.0 11.0],[12.0 8.0 1.0E9 12.0 11.0]]
[[7.0 6.0 10.0 11.0 9.0],[11.0 15.0 1.0E9 10.0 15.0],[11.0 12.0 13.0 10.0 8.0],[15.0 11.0 13.0 15.0 12.0],[14.0 14.0 12.0 14.0 11.0],[0.0 0.0 0.0 0.0 0.0],[9.0 7.0 1.0E9 15.0 15.0],[9.0 9.0 9.0 10.0 10.0],[8.0 5.0 8.0 10.0 8.0],[12.0 7.0 1.0E9 9.0 10.0]]
[[9.0 6.0 7.0 8.0 8.0],[13.0 12.0 1.0E9 15.0 14.0],[12.0 13.0 14.0 9.0 13.0],[13.0 8.0 13.0 12.0 15.0],[14.0 10.0 9.0 15.0 11.0],[6.0 5.0 7.0 7.0 7.0],[0.0 0.0 0.0 0.0 0.0],[11.0 10.0 13.0 8.0 10.0],[9.0 6.0 9.0 8.0 7.0],[9.0 8.0 1.0E9 11.0 11.0]]
[[7.0 5.0 9.0 10.0 11.0],[12.0 10.0 1.0E9 9.0 10.0],[11.0 10.0 8.0 11.0 15.0],[9.0 11.0 13.0 12.0 8.0],[11.0 12.0 8.0 14.0 12.0],[6.0 5.0 6.0 6.0 6.0],[9.0 12.0 1.0E9 9.0 11.0],[0.0 0.0 0.0 0.0 0.0],[5.0 8.0 8.0 7.0 11.0],[7.0 14.0 1.0E9 10.0 13.0]]
[[7.0 9.0 10.0 8.0 11.0],[12.0 14.0 1.0E9 15.0 9.0],[12.0 9.0 9.0 12.0 10.0],[11.0 12.0 8.0 8.0 15.0],[11.0 11.0 9.0 10.0 9.0],[6.0 4.0 6.0 7.0 7.0],[13.0 8.0 1.0E9 14.0 9.0],[7.0 9.0 11.0 10.0 9.0],[0.0 0.0 0.0 0.0 0.0],[10.0 14.0 1.0E9 10.0 14.0]]
[[6.0 6.0 7.0 10.0 7.0],[13.0 12.0 1.0E9 12.0 15.0],[10.0 11.0 13.0 12.0 10.0],[14.0 12.0 14.0 9.0 10.0],[9.0 8.0 8.0 14.0 10.0],[4.0 3.0 5.0 7.0 7.0],[7.0 12.0 1.0E9 12.0 12.0],[9.0 9.0 15.0 10.0 9.0],[6.0 6.0 9.0 8.0 7.0],[0.0 0.0 0.0 0.0 0.0]]];
Hi = [0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2];
